0	Time [s]	Pressure sensor 32 (NormX) [MPa]	Pressure sensor 32 (NormY) [MPa]	Pressure sensor 32 (NormZ) [MPa]	Pressure sensor 32 (ShearXY) [MPa]	Pressure sensor 32 (ShearYZ) [MPa]	Pressure sensor 32 (ShearXZ) [MPa]	Pressure sensor 32 (Equivalent (von-Mises)) [MPa]	Pressure sensor 32 (Maximum Principal) [MPa]	Pressure sensor 32 (Middle Principal) [MPa]	Pressure sensor 32 (Minimum Principal) [MPa]	Pressure sensor 32 (Intensity) [MPa] 
1	1,6667e-002	-9,7485e-007	-9,7623e-007	-9,906e-007	5,5313e-009	-3,3736e-006	-1,3157e-005	2,3526e-005	1,2602e-005	-9,788e-007	-1,4564e-005	2,7166e-005 
2	3,3333e-002	-1,951e-006	-1,956e-006	-1,9849e-006	1,1945e-008	-6,6465e-006	-2,6966e-005	4,8104e-005	2,5807e-005	-1,9613e-006	-2,9738e-005	5,5546e-005 
3	5,8333e-002	-3,719e-006	-3,7345e-006	-3,7988e-006	2,3323e-008	-1,0581e-005	-4,813e-005	8,5353e-005	4,5524e-005	-3,7435e-006	-5,3033e-005	9,8558e-005 
4	9,5833e-002	-6,4358e-006	-6,4764e-006	-6,6039e-006	4,2145e-008	-1,6286e-005	-8,0225e-005	1,4179e-004	7,5349e-005	-6,4912e-006	-8,8373e-005	1,6372e-004 
5	0,15208	-1,032e-005	-1,0417e-005	-1,0652e-005	7,3728e-008	-2,5259e-005	-1,2787e-004	2,2576e-004	1,1987e-004	-1,0442e-005	-1,4082e-004	2,6069e-004 
6	0,23646	-1,6848e-005	-1,7077e-005	-1,7543e-005	1,3073e-007	-3,5835e-005	-2,0174e-004	3,549e-004	1,8773e-004	-1,7115e-005	-2,2208e-004	4,098e-004 
7	0,36302	-2,6349e-005	-2,6882e-005	-2,778e-005	2,3105e-007	-5,0667e-005	-3,1292e-004	5,4906e-004	2,8996e-004	-2,6941e-005	-3,4403e-004	6,34e-004 
8	0,52969	-3,9953e-005	-4,1092e-005	-4,2802e-005	3,8862e-007	-6,7297e-005	-4,6296e-004	8,1031e-004	4,265e-004	-4,1179e-005	-5,0916e-004	9,3566e-004 
9	0,69635	-5,2163e-005	-5,412e-005	-5,6793e-005	5,6526e-007	-8,0811e-005	-6,11e-004	1,0675e-003	5,619e-004	-5,4233e-005	-6,7075e-004	1,2326e-003 
10	0,86302	-6,4695e-005	-6,77e-005	-7,1585e-005	7,6209e-007	-9,2768e-005	-7,6147e-004	1,3287e-003	6,9904e-004	-6,7839e-005	-8,3518e-004	1,5342e-003 
11	1,	-7,4443e-005	-7,8474e-005	-8,3491e-005	9,3499e-007	-1,0149e-004	-8,8445e-004	1,542e-003	8,1138e-004	-7,8633e-005	-9,6915e-004	1,7805e-003 
