0	Time [s]	Pressure sensor 16 (NormX) [MPa]	Pressure sensor 16 (NormY) [MPa]	Pressure sensor 16 (NormZ) [MPa]	Pressure sensor 16 (ShearXY) [MPa]	Pressure sensor 16 (ShearYZ) [MPa]	Pressure sensor 16 (ShearXZ) [MPa]	Pressure sensor 16 (Equivalent (von-Mises)) [MPa]	Pressure sensor 16 (Maximum Principal) [MPa]	Pressure sensor 16 (Middle Principal) [MPa]	Pressure sensor 16 (Minimum Principal) [MPa]	Pressure sensor 16 (Intensity) [MPa] 
1	1,6667e-002	-8,3439e-005	-8,3517e-005	-8,6881e-005	-2,1148e-007	-5,2117e-005	-7,2724e-005	1,55e-004	4,2112e-006	-8,329e-005	-1,7476e-004	1,7897e-004 
2	3,3333e-002	-1,6571e-004	-1,6588e-004	-1,7263e-004	-3,8693e-007	-1,0395e-004	-1,4614e-004	3,1069e-004	9,9793e-006	-1,6546e-004	-3,4875e-004	3,5873e-004 
3	5,8333e-002	-2,8874e-004	-2,8911e-004	-3,0114e-004	-5,8688e-007	-1,8072e-004	-2,5414e-004	5,4027e-004	1,6623e-005	-2,8843e-004	-6,0718e-004	6,238e-004 
4	9,5833e-002	-4,7445e-004	-4,752e-004	-4,9561e-004	-7,4835e-007	-2,9582e-004	-4,1708e-004	8,859e-004	2,5926e-005	-4,7424e-004	-9,9694e-004	1,0229e-003 
5	0,15208	-7,5112e-004	-7,5267e-004	-7,8646e-004	-6,8439e-007	-4,6816e-004	-6,6336e-004	1,4067e-003	4,2733e-005	-7,5151e-004	-1,5815e-003	1,6242e-003 
6	0,23646	-1,1624e-003	-1,1657e-003	-1,2214e-003	1,102e-007	-7,2578e-004	-1,0303e-003	2,1836e-003	6,8252e-005	-1,1647e-003	-2,453e-003	2,5212e-003 
7	0,36302	-1,7786e-003	-1,7857e-003	-1,8789e-003	2,8875e-006	-1,1133e-003	-1,5822e-003	3,3522e-003	1,0663e-004	-1,7861e-003	-3,7638e-003	3,8704e-003 
8	0,52969	-2,576e-003	-2,5902e-003	-2,7405e-003	9,3744e-006	-1,6179e-003	-2,3076e-003	4,884e-003	1,6342e-004	-2,5943e-003	-5,4757e-003	5,6391e-003 
9	0,69635	-3,3696e-003	-3,3934e-003	-3,6102e-003	1,9144e-005	-2,1254e-003	-3,0345e-003	6,4211e-003	2,221e-004	-3,4035e-003	-7,1917e-003	7,4138e-003 
10	0,86302	-4,1506e-003	-4,1865e-003	-4,4786e-003	3,2118e-005	-2,6314e-003	-3,7584e-003	7,9529e-003	2,8583e-004	-4,2049e-003	-8,8967e-003	9,1825e-003 
11	1,	-4,7834e-003	-4,8311e-003	-5,1917e-003	4,5162e-005	-3,0451e-003	-4,3516e-003	9,2077e-003	3,4147e-004	-4,8579e-003	-1,029e-002	1,0631e-002 
