0	Time [s]	Pressure sensor 44 (NormX) [MPa]	Pressure sensor 44 (NormY) [MPa]	Pressure sensor 44 (NormZ) [MPa]	Pressure sensor 44 (ShearXY) [MPa]	Pressure sensor 44 (ShearYZ) [MPa]	Pressure sensor 44 (ShearXZ) [MPa]	Pressure sensor 44 (Equivalent (von-Mises)) [MPa]	Pressure sensor 44 (Maximum Principal) [MPa]	Pressure sensor 44 (Middle Principal) [MPa]	Pressure sensor 44 (Minimum Principal) [MPa]	Pressure sensor 44 (Intensity) [MPa] 
1	1,6667e-002	-3,3948e-005	-3,3967e-005	-3,5323e-005	3,5457e-009	-5,4594e-005	5,156e-006	9,499e-005	2,0196e-005	-3,3948e-005	-8,9486e-005	1,0968e-004 
2	3,3333e-002	-7,0231e-005	-7,0238e-005	-7,3108e-005	4,2454e-009	-1,1244e-004	1,1107e-005	1,9573e-004	4,1326e-005	-7,0231e-005	-1,8467e-004	2,26e-004 
3	5,8333e-002	-1,2527e-004	-1,252e-004	-1,3048e-004	-1,3565e-009	-1,9934e-004	2,1582e-005	3,4732e-004	7,268e-005	-1,2527e-004	-3,2836e-004	4,0104e-004 
4	9,5833e-002	-2,0781e-004	-2,075e-004	-2,1668e-004	-2,7579e-008	-3,3e-004	3,8348e-005	5,7549e-004	1,2016e-004	-2,0782e-004	-5,4434e-004	6,645e-004 
5	0,15208	-3,3138e-004	-3,304e-004	-3,4602e-004	-1,0492e-007	-5,2554e-004	6,3284e-005	9,1696e-004	1,9118e-004	-3,3139e-004	-8,676e-004	1,0588e-003 
6	0,23646	-5,2117e-004	-5,185e-004	-5,454e-004	-3,1997e-007	-8,24e-004	1,0436e-004	1,4388e-003	2,9876e-004	-5,2121e-004	-1,3626e-003	1,6614e-003 
7	0,36302	-8,1006e-004	-8,0325e-004	-8,5057e-004	-9,0168e-007	-1,2775e-003	1,7276e-004	2,2333e-003	4,6249e-004	-8,1017e-004	-2,1162e-003	2,5787e-003 
8	0,52969	-1,1919e-003	-1,1768e-003	-1,2571e-003	-2,141e-006	-1,8773e-003	2,6637e-004	3,285e-003	6,7975e-004	-1,1922e-003	-3,1133e-003	3,7931e-003 
9	0,69635	-1,5752e-003	-1,5483e-003	-1,6688e-003	-3,9841e-006	-2,4804e-003	3,6658e-004	4,3442e-003	8,9983e-004	-1,5758e-003	-4,1163e-003	5,0162e-003 
10	0,86302	-1,9551e-003	-1,9132e-003	-2,0806e-003	-6,4301e-006	-3,0837e-003	4,6946e-004	5,4047e-003	1,1239e-003	-1,9561e-003	-5,1168e-003	6,2407e-003 
11	1,	-2,2712e-003	-2,2143e-003	-2,426e-003	-8,9403e-006	-3,584e-003	5,5745e-004	6,2851e-003	1,3092e-003	-2,2726e-003	-5,9481e-003	7,2572e-003 
