0	Time [s]	Pressure sensor 45 (NormX) [MPa]	Pressure sensor 45 (NormY) [MPa]	Pressure sensor 45 (NormZ) [MPa]	Pressure sensor 45 (ShearXY) [MPa]	Pressure sensor 45 (ShearYZ) [MPa]	Pressure sensor 45 (ShearXZ) [MPa]	Pressure sensor 45 (Equivalent (von-Mises)) [MPa]	Pressure sensor 45 (Maximum Principal) [MPa]	Pressure sensor 45 (Middle Principal) [MPa]	Pressure sensor 45 (Minimum Principal) [MPa]	Pressure sensor 45 (Intensity) [MPa] 
1	1,6667e-002	-5,3917e-006	-5,46e-006	-5,422e-006	7,8627e-008	-3,4332e-005	1,8703e-005	6,7716e-005	3,363e-005	-5,3413e-006	-4,4562e-005	7,8192e-005 
2	3,3333e-002	-1,1111e-005	-1,1242e-005	-1,1193e-005	1,5567e-007	-7,0378e-005	3,8596e-005	1,3903e-004	6,8998e-005	-1,101e-005	-9,1535e-005	1,6053e-004 
3	5,8333e-002	-1,9064e-005	-1,9264e-005	-1,9231e-005	2,5832e-007	-1,2336e-004	6,8206e-005	2,4415e-004	1,2163e-004	-1,8892e-005	-1,6029e-004	2,8192e-004 
4	9,5833e-002	-3,072e-005	-3,099e-005	-3,1086e-005	3,8349e-007	-2,0268e-004	1,1264e-004	4,0162e-004	2,0071e-004	-3,0458e-005	-2,6305e-004	4,6375e-004 
5	0,15208	-4,8474e-005	-4,8772e-005	-4,9333e-005	5,1068e-007	-3,2156e-004	1,7948e-004	6,3784e-004	3,1902e-004	-4,811e-005	-4,1749e-004	7,3652e-004 
6	0,23646	-7,3586e-005	-7,3742e-005	-7,5512e-005	5,6885e-007	-4,9933e-004	2,807e-004	9,9216e-004	4,9797e-004	-7,3137e-005	-6,4767e-004	1,1456e-003 
7	0,36302	-1,1032e-004	-1,0988e-004	-1,1474e-004	3,327e-007	-7,6689e-004	4,3461e-004	1,5268e-003	7,6898e-004	-1,0992e-004	-9,9399e-004	1,763e-003 
8	0,52969	-1,5635e-004	-1,5444e-004	-1,6565e-004	-5,5258e-007	-1,1164e-003	6,3764e-004	2,2269e-003	1,1256e-003	-1,5635e-004	-1,4457e-003	2,5714e-003 
9	0,69635	-1,9883e-004	-1,9472e-004	-2,1478e-004	-2,0985e-006	-1,4639e-003	8,41e-004	2,9243e-003	1,484e-003	-1,9962e-004	-1,8927e-003	3,3766e-003 
10	0,86302	-2,3924e-004	-2,322e-004	-2,6368e-004	-4,3071e-006	-1,8107e-003	1,0444e-003	3,6207e-003	1,8434e-003	-2,4121e-004	-2,3374e-003	4,1808e-003 
11	1,	-2,7092e-004	-2,6093e-004	-3,0371e-004	-6,6149e-006	-2,0945e-003	1,2131e-003	4,1925e-003	2,1398e-003	-2,7415e-004	-2,7012e-003	4,8411e-003 
