0	Time [s]	Pressure sensor 11 (NormX) [MPa]	Pressure sensor 11 (NormY) [MPa]	Pressure sensor 11 (NormZ) [MPa]	Pressure sensor 11 (ShearXY) [MPa]	Pressure sensor 11 (ShearYZ) [MPa]	Pressure sensor 11 (ShearXZ) [MPa]	Pressure sensor 11 (Equivalent (von-Mises)) [MPa]	Pressure sensor 11 (Maximum Principal) [MPa]	Pressure sensor 11 (Middle Principal) [MPa]	Pressure sensor 11 (Minimum Principal) [MPa]	Pressure sensor 11 (Intensity) [MPa] 
1	1,6667e-002	-1,9424e-004	-1,9438e-004	-2,0278e-004	2,1132e-007	-1,1915e-005	-6,7456e-005	1,1895e-004	-1,2984e-004	-1,9445e-004	-2,6711e-004	1,3727e-004 
2	3,3333e-002	-3,8961e-004	-3,8993e-004	-4,0682e-004	4,3213e-007	-2,3813e-005	-1,3509e-004	2,382e-004	-2,607e-004	-3,9006e-004	-5,3559e-004	2,7489e-004 
3	5,8333e-002	-6,7456e-004	-6,7522e-004	-7,0458e-004	7,6598e-007	-4,0605e-005	-2,3509e-004	4,1428e-004	-4,504e-004	-6,7546e-004	-9,285e-004	4,781e-004 
4	9,5833e-002	-1,1018e-003	-1,1032e-003	-1,1514e-003	1,2932e-006	-6,351e-005	-3,8508e-004	6,7777e-004	-7,3533e-004	-1,1035e-003	-1,5175e-003	7,8217e-004 
5	0,15208	-1,7436e-003	-1,7464e-003	-1,8235e-003	2,1528e-006	-9,8558e-005	-6,1111e-004	1,075e-003	-1,1629e-003	-1,747e-003	-2,4036e-003	1,2406e-003 
6	0,23646	-2,7019e-003	-2,7078e-003	-2,8289e-003	3,5803e-006	-1,505e-004	-9,4907e-004	1,669e-003	-1,8019e-003	-2,7087e-003	-3,728e-003	1,9261e-003 
7	0,36302	-4,1358e-003	-4,1482e-003	-4,3375e-003	6,0567e-006	-2,3042e-004	-1,4557e-003	2,5602e-003	-2,7586e-003	-4,1498e-003	-5,7132e-003	2,9546e-003 
8	0,52969	-6,0014e-003	-6,0261e-003	-6,3083e-003	9,8672e-006	-3,3306e-004	-2,1194e-003	3,7277e-003	-4,0026e-003	-6,0285e-003	-8,3046e-003	4,3019e-003 
9	0,69635	-7,867e-003	-7,9083e-003	-8,288e-003	1,4381e-005	-4,3697e-004	-2,7866e-003	4,9021e-003	-5,2472e-003	-7,9117e-003	-1,0904e-002	5,6573e-003 
10	0,86302	-9,7192e-003	-9,7811e-003	-1,0263e-002	1,9557e-005	-5,4039e-004	-3,4537e-003	6,0767e-003	-6,4822e-003	-9,7856e-003	-1,3495e-002	7,0128e-003 
11	1,	-1,123e-002	-1,1312e-002	-1,188e-002	2,4323e-005	-6,2639e-004	-3,9984e-003	7,0367e-003	-7,4918e-003	-1,1317e-002	-1,5613e-002	8,1208e-003 
