Node Number	Normal Stress (MPa)
17809	-3,2726e-003
17815	-5,0182e-003
17821	-4,2248e-003
17822	-4,8913e-003
17823	-4,5338e-003
17824	-5,588e-003
17825	-7,9977e-003
17826	-3,4291e-003
17827	-6,5072e-003
17828	-4,5918e-003
17829	-3,582e-003
17830	-7,175e-003
17831	-4,7438e-003
17832	-3,0816e-003
17833	-3,321e-003
17834	-4,338e-003
17835	-3,0053e-003
17836	-4,7623e-003
17837	-3,2488e-003
17838	-5,4641e-003
17839	-3,1795e-003
17840	-3,228e-003
17841	-4,7888e-003
17842	-2,8717e-003
17843	-2,94e-003
17844	-5,2678e-003
17845	-3,0655e-003
17846	-3,0361e-003
17847	-4,0542e-003
17848	-3,253e-003
17849	-5,1015e-003
17850	-2,8726e-003
17851	-3,7873e-003
17852	-2,3647e-003
17853	-2,5486e-003
17854	-4,9955e-003
17855	-2,1545e-003
17856	-3,1689e-003
17857	-2,2672e-003
17858	-4,4665e-003
17859	-3,4707e-003
17860	-2,7532e-003
17861	-3,3516e-003
17862	-2,061e-003
17863	-3,5508e-003
17864	-2,2461e-003
17865	-2,4038e-003
17866	-3,4144e-003
17867	-1,8582e-003
17868	-2,9151e-003
17869	-1,8367e-003
17870	-2,9254e-003
17871	-1,7806e-003
17872	-2,5991e-003
17873	-1,8993e-003
17874	-1,6682e-003
17875	-2,3706e-003
17876	-1,6665e-003
17877	-2,45e-003
17878	-1,3845e-003
17879	-2,3688e-003
17880	-1,5063e-003
17881	-1,4911e-003
17882	-2,5264e-003
17883	-1,5457e-003
17884	-2,9918e-003
17885	-1,9644e-003
17886	-1,6429e-003
17887	-2,0319e-003
17888	-1,3339e-002
17894	-5,7246e-003
17895	-5,4714e-003
17896	-5,2268e-003
17897	-6,8873e-003
17898	-5,3924e-003
17899	-6,5764e-003
17900	-1,911e-003
17901	-4,8008e-003
17902	-6,5958e-003
17903	-5,6566e-003
17904	-5,7049e-003
17905	-9,0853e-003
17906	-6,1258e-003
17907	-5,1065e-003
17908	-8,5148e-003
17909	-7,0757e-003
17910	-1,0326e-002
17911	-8,2048e-003
17912	-1,1498e-002
17913	-7,9241e-003
17914	-1,2162e-002
17915	-8,7698e-003
17916	-9,4967e-003
17917	-1,979e-002
17918	-1,4594e-002
17919	-1,683e-002
17920	-2,6296e-002
17921	-1,8934e-002
17922	-1,7334e-002
17923	-2,7096e-002
17924	-2,1119e-002
17925	-2,053e-002
17926	-3,1272e-002
17927	-2,3287e-002
17928	-3,8748e-002
17929	-3,2748e-002
17930	-2,3489e-002
17931	-4,6252e-002
17932	-3,487e-002
17933	-3,34e-002
17934	-5,339e-002
17935	-3,7488e-002
17936	-3,6076e-002
17937	-6,6245e-002
17938	-4,4279e-002
17939	-4,5249e-002
17940	-5,6684e-002
17941	-4,1306e-002
17942	-6,1773e-002
17943	-4,0758e-002
17944	-6,6288e-002
17945	-3,6712e-002
17946	-5,5222e-002
17947	-3,5237e-002
17948	-3,7806e-002
17949	-6,4435e-002
17950	-3,9972e-002
17951	-4,1033e-002
17952	-6,1915e-002
17953	-3,8877e-002
17954	-3,5348e-002
17955	-5,9204e-002
17956	-3,5865e-002
17957	-5,3014e-002
17958	-3,1367e-002
17959	-2,9466e-002
17960	-3,4515e-002
17961	-1,8338e-002
17962	-2,9849e-002
17963	-1,872e-002
17964	-3,0476e-002
17965	-1,7913e-002
17966	-2,0952e-002
17967	-1,8381e-002
17968	-1,2307e-002
17969	-2,0021e-002
17970	-1,3188e-002
