Node Number	Normal Stress (MPa)
13540	-1,2233e-003
13546	-2,6436e-003
13552	-2,2315e-003
13553	-2,151e-003
13554	-2,1581e-003
13555	-2,6943e-003
13556	-3,5507e-003
13557	-2,1968e-003
13558	-3,5206e-003
13559	-2,1378e-003
13560	-1,9523e-003
13561	-2,5095e-003
13562	-2,4566e-003
13563	-3,6752e-003
13564	-1,5822e-003
13565	-2,4444e-003
13566	-1,6721e-003
13567	-2,2592e-003
13568	-1,7472e-003
13569	-2,4427e-003
13570	-1,6605e-003
13571	-1,5384e-003
13572	-2,1923e-003
13573	-1,328e-003
13574	-1,4867e-003
13575	-2,1035e-003
13576	-1,2025e-003
13577	-1,3973e-003
13578	-1,5955e-003
13579	-1,3611e-003
13580	-2,1367e-003
13581	-1,1433e-003
13582	-1,6323e-003
13583	-9,8731e-004
13584	-1,1502e-003
13585	-1,8759e-003
13586	-1,0506e-003
13587	-1,3704e-003
13588	-1,2583e-003
13589	-1,9644e-003
13590	-1,2266e-003
13591	-1,0193e-003
13592	-1,5614e-003
13593	-9,2922e-004
13594	-1,3669e-003
13595	-8,9006e-004
13596	-8,4726e-004
13597	-1,1186e-003
13598	-6,7701e-004
13599	-1,0884e-003
13600	-6,7029e-004
13601	-9,9522e-004
13602	-7,8578e-004
13603	-9,4328e-004
13604	-7,5424e-004
13605	-7,6662e-004
13606	-8,8724e-004
13607	-6,6502e-004
13608	-8,4375e-004
13609	-5,8109e-004
13610	-8,821e-004
13611	-6,5234e-004
13612	-6,1154e-004
13613	-8,7598e-004
13614	-6,0327e-004
13615	-1,0464e-003
13616	-5,8769e-004
13617	-9,4927e-004
13618	-3,8729e-004
13619	-1,4903e-002
13625	-9,2938e-003
13626	-7,3506e-003
13627	-8,4459e-003
13628	-1,132e-002
13629	-9,48e-003
13630	-1,1856e-002
13631	-2,5001e-003
13632	-8,5947e-003
13633	-1,1771e-002
13634	-1,0233e-002
13635	-9,8149e-003
13636	-1,5935e-002
13637	-1,1661e-002
13638	-1,109e-002
13639	-1,7008e-002
13640	-1,2527e-002
13641	-2,0782e-002
13642	-1,5755e-002
13643	-1,659e-002
13644	-2,9814e-002
13645	-2,0949e-002
13646	-2,2843e-002
13647	-3,3993e-002
13648	-4,5384e-002
13649	-4,2003e-002
13650	-4,0549e-002
13651	-6,7926e-002
13652	-4,0882e-002
13653	-3,8894e-002
13654	-7,656e-002
13655	-5,6685e-002
13656	-7,7893e-002
13657	-6,1095e-002
13658	-5,7685e-002
13659	-8,7519e-002
13660	-0,11001
13661	-0,12428
13662	-9,2168e-002
13663	-8,5548e-002
13664	-0,10089
13665	-8,9113e-002
13666	-0,13369
13667	-0,10917
13668	-0,13441
13669	-0,17115
13670	-0,10995
13671	-0,10409
13672	-0,14017
13673	-0,10038
13674	-0,10266
13675	-0,13747
13676	-8,7535e-002
13677	-0,13348
13678	-7,0274e-002
13679	-0,11386
13680	-6,8561e-002
13681	-6,576e-002
13682	-8,5678e-002
13683	-4,7532e-002
13684	-4,8067e-002
13685	-6,3468e-002
13686	-3,9608e-002
13687	-3,9512e-002
13688	-4,3126e-002
13689	-2,397e-002
13690	-2,4133e-002
13691	-2,1655e-002
13692	-1,4115e-002
13693	-1,7591e-002
13694	-1,2102e-002
13695	-1,2145e-002
13696	-8,6738e-003
