0	Time [s]	Pressure sensor 12 (NormX) [MPa]	Pressure sensor 12 (NormY) [MPa]	Pressure sensor 12 (NormZ) [MPa]	Pressure sensor 12 (ShearXY) [MPa]	Pressure sensor 12 (ShearYZ) [MPa]	Pressure sensor 12 (ShearXZ) [MPa]	Pressure sensor 12 (Equivalent (von-Mises)) [MPa]	Pressure sensor 12 (Maximum Principal) [MPa]	Pressure sensor 12 (Middle Principal) [MPa]	Pressure sensor 12 (Minimum Principal) [MPa]	Pressure sensor 12 (Intensity) [MPa] 
1	1,6667e-002	-7,2189e-004	-7,2175e-004	-7,521e-004	1,4775e-007	3,9506e-005	1,2387e-004	2,2723e-004	-6,0605e-004	-7,2185e-004	-8,6785e-004	2,618e-004 
2	3,3333e-002	-1,4456e-003	-1,4454e-003	-1,5063e-003	3,1919e-007	7,1862e-005	2,3582e-004	4,3131e-004	-1,2275e-003	-1,4456e-003	-1,7243e-003	4,9681e-004 
3	5,8333e-002	-2,5081e-003	-2,508e-003	-2,6141e-003	5,9559e-007	1,1306e-004	3,9033e-004	7,118e-004	-2,1511e-003	-2,5083e-003	-2,9708e-003	8,1967e-004 
4	9,5833e-002	-4,0643e-003	-4,0647e-003	-4,2374e-003	1,0414e-006	1,6585e-004	6,0374e-004	1,0981e-003	-3,5185e-003	-4,0652e-003	-4,7827e-003	1,2642e-003 
5	0,15208	-6,3789e-003	-6,3804e-003	-6,6532e-003	1,7462e-006	2,3402e-004	8,9901e-004	1,6321e-003	-5,5766e-003	-6,3812e-003	-7,4548e-003	1,8782e-003 
6	0,23646	-9,7818e-003	-9,7858e-003	-1,0207e-002	2,6787e-006	3,0046e-004	1,2826e-003	2,3206e-003	-8,6594e-003	-9,7868e-003	-1,1328e-002	2,6689e-003 
7	0,32083	-1,311e-002	-1,3117e-002	-1,3685e-002	3,4568e-006	3,5014e-004	1,6256e-003	2,9362e-003	-1,1709e-002	-1,3118e-002	-1,5084e-002	3,3752e-003 
8	0,4474	-1,8022e-002	-1,8035e-002	-1,8822e-002	4,4685e-006	4,1836e-004	2,107e-003	3,8044e-003	-1,6236e-002	-1,8036e-002	-2,0606e-002	4,3704e-003 
9	0,61406	-2,4368e-002	-2,4392e-002	-2,5467e-002	5,7914e-006	5,1861e-004	2,7347e-003	4,9421e-003	-2,208e-002	-2,4394e-002	-2,7755e-002	5,6746e-003 
10	0,78073	-3,0577e-002	-3,0612e-002	-3,1973e-002	6,5326e-006	5,9528e-004	3,2778e-003	5,9325e-003	-2,787e-002	-3,0613e-002	-3,4678e-002	6,8077e-003 
11	0,89036	-3,4616e-002	-3,4661e-002	-3,621e-002	6,8208e-006	6,3977e-004	3,6299e-003	6,5748e-003	-3,1641e-002	-3,4662e-002	-3,9184e-002	7,5423e-003 
12	1,	-3,8566e-002	-3,8619e-002	-4,0353e-002	7,021e-006	6,8832e-004	3,9516e-003	7,1672e-003	-3,535e-002	-3,862e-002	-4,3569e-002	8,2191e-003 
