0	Time [s]	Pressure sensor 16 (NormX) [MPa]	Pressure sensor 16 (NormY) [MPa]	Pressure sensor 16 (NormZ) [MPa]	Pressure sensor 16 (ShearXY) [MPa]	Pressure sensor 16 (ShearYZ) [MPa]	Pressure sensor 16 (ShearXZ) [MPa]	Pressure sensor 16 (Equivalent (von-Mises)) [MPa]	Pressure sensor 16 (Maximum Principal) [MPa]	Pressure sensor 16 (Middle Principal) [MPa]	Pressure sensor 16 (Minimum Principal) [MPa]	Pressure sensor 16 (Intensity) [MPa] 
1	1,6667e-002	-7,5898e-004	-7,5844e-004	-7,9448e-004	1,5036e-007	-1,191e-004	-1,9976e-004	4,0441e-004	-5,4334e-004	-7,5871e-004	-1,0099e-003	4,6651e-004 
2	3,3333e-002	-1,5213e-003	-1,5206e-003	-1,5933e-003	4,5886e-007	-2,2519e-004	-3,9702e-004	7,9388e-004	-1,0991e-003	-1,5212e-003	-2,0149e-003	9,1576e-004 
3	5,8333e-002	-2,631e-003	-2,6307e-003	-2,7575e-003	1,1867e-006	-3,7536e-004	-6,8224e-004	1,3546e-003	-1,9124e-003	-2,6318e-003	-3,475e-003	1,5626e-003 
4	9,5833e-002	-4,2746e-003	-4,2764e-003	-4,4847e-003	2,7649e-006	-5,6733e-004	-1,0976e-003	2,1502e-003	-3,1386e-003	-4,2783e-003	-5,6188e-003	2,4801e-003 
5	0,15208	-6,7e-003	-6,7074e-003	-7,0403e-003	6,2265e-006	-8,4006e-004	-1,71e-003	3,317e-003	-4,9555e-003	-6,7109e-003	-8,7813e-003	3,8258e-003 
6	0,23646	-1,0249e-002	-1,027e-002	-1,0793e-002	1,3443e-005	-1,1988e-003	-2,6015e-003	4,9901e-003	-7,6402e-003	-1,0277e-002	-1,3396e-002	5,7553e-003 
7	0,32083	-1,3703e-002	-1,3746e-002	-1,4462e-002	2,2424e-005	-1,5056e-003	-3,4654e-003	6,586e-003	-1,028e-002	-1,3755e-002	-1,7875e-002	7,5957e-003 
8	0,4474	-1,8767e-002	-1,8853e-002	-1,9868e-002	3,9371e-005	-1,9293e-003	-4,7378e-003	8,9239e-003	-1,4164e-002	-1,8868e-002	-2,4456e-002	1,0292e-002 
9	0,61406	-2,5341e-002	-2,5503e-002	-2,694e-002	6,9306e-005	-2,4954e-003	-6,4074e-003	1,2008e-002	-1,9204e-002	-2,5528e-002	-3,3052e-002	1,3848e-002 
10	0,78073	-3,1622e-002	-3,1883e-002	-3,3755e-002	1,0442e-004	-2,988e-003	-8,0238e-003	1,4967e-002	-2,4039e-002	-3,1919e-002	-4,1301e-002	1,7261e-002 
11	0,89036	-3,5713e-002	-3,6051e-002	-3,8222e-002	1,3047e-004	-3,2932e-003	-9,0757e-003	1,6889e-002	-2,7207e-002	-3,6096e-002	-4,6684e-002	1,9477e-002 
12	1,	-3,9713e-002	-4,0137e-002	-4,2612e-002	1,5762e-004	-3,562e-003	-1,0111e-002	1,8767e-002	-3,0315e-002	-4,0189e-002	-5,1958e-002	2,1642e-002 
