0	Time [s]	Pressure sensor 42 (NormX) [MPa]	Pressure sensor 42 (NormY) [MPa]	Pressure sensor 42 (NormZ) [MPa]	Pressure sensor 42 (ShearXY) [MPa]	Pressure sensor 42 (ShearYZ) [MPa]	Pressure sensor 42 (ShearXZ) [MPa]	Pressure sensor 42 (Equivalent (von-Mises)) [MPa]	Pressure sensor 42 (Maximum Principal) [MPa]	Pressure sensor 42 (Middle Principal) [MPa]	Pressure sensor 42 (Minimum Principal) [MPa]	Pressure sensor 42 (Intensity) [MPa] 
1	1,6667e-002	-9,8499e-007	-9,8656e-007	-1,0135e-006	-6,3641e-010	-4,3415e-006	9,0855e-007	7,6826e-006	3,4357e-006	-9,8531e-007	-5,4354e-006	8,8711e-006 
2	3,3333e-002	-1,9975e-006	-2,0005e-006	-2,0555e-006	-1,3337e-009	-8,7936e-006	1,8561e-006	1,5567e-005	6,9598e-006	-1,9982e-006	-1,1015e-005	1,7975e-005 
3	5,8333e-002	-3,4965e-006	-3,5012e-006	-3,5987e-006	-2,442e-009	-1,5377e-005	3,2603e-006	2,7226e-005	1,2169e-005	-3,4977e-006	-1,9268e-005	3,1437e-005 
4	9,5833e-002	-5,809e-006	-5,8155e-006	-5,9804e-006	-4,3336e-009	-2,5516e-005	5,4499e-006	4,5193e-005	2,0195e-005	-5,811e-006	-3,1989e-005	5,2184e-005 
5	0,15208	-9,1815e-006	-9,1889e-006	-9,4559e-006	-7,489e-009	-4,0256e-005	8,6396e-006	7,1314e-005	3,1852e-005	-9,1849e-006	-5,0494e-005	8,2346e-005 
6	0,23646	-1,4213e-005	-1,4218e-005	-1,4646e-005	-1,3067e-008	-6,2184e-005	1,3428e-005	1,1019e-004	4,9189e-005	-1,4218e-005	-7,8047e-005	1,2724e-004 
7	0,32083	-1,9283e-005	-1,9281e-005	-1,9881e-005	-1,9751e-008	-8,4257e-005	1,8265e-005	1,4933e-004	6,6637e-005	-1,9291e-005	-1,0579e-004	1,7243e-004 
8	0,4474	-2,679e-005	-2,6768e-005	-2,7643e-005	-3,1563e-008	-1,1692e-004	2,5357e-005	2,0722e-004	9,2436e-005	-2,6802e-005	-1,4684e-004	2,3927e-004 
9	0,61406	-3,6613e-005	-3,6551e-005	-3,7817e-005	-5,0513e-008	-1,5964e-004	3,4636e-005	2,8294e-004	1,2618e-004	-3,6631e-005	-2,0053e-004	3,2671e-004 
10	0,78073	-4,6444e-005	-4,6324e-005	-4,802e-005	-7,3298e-008	-2,0247e-004	4,3771e-005	3,588e-004	1,5999e-004	-4,6469e-005	-2,5431e-004	4,143e-004 
11	0,89036	-5,2917e-005	-5,2749e-005	-5,4748e-005	-9,0438e-008	-2,3069e-004	4,9785e-005	4,0877e-004	1,8227e-004	-5,2946e-005	-2,8974e-004	4,7201e-004 
12	1,	-5,9207e-005	-5,8985e-005	-6,1295e-005	-1,0867e-007	-2,5798e-004	5,5615e-005	4,571e-004	2,0379e-004	-5,9242e-005	-3,2403e-004	5,2782e-004 
