Node Number	LOC_DEFX ()
1	2,4904
2	4,3879
3	1,976
4	1,8155
5	2,0324
6	2,5949
7	3,4204
8	4,3879
9	4,3879
10	4,3879
11	4,3879
12	-5,1277e-002
13	-0,65959
14	-1,1305
15	-1,4512
16	-1,6129
17	-1,6113
18	-1,4464
19	-1,1227
20	-0,64894
21	-3,8094e-002
22	0,69324
23	1,5251
24	2,435
25	3,398
26	1,8549
27	1,2195
28	0,58413
29	4,3879
30	4,3879
31	4,3879
32	4,3879
33	4,3879
34	4,3879
35	4,3879
36	4,3879
37	4,3879
38	4,3879
39	4,3879
40	4,3879
41	4,3879
42	4,3879
43	4,3879
44	4,3879
45	4,3879
46	4,3879
47	4,3879
48	4,3879
49	-5,1277e-002
50	-5,1277e-002
51	-5,1277e-002
52	-5,1277e-002
53	-5,1277e-002
54	-5,1277e-002
55	2,4904
56	0,23113
57	0,51353
58	0,79593
59	1,0783
60	1,3607
61	1,6431
62	1,9255
63	2,2079
64	2,4904
65	2,4904
66	2,4904
67	2,4904
68	2,4904
69	3,9904
70	3,5947
71	3,2024
72	2,8152
73	2,435
74	2,0632
75	1,7016
76	1,3518
77	1,0151
78	0,69324
79	0,38745
80	9,9126e-002
81	-0,17049
82	-0,42021
83	-0,64895
84	-0,8557
85	-1,0396
86	-1,1998
87	-1,3356
88	-1,4464
89	-1,5318
90	-1,5913
91	-1,6248
92	-1,632
93	-1,6129
94	-1,5677
95	-1,4965
96	-1,3996
97	-1,2774
98	-1,1305
99	-0,95953
100	-0,76523
101	-0,54844
102	-0,31011
103	2,2459
104	2,0523
105	1,914
106	1,8345
107	1,8155
108	1,8575
109	1,9595
110	2,1192
111	2,3327
112	2,5949
113	2,8996
114	3,2397
115	3,6069
116	3,9927
117	0,32128
118	2,4313
119	2,268
120	2,0287
121	1,7372
122	1,4102
123	1,0591
124	0,69331
125	0,23094
126	0,15465
127	9,2047e-002
128	4,2308e-002
129	4,6386e-003
130	-2,2067e-002
131	-3,92e-002
132	-4,8424e-002
133	2,6644
134	2,3065
135	1,9666
136	1,6476
137	1,3523
138	1,0831
139	0,84247
140	0,63245
141	0,45484
142	0,31119
143	0,20272
144	0,13038
145	9,4789e-002
146	9,6256e-002
147	0,13477
148	0,20999
149	4,3459
150	4,2281
151	4,051
152	3,8286
153	3,5713
154	3,2868
155	2,9821
156	2,8864
157	3,1182
158	3,3563
159	3,5953
160	3,8275
161	4,0416
162	4,2209
163	4,3437
164	-0,32101
165	3,9515
166	-0,27467
167	3,8853
168	-0,30654
169	3,5909
170	-0,3191
171	3,3704
172	-0,30392
173	3,1619
174	-0,21468
175	2,9444
176	-0,15736
177	2,72
178	-9,3586e-002
179	2,5031
180	3,6741
181	3,3945
182	2,9881
183	2,5898
184	2,2179
185	1,8581
186	1,5167
187	1,1839
188	0,86093
189	0,55083
190	0,25642
191	-2,1144e-002
192	-0,27929
193	-0,51746
194	-0,73257
195	-0,92411
196	-1,0941
197	-1,2404
198	-1,3621
199	-1,4585
200	-1,5295
201	-1,5749
202	-1,5941
203	-1,5866
204	-1,5524
205	-1,4935
206	-1,4102
207	-1,3012
208	-1,1642
209	-1,0008
210	-0,78037
211	-0,57112
212	-0,37611
213	1,8937
214	1,5934
215	1,2795
216	0,98211
217	0,70865
218	0,46577
219	0,25523
220	8,2755e-002
221	-5,1542e-002
222	-0,15926
223	-0,21348
224	-0,23667
225	-0,21792
226	-0,15496
227	-8,4489e-002
228	2,1265
229	-0,50897
230	3,6375
231	-0,59053
232	3,1326
233	-0,64911
234	2,9532
235	-0,51735
236	2,7708
237	-0,51402
238	2,5548
239	-0,46304
240	2,3278
241	-0,36383
242	3,3449
243	2,745
244	2,3826
245	2,0296
246	1,6931
247	1,3654
248	1,0473
249	0,7432
250	0,4603
251	0,18402
252	-8,0368e-002
253	-0,32633
254	-0,55406
255	-0,74303
256	-0,91909
257	-1,0745
258	-1,2038
259	-1,3107
260	-1,387
261	-1,4475
262	-1,4778
263	-1,4773
264	-1,4522
265	-1,4039
266	-1,3436
267	-1,2475
268	-1,1221
269	-0,96137
270	-0,8208
271	1,8093
272	1,5283
273	1,2227
274	0,91664
275	0,61121
276	0,33187
277	8,0384e-002
278	-0,12806
279	-0,28251
280	-0,42601
281	-0,51046
282	-0,56454
283	-0,5684
284	-0,52542
285	-0,42219
286	1,9463
287	-0,82446
288	2,574
289	2,4424
290	-0,77702
291	2,1536
292	-0,71415
293	1,8899
294	1,5711
295	1,2473
296	0,95089
297	0,67707
298	0,44347
299	0,14778
300	-4,7464e-002
301	-0,34099
302	-0,54146
303	-0,66057
304	-0,87633
