0	Time [s]	Pressure sensor 17 (NormX) [MPa]	Pressure sensor 17 (NormY) [MPa]	Pressure sensor 17 (NormZ) [MPa]	Pressure sensor 17 (ShearXY) [MPa]	Pressure sensor 17 (ShearYZ) [MPa]	Pressure sensor 17 (ShearXZ) [MPa]	Pressure sensor 17 (Equivalent (von-Mises)) [MPa]	Pressure sensor 17 (Maximum Principal) [MPa]	Pressure sensor 17 (Middle Principal) [MPa]	Pressure sensor 17 (Minimum Principal) [MPa]	Pressure sensor 17 (Intensity) [MPa] 
1	5,8333e-003	-4,3678e-005	-4,3615e-005	-4,5547e-005	-6,7102e-009	-3,8136e-005	-6,2738e-005	1,2718e-004	2,8818e-005	-4,3626e-005	-1,1803e-004	1,4685e-004 
2	1,1667e-002	-9,4131e-005	-9,4021e-005	-9,8268e-005	1,3852e-008	-8,0562e-005	-1,3512e-004	2,7251e-004	6,1152e-005	-9,4062e-005	-2,5351e-004	3,1466e-004 
3	2,0417e-002	-1,6698e-004	-1,6686e-004	-1,7459e-004	9,1677e-008	-1,3911e-004	-2,3773e-004	4,7714e-004	1,0474e-004	-1,6697e-004	-4,4619e-004	5,5093e-004 
4	3,3542e-002	-2,7318e-004	-2,7316e-004	-2,8627e-004	3,0537e-007	-2,2401e-004	-3,8892e-004	7,7749e-004	1,6928e-004	-2,7343e-004	-7,2846e-004	8,9774e-004 
5	5,3229e-002	-4,3988e-004	-4,403e-004	-4,6253e-004	8,6211e-007	-3,51e-004	-6,2294e-004	1,2387e-003	2,6423e-004	-4,4093e-004	-1,166e-003	1,4302e-003 
6	8,276e-002	-6,8213e-004	-6,8385e-004	-7,2084e-004	2,1683e-006	-5,3583e-004	-9,6678e-004	1,9149e-003	4,0476e-004	-6,8529e-004	-1,8063e-003	2,2111e-003 
7	0,12706	-1,0576e-003	-1,0629e-003	-1,126e-003	5,2196e-006	-8,0182e-004	-1,4974e-003	2,9428e-003	6,0875e-004	-1,0661e-003	-2,7891e-003	3,3979e-003 
8	0,17135	-1,417e-003	-1,4277e-003	-1,5201e-003	9,5369e-006	-1,0709e-003	-2,0183e-003	3,9587e-003	8,1969e-004	-1,4333e-003	-3,7512e-003	4,5709e-003 
9	0,21565	-1,7797e-003	-1,7979e-003	-1,9234e-003	1,5033e-005	-1,3271e-003	-2,5426e-003	4,9696e-003	1,0217e-003	-1,8064e-003	-4,7165e-003	5,7382e-003 
10	0,2821	-2,3183e-003	-2,3513e-003	-2,5335e-003	2,5562e-005	-1,7099e-003	-3,3292e-003	6,4856e-003	1,3254e-003	-2,3652e-003	-6,1633e-003	7,4887e-003 
11	0,38176	-3,1059e-003	-3,1692e-003	-3,4511e-003	4,6232e-005	-2,2711e-003	-4,5033e-003	8,7419e-003	1,7806e-003	-3,1935e-003	-8,3133e-003	1,0094e-002 
12	0,53127	-4,2439e-003	-4,3708e-003	-4,8341e-003	8,7757e-005	-3,0904e-003	-6,2495e-003	1,2089e-002	2,4625e-003	-4,4156e-003	-1,1496e-002	1,3958e-002 
13	0,69793	-5,4506e-003	-5,6736e-003	-6,3831e-003	1,4852e-004	-3,9833e-003	-8,1797e-003	1,5783e-002	3,2322e-003	-5,7478e-003	-1,4992e-002	1,8224e-002 
14	0,8646	-6,5893e-003	-6,9348e-003	-7,9358e-003	2,2419e-004	-4,8615e-003	-1,0096e-002	1,945e-002	4,0217e-003	-7,045e-003	-1,8437e-002	2,2458e-002 
15	1,	-7,4623e-003	-7,9259e-003	-9,1957e-003	2,9622e-004	-5,565e-003	-1,1638e-002	2,2403e-002	4,6773e-003	-8,0702e-003	-2,1191e-002	2,5868e-002 
