0	Time [s]	Pressure sensor 32 (NormX) [MPa]	Pressure sensor 32 (NormY) [MPa]	Pressure sensor 32 (NormZ) [MPa]	Pressure sensor 32 (ShearXY) [MPa]	Pressure sensor 32 (ShearYZ) [MPa]	Pressure sensor 32 (ShearXZ) [MPa]	Pressure sensor 32 (Equivalent (von-Mises)) [MPa]	Pressure sensor 32 (Maximum Principal) [MPa]	Pressure sensor 32 (Middle Principal) [MPa]	Pressure sensor 32 (Minimum Principal) [MPa]	Pressure sensor 32 (Intensity) [MPa] 
1	5,8333e-003	-7,2987e-007	-7,2984e-007	-7,5972e-007	1,7367e-011	-2,9429e-006	-1,1839e-006	5,4943e-006	2,4273e-006	-7,2988e-007	-3,9169e-006	6,3442e-006 
2	1,1667e-002	-1,5499e-006	-1,5497e-006	-1,6134e-006	8,1109e-011	-6,3452e-006	-2,5639e-006	1,1854e-005	5,2621e-006	-1,5499e-006	-8,4252e-006	1,3687e-005 
3	2,0417e-002	-2,6872e-006	-2,6867e-006	-2,7977e-006	2,4993e-010	-1,1128e-005	-4,5039e-006	2,0794e-005	9,263e-006	-2,6873e-006	-1,4747e-005	2,401e-005 
4	3,3542e-002	-4,365e-006	-4,3636e-006	-4,5454e-006	6,7207e-010	-1,8204e-005	-7,4025e-006	3,4039e-005	1,5198e-005	-4,3652e-006	-2,4106e-005	3,9304e-005 
5	5,3229e-002	-6,891e-006	-6,8874e-006	-7,1779e-006	1,7197e-009	-2,9081e-005	-1,1855e-005	5,4395e-005	2,4373e-005	-6,8917e-006	-3,8437e-005	6,281e-005 
6	8,276e-002	-1,0584e-005	-1,0575e-005	-1,1029e-005	4,1431e-009	-4,5046e-005	-1,8436e-005	8,4304e-005	3,7872e-005	-1,0585e-005	-5,9474e-005	9,7346e-005 
7	0,12706	-1,5976e-005	-1,5956e-005	-1,666e-005	9,834e-009	-6,9205e-005	-2,8474e-005	1,2962e-004	5,8529e-005	-1,598e-005	-9,1141e-005	1,4967e-004 
8	0,17135	-2,135e-005	-2,1314e-005	-2,228e-005	1,7792e-008	-9,3009e-005	-3,8328e-005	1,7424e-004	7,8805e-005	-2,1357e-005	-1,2239e-004	2,012e-004 
9	0,21565	-2,671e-005	-2,6652e-005	-2,7893e-005	2,8441e-008	-1,1738e-004	-4,8541e-005	2,2001e-004	9,9755e-005	-2,6721e-005	-1,5429e-004	2,5404e-004 
10	0,2821	-3,4426e-005	-3,4328e-005	-3,5989e-005	4,8348e-008	-1,5285e-004	-6,3354e-005	2,866e-004	1,3032e-004	-3,4446e-005	-2,0062e-004	3,3093e-004 
11	0,38176	-4,5897e-005	-4,5721e-005	-4,8059e-005	8,8244e-008	-2,0612e-004	-8,5733e-005	3,8667e-004	1,7637e-004	-4,5934e-005	-2,7012e-004	4,4649e-004 
12	0,53127	-6,2702e-005	-6,2364e-005	-6,5815e-005	1,6967e-007	-2,8528e-004	-1,1908e-004	5,3545e-004	2,4509e-004	-6,2773e-005	-3,732e-004	6,1828e-004 
13	0,69793	-8,0959e-005	-8,0384e-005	-8,5207e-005	2,8976e-007	-3,723e-004	-1,558e-004	6,9905e-004	3,2086e-004	-8,108e-005	-4,8633e-004	8,0719e-004 
14	0,8646	-9,8763e-005	-9,7894e-005	-1,0422e-004	4,3875e-007	-4,5769e-004	-1,9187e-004	8,5961e-004	3,9533e-004	-9,8946e-005	-5,9726e-004	9,9259e-004 
15	1,	-1,1308e-004	-1,1193e-004	-1,1959e-004	5,8101e-007	-5,2633e-004	-2,2094e-004	9,8871e-004	4,5519e-004	-1,1332e-004	-6,8647e-004	1,1417e-003 
