0	Time [s]	Pressure sensor 6 (NormX) [MPa]	Pressure sensor 6 (NormY) [MPa]	Pressure sensor 6 (NormZ) [MPa]	Pressure sensor 6 (ShearXY) [MPa]	Pressure sensor 6 (ShearYZ) [MPa]	Pressure sensor 6 (ShearXZ) [MPa]	Pressure sensor 6 (Equivalent (von-Mises)) [MPa]	Pressure sensor 6 (Maximum Principal) [MPa]	Pressure sensor 6 (Middle Principal) [MPa]	Pressure sensor 6 (Minimum Principal) [MPa]	Pressure sensor 6 (Intensity) [MPa] 
1	5,8333e-003	9,3209e-007	9,3406e-007	1,0018e-006	-1,0381e-008	7,4834e-006	-1,4569e-005	2,8369e-005	1,735e-005	9,2521e-007	-1,5407e-005	3,2757e-005 
2	1,1667e-002	2,0516e-006	2,0538e-006	2,1965e-006	-2,342e-008	1,5921e-005	-3,1006e-005	6,0371e-005	3,6989e-005	2,0343e-006	-3,2721e-005	6,9711e-005 
3	2,0417e-002	3,5581e-006	3,557e-006	3,7949e-006	-4,3717e-008	2,767e-005	-5,3729e-005	1,0468e-004	6,413e-005	3,5217e-006	-5,6741e-005	1,2087e-004 
4	3,3542e-002	6,0888e-006	6,076e-006	6,4523e-006	-7,7839e-008	4,4557e-005	-8,6598e-005	1,6868e-004	1,0369e-004	6,0154e-006	-9,1087e-005	1,9478e-004 
5	5,3229e-002	9,7391e-006	9,6932e-006	1,0239e-005	-1,401e-007	7,0259e-005	-1,3622e-004	2,6548e-004	1,6332e-004	9,5887e-006	-1,4323e-004	3,0655e-004 
6	8,276e-002	1,559e-005	1,5463e-005	1,6208e-005	-2,5315e-007	1,076e-004	-2,0863e-004	4,0658e-004	2,5073e-004	1,5283e-005	-2,1875e-004	4,6948e-004 
7	0,12706	2,5274e-005	2,4958e-005	2,59e-005	-4,6531e-007	1,6158e-004	-3,1281e-004	6,0981e-004	3,7782e-004	2,4645e-005	-3,2633e-004	7,0415e-004 
8	0,17135	3,5384e-005	3,4797e-005	3,578e-005	-7,3597e-007	2,1608e-004	-4,1819e-004	8,153e-004	5,0653e-004	3,4321e-005	-4,3489e-004	9,4142e-004 
9	0,21565	4,5904e-005	4,4981e-005	4,5878e-005	-1,0468e-006	2,6792e-004	-5,1838e-004	1,0107e-003	6,2974e-004	4,4322e-005	-5,373e-004	1,167e-003 
10	0,2821	6,1475e-005	5,9896e-005	6,0334e-005	-1,6194e-006	3,4718e-004	-6,7167e-004	1,3096e-003	8,1749e-004	5,8908e-005	-6,947e-004	1,5122e-003 
11	0,38176	8,6912e-005	8,4076e-005	8,3325e-005	-2,6631e-006	4,6208e-004	-8,9301e-004	1,7415e-003	1,0914e-003	8,2501e-005	-9,1958e-004	2,011e-003 
12	0,53127	1,2689e-004	1,2155e-004	1,1777e-004	-4,6481e-006	6,3033e-004	-1,2183e-003	2,376e-003	1,4954e-003	1,1888e-004	-1,2481e-003	2,7435e-003 
13	0,69793	1,7323e-004	1,6425e-004	1,5539e-004	-7,4289e-006	8,1375e-004	-1,5731e-003	3,0677e-003	1,9375e-003	1,6009e-004	-1,6047e-003	3,5422e-003 
14	0,8646	2,2132e-004	2,0783e-004	1,9206e-004	-1,082e-005	9,9571e-004	-1,9243e-003	3,7529e-003	2,3764e-003	2,0184e-004	-1,9571e-003	4,3335e-003 
15	1,	2,613e-004	2,4352e-004	2,209e-004	-1,3984e-005	1,1407e-003	-2,2058e-003	4,3013e-003	2,7283e-003	2,3586e-004	-2,2384e-003	4,9667e-003 
