0	Time [s]	Pressure sensor 30 (NormX) [MPa]	Pressure sensor 30 (NormY) [MPa]	Pressure sensor 30 (NormZ) [MPa]	Pressure sensor 30 (ShearXY) [MPa]	Pressure sensor 30 (ShearYZ) [MPa]	Pressure sensor 30 (ShearXZ) [MPa]	Pressure sensor 30 (Equivalent (von-Mises)) [MPa]	Pressure sensor 30 (Maximum Principal) [MPa]	Pressure sensor 30 (Middle Principal) [MPa]	Pressure sensor 30 (Minimum Principal) [MPa]	Pressure sensor 30 (Intensity) [MPa] 
1	5,8333e-003	-1,0459e-006	-1,0448e-006	-1,0898e-006	-1,8432e-009	-4,4316e-006	3,4393e-006	9,7163e-006	4,5431e-006	-1,0473e-006	-6,6763e-006	1,1219e-005 
2	1,1667e-002	-2,2103e-006	-2,208e-006	-2,3036e-006	-4,1373e-009	-9,5487e-006	7,4253e-006	2,0951e-005	9,8419e-006	-2,2134e-006	-1,435e-005	2,4192e-005 
3	2,0417e-002	-3,7811e-006	-3,7771e-006	-3,9421e-006	-7,594e-009	-1,6565e-005	1,2957e-005	3,6426e-005	1,7174e-005	-3,787e-006	-2,4887e-005	4,2061e-005 
4	3,3542e-002	-6,1815e-006	-6,1746e-006	-6,4477e-006	-1,3617e-008	-2,733e-005	2,1389e-005	6,0111e-005	2,8399e-005	-6,1921e-006	-4,1011e-005	6,941e-005 
5	5,3229e-002	-9,5991e-006	-9,5871e-006	-1,002e-005	-2,4092e-008	-4,3141e-005	3,3936e-005	9,5072e-005	4,5095e-005	-9,6179e-006	-6,4684e-005	1,0978e-004 
6	8,276e-002	-1,4738e-005	-1,4717e-005	-1,5403e-005	-4,3701e-008	-6,7085e-005	5,281e-005	1,4788e-004	7,0336e-005	-1,4772e-005	-1,0042e-004	1,7076e-004 
7	0,12706	-2,1872e-005	-2,1834e-005	-2,2903e-005	-8,1186e-008	-1,0232e-004	8,1091e-005	2,2614e-004	1,0822e-004	-2,1936e-005	-1,529e-004	2,6112e-004 
8	0,17135	-2,8931e-005	-2,8873e-005	-3,0352e-005	-1,2764e-007	-1,3673e-004	1,0864e-004	3,0249e-004	1,4508e-004	-2,9033e-005	-2,042e-004	3,4928e-004 
9	0,21565	-3,5914e-005	-3,5832e-005	-3,7753e-005	-1,8485e-007	-1,7213e-004	1,3729e-004	3,8135e-004	1,8345e-004	-3,6062e-005	-2,5689e-004	4,4035e-004 
10	0,2821	-4,5616e-005	-4,5493e-005	-4,8094e-005	-2,8558e-007	-2,2278e-004	1,7824e-004	4,9419e-004	2,3864e-004	-4,5847e-005	-3,32e-004	5,7063e-004 
11	0,38176	-5,9938e-005	-5,9736e-005	-6,3483e-005	-4,7743e-007	-2,9934e-004	2,4029e-004	6,6487e-004	3,2244e-004	-6,0325e-005	-4,4528e-004	7,6772e-004 
12	0,53127	-8,0523e-005	-8,0177e-005	-8,5885e-005	-8,5131e-007	-4,127e-004	3,3307e-004	9,1859e-004	4,4767e-004	-8,1219e-005	-6,1303e-004	1,0607e-003 
13	0,69793	-1,0236e-004	-1,0181e-004	-1,1006e-004	-1,3909e-006	-5,3801e-004	4,3642e-004	1,1999e-003	5,8741e-004	-1,035e-004	-7,9814e-004	1,3856e-003 
14	0,8646	-1,2289e-004	-1,2211e-004	-1,3319e-004	-2,0383e-006	-6,5896e-004	5,3643e-004	1,4718e-003	7,2291e-004	-1,2458e-004	-9,7653e-004	1,6994e-003 
15	1,	-1,3953e-004	-1,3852e-004	-1,5222e-004	-2,6604e-006	-7,5832e-004	6,182e-004	1,6947e-003	8,3414e-004	-1,4173e-004	-1,1227e-003	1,9568e-003 
