0	Time [s]	Pressure sensor 30 (NormX) [MPa]	Pressure sensor 30 (NormY) [MPa]	Pressure sensor 30 (NormZ) [MPa]	Pressure sensor 30 (ShearXY) [MPa]	Pressure sensor 30 (ShearYZ) [MPa]	Pressure sensor 30 (ShearXZ) [MPa]	Pressure sensor 30 (Equivalent (von-Mises)) [MPa]	Pressure sensor 30 (Maximum Principal) [MPa]	Pressure sensor 30 (Middle Principal) [MPa]	Pressure sensor 30 (Minimum Principal) [MPa]	Pressure sensor 30 (Intensity) [MPa] 
1	5,8333e-003	-7,4575e-007	-7,4653e-007	-7,6821e-007	-3,6428e-009	-2,0273e-006	5,1731e-006	9,6235e-006	4,8003e-006	-7,489e-007	-6,3119e-006	1,1112e-005 
2	1,1667e-002	-1,6992e-006	-1,7013e-006	-1,7509e-006	-8,6082e-009	-4,7055e-006	1,1942e-005	2,2231e-005	1,1113e-005	-1,7069e-006	-1,4557e-005	2,567e-005 
3	2,0417e-002	-2,9286e-006	-2,933e-006	-3,0195e-006	-1,5299e-008	-8,1784e-006	2,0678e-005	3,8516e-005	1,9268e-005	-2,9429e-006	-2,5206e-005	4,4474e-005 
4	3,3542e-002	-4,7308e-006	-4,7398e-006	-4,8819e-006	-2,5792e-008	-1,3329e-005	3,3609e-005	6,2624e-005	3,1358e-005	-4,7563e-006	-4,0954e-005	7,2312e-005 
5	5,3229e-002	-7,3943e-006	-7,413e-006	-7,641e-006	-4,2853e-008	-2,1096e-005	5,2983e-005	9,8777e-005	4,9525e-005	-7,4399e-006	-6,4533e-005	1,1406e-004 
6	8,276e-002	-1,1236e-005	-1,1275e-005	-1,1635e-005	-7,083e-008	-3,2611e-005	8,144e-005	1,5195e-004	7,6313e-005	-1,1318e-005	-9,914e-005	1,7545e-004 
7	0,11229	-1,5013e-005	-1,5078e-005	-1,5579e-005	-1,0214e-007	-4,4126e-005	1,0986e-004	2,0505e-004	1,0312e-004	-1,514e-005	-1,3365e-004	2,3677e-004 
8	0,15659	-2,0456e-005	-2,0574e-005	-2,1296e-005	-1,5422e-007	-6,1053e-005	1,5157e-004	2,8303e-004	1,4257e-004	-2,0664e-005	-1,8424e-004	3,2681e-004 
9	0,20089	-2,5629e-005	-2,5813e-005	-2,677e-005	-2,1321e-007	-7,7859e-005	1,9296e-004	3,604e-004	1,8194e-004	-2,5935e-005	-2,3421e-004	4,1615e-004 
10	0,26733	-3,2937e-005	-3,3244e-005	-3,4573e-005	-3,1193e-007	-1,0231e-004	2,5334e-004	4,7324e-004	2,3956e-004	-3,3417e-005	-3,0689e-004	5,4645e-004 
11	0,367	-4,3373e-005	-4,392e-005	-4,5877e-005	-4,8686e-007	-1,3877e-004	3,4311e-004	6,4106e-004	3,2562e-004	-4,4182e-005	-4,1461e-004	7,4023e-004 
12	0,5165	-5,8187e-005	-5,9215e-005	-6,2278e-005	-8,083e-007	-1,9304e-004	4,7639e-004	8,9032e-004	4,54e-004	-5,9633e-005	-5,7405e-004	1,028e-003 
13	0,68317	-7,4043e-005	-7,5776e-005	-8,0325e-005	-1,25e-006	-2,5325e-004	6,241e-004	1,1666e-003	5,9666e-004	-7,6402e-005	-7,504e-004	1,3471e-003 
14	0,84983	-8,9509e-005	-9,2139e-005	-9,8463e-005	-1,7834e-006	-3,1334e-004	7,7304e-004	1,4448e-003	7,406e-004	-9,301e-005	-9,277e-004	1,6683e-003 
15	1,	-1,0288e-004	-1,0646e-004	-1,1461e-004	-2,3363e-006	-3,6714e-004	9,0588e-004	1,693e-003	8,6929e-004	-1,0758e-004	-1,0857e-003	1,9549e-003 
