Node Number	Normal Stress (MPa)
6937	-2,8603e-003
6943	-4,604e-003
6949	-3,45e-003
6950	-4,916e-003
6951	-3,7288e-003
6952	-5,2035e-003
6953	-7,5156e-003
6954	-3,5041e-003
6955	-6,0922e-003
6956	-3,4156e-003
6957	-3,196e-003
6958	-4,7534e-003
6959	-4,1187e-003
6960	-6,2108e-003
6961	-3,1422e-003
6962	-4,2171e-003
6963	-2,2464e-003
6964	-4,7754e-003
6965	-3,169e-003
6966	-4,502e-003
6967	-2,3671e-003
6968	-3,2093e-003
6969	-3,5161e-003
6970	-2,4199e-003
6971	-2,8885e-003
6972	-3,8812e-003
6973	-2,1319e-003
6974	-2,8142e-003
6975	-3,2446e-003
6976	-2,8409e-003
6977	-3,9872e-003
6978	-2,1585e-003
6979	-3,1822e-003
6980	-1,9321e-003
6981	-2,1372e-003
6982	-4,2591e-003
6983	-1,8913e-003
6984	-2,7241e-003
6985	-2,2345e-003
6986	-3,4212e-003
6987	-2,8479e-003
6988	-2,1157e-003
6989	-2,9615e-003
6990	-1,9817e-003
6991	-3,2123e-003
6992	-2,0255e-003
6993	-1,8988e-003
6994	-2,6763e-003
6995	-1,8654e-003
6996	-2,5734e-003
6997	-1,5227e-003
6998	-2,1988e-003
6999	-1,7968e-003
7000	-2,35e-003
7001	-1,7668e-003
7002	-1,5518e-003
7003	-2,01e-003
7004	-1,4517e-003
7005	-2,1347e-003
7006	-1,2576e-003
7007	-2,0561e-003
7008	-1,4425e-003
7009	-1,3489e-003
7010	-2,1165e-003
7011	-1,3896e-003
7012	-2,3686e-003
7013	-1,6002e-003
7014	-2,2107e-003
7015	-9,5924e-004
7016	-6,3674e-003
7022	-5,2062e-003
7023	-3,4351e-003
7024	-3,4867e-003
7025	-4,3878e-003
7026	-3,6437e-003
7027	-3,5401e-003
7028	-1,9964e-003
7029	-2,6884e-003
7030	-4,1503e-003
7031	-3,4247e-003
7032	-3,4977e-003
7033	-5,9343e-003
7034	-4,1507e-003
7035	-3,4029e-003
7036	-5,5422e-003
7037	-4,0643e-003
7038	-7,2134e-003
7039	-4,9116e-003
7040	-7,8247e-003
7041	-5,8253e-003
7042	-8,5235e-003
7043	-7,1543e-003
7044	-7,6014e-003
7045	-1,4148e-002
7046	-1,0279e-002
7047	-1,1648e-002
7048	-1,7644e-002
7049	-1,4392e-002
7050	-1,4069e-002
7051	-2,0241e-002
7052	-1,3055e-002
7053	-1,3202e-002
7054	-2,181e-002
7055	-1,8643e-002
7056	-3,5267e-002
7057	-3,2783e-002
7058	-2,1472e-002
7059	-4,6009e-002
7060	-3,0684e-002
7061	-3,8811e-002
7062	-4,9275e-002
7063	-4,336e-002
7064	-5,7296e-002
7065	-1,5026e-002
7066	-5,1216e-002
7067	-4,486e-002
7068	-8,5785e-002
7069	-5,3447e-002
7070	-8,91e-002
7071	-5,9553e-002
7072	-9,9229e-002
7073	-5,5961e-002
7074	-9,8139e-002
7075	-5,7244e-002
7076	-6,4144e-002
7077	-9,894e-002
7078	-5,6986e-002
7079	-6,4368e-002
7080	-5,6304e-002
7081	-5,8654e-002
