0	Time [s]	Pressure sensor 22 (NormX) [MPa]	Pressure sensor 22 (NormY) [MPa]	Pressure sensor 22 (NormZ) [MPa]	Pressure sensor 22 (ShearXY) [MPa]	Pressure sensor 22 (ShearYZ) [MPa]	Pressure sensor 22 (ShearXZ) [MPa]	Pressure sensor 22 (Equivalent (von-Mises)) [MPa]	Pressure sensor 22 (Maximum Principal) [MPa]	Pressure sensor 22 (Middle Principal) [MPa]	Pressure sensor 22 (Minimum Principal) [MPa]	Pressure sensor 22 (Intensity) [MPa] 
1	5,8333e-003	-4,0072e-004	-4,0122e-004	-4,2027e-004	4,5183e-007	-1,2541e-004	2,2722e-005	2,216e-004	-2,8302e-004	-4,0057e-004	-5,3862e-004	2,556e-004 
2	1,1667e-002	-9,1672e-004	-9,1768e-004	-9,6162e-004	9,7279e-007	-2,8818e-004	5,3284e-005	5,0954e-004	-6,4593e-004	-9,164e-004	-1,2337e-003	5,8775e-004 
3	2,0417e-002	-1,5753e-003	-1,5765e-003	-1,6529e-003	1,5511e-006	-4,9569e-004	9,4467e-005	8,774e-004	-1,1089e-003	-1,5748e-003	-2,121e-003	1,0121e-003 
4	3,3542e-002	-2,5486e-003	-2,5495e-003	-2,6751e-003	2,229e-006	-7,9998e-004	1,566e-004	1,4175e-003	-1,7952e-003	-2,5478e-003	-3,4303e-003	1,6351e-003 
5	5,3229e-002	-3,9883e-003	-3,9874e-003	-4,1889e-003	2,8506e-006	-1,2496e-003	2,4945e-004	2,2162e-003	-2,8105e-003	-3,9872e-003	-5,3669e-003	2,5564e-003 
6	8,276e-002	-6,1153e-003	-6,1085e-003	-6,4288e-003	2,9779e-006	-1,9169e-003	3,9108e-004	3,4033e-003	-4,3065e-003	-6,1139e-003	-8,2322e-003	3,9257e-003 
7	0,11229	-8,2165e-003	-8,2002e-003	-8,6456e-003	2,2244e-006	-2,5699e-003	5,2856e-004	4,5654e-003	-5,7906e-003	-8,2149e-003	-1,1057e-002	5,2661e-003 
8	0,15659	-1,1289e-002	-1,1253e-002	-1,1895e-002	-5,4271e-007	-3,5255e-003	7,3894e-004	6,2703e-003	-7,9584e-003	-1,1288e-002	-1,5191e-002	7,2327e-003 
9	0,20089	-1,4298e-002	-1,4235e-002	-1,5085e-002	-4,87e-006	-4,441e-003	9,321e-004	7,9024e-003	-1,0103e-002	-1,4298e-002	-1,9218e-002	9,1153e-003 
10	0,26733	-1,877e-002	-1,8655e-002	-1,984e-002	-1,4337e-005	-5,7836e-003	1,227e-003	1,0303e-002	-1,3305e-002	-1,8771e-002	-2,5189e-002	1,1884e-002 
11	0,367	-2,5265e-002	-2,5049e-002	-2,6776e-002	-3,407e-005	-7,7054e-003	1,6427e-003	1,3743e-002	-1,7984e-002	-2,5269e-002	-3,3836e-002	1,5852e-002 
12	0,5165	-3,473e-002	-3,4314e-002	-3,6949e-002	-7,4938e-005	-1,0469e-002	2,2318e-003	1,8702e-002	-2,4839e-002	-3,4742e-002	-4,6411e-002	2,1571e-002 
13	0,68317	-4,4977e-002	-4,4276e-002	-4,8045e-002	-1,3564e-004	-1,3416e-002	2,8739e-003	2,4017e-002	-3,2297e-002	-4,5002e-002	-5,9998e-002	2,7701e-002 
14	0,84983	-5,4965e-002	-5,392e-002	-5,8939e-002	-2,0863e-004	-1,6236e-002	3,4711e-003	2,9122e-002	-3,9616e-002	-5,5005e-002	-7,3204e-002	3,3588e-002 
15	1,	-6,3786e-002	-6,2379e-002	-6,863e-002	-2,8569e-004	-1,8722e-002	3,9951e-003	3,3644e-002	-4,6075e-002	-6,3841e-002	-8,4878e-002	3,8802e-002 
