0	Time [s]	Pressure sensor 14 (NormX) [MPa]	Pressure sensor 14 (NormY) [MPa]	Pressure sensor 14 (NormZ) [MPa]	Pressure sensor 14 (ShearXY) [MPa]	Pressure sensor 14 (ShearYZ) [MPa]	Pressure sensor 14 (ShearXZ) [MPa]	Pressure sensor 14 (Equivalent (von-Mises)) [MPa]	Pressure sensor 14 (Maximum Principal) [MPa]	Pressure sensor 14 (Middle Principal) [MPa]	Pressure sensor 14 (Minimum Principal) [MPa]	Pressure sensor 14 (Intensity) [MPa] 
1	1,6667e-002	1,2267e-006	1,2196e-006	1,2899e-006	-1,7347e-009	1,3829e-005	1,6884e-005	3,7802e-005	2,3081e-005	1,2242e-006	-2,0569e-005	4,365e-005 
2	3,3333e-002	2,482e-006	2,4667e-006	2,6019e-006	-1,084e-009	2,748e-005	3,4059e-005	7,5799e-005	4,6301e-005	2,4738e-006	-4,1224e-005	8,7526e-005 
3	5,8333e-002	4,3337e-006	4,3042e-006	4,5227e-006	4,219e-009	4,7173e-005	5,9644e-005	1,3171e-004	8,0468e-005	4,3115e-006	-7,1619e-005	1,5209e-004 
4	9,5833e-002	7,3409e-006	7,284e-006	7,6096e-006	2,1664e-008	7,6231e-005	9,8501e-005	2,1573e-004	1,3203e-004	7,2843e-006	-1,1708e-004	2,4911e-004 
5	0,15208	1,1818e-005	1,1706e-005	1,2131e-005	6,8913e-008	1,1941e-004	1,5749e-004	3,4233e-004	2,0963e-004	1,1681e-005	-1,8565e-004	3,9528e-004 
6	0,23646	1,9411e-005	1,9189e-005	1,9669e-005	1,8376e-007	1,8266e-004	2,4382e-004	5,2767e-004	3,2424e-004	1,9092e-005	-2,8506e-004	6,093e-004 
7	0,36302	3,1517e-005	3,1065e-005	3,1371e-005	4,5578e-007	2,7697e-004	3,7247e-004	8,0395e-004	4,9574e-004	3,0789e-005	-4,3258e-004	9,2833e-004 
8	0,52969	4,8511e-005	4,7616e-005	4,7232e-005	9,8775e-007	3,9639e-004	5,4299e-004	1,1644e-003	7,2047e-004	4,6986e-005	-6,241e-004	1,3446e-003 
9	0,69635	6,9676e-005	6,8209e-005	6,6796e-005	1,6949e-006	5,1184e-004	7,081e-004	1,5133e-003	9,4251e-004	6,7103e-005	-8,0493e-004	1,7474e-003 
10	0,86302	9,0617e-005	8,8417e-005	8,5408e-005	2,5939e-006	6,265e-004	8,7523e-004	1,8643e-003	1,1652e-003	8,6707e-005	-9,8749e-004	2,1527e-003 
11	1,	1,0886e-004	1,0596e-004	1,0129e-004	3,4687e-006	7,2052e-004	1,0111e-003	2,1505e-003	1,3478e-003	1,0366e-004	-1,1354e-003	2,4832e-003 
