0	Time [s]	Pressure sensor 37 (NormX) [MPa]	Pressure sensor 37 (NormY) [MPa]	Pressure sensor 37 (NormZ) [MPa]	Pressure sensor 37 (ShearXY) [MPa]	Pressure sensor 37 (ShearYZ) [MPa]	Pressure sensor 37 (ShearXZ) [MPa]	Pressure sensor 37 (Equivalent (von-Mises)) [MPa]	Pressure sensor 37 (Maximum Principal) [MPa]	Pressure sensor 37 (Middle Principal) [MPa]	Pressure sensor 37 (Minimum Principal) [MPa]	Pressure sensor 37 (Intensity) [MPa] 
1	1,6667e-002	-3,9625e-006	-3,9192e-006	-4,085e-006	-2,2321e-009	-6,8931e-006	-1,985e-005	3,6395e-005	1,6991e-005	-3,9225e-006	-2,5035e-005	4,2026e-005 
2	3,3333e-002	-8,5521e-006	-8,4652e-006	-8,8285e-006	-3,2349e-009	-1,3353e-005	-4,1104e-005	7,4858e-005	3,4532e-005	-8,4716e-006	-5,1906e-005	8,6438e-005 
3	5,8333e-002	-1,5888e-005	-1,5742e-005	-1,6431e-005	-2,0845e-009	-2,2445e-005	-7,3694e-005	1,3343e-004	6,0882e-005	-1,5753e-005	-9,3191e-005	1,5407e-004 
4	9,5833e-002	-2,6397e-005	-2,6182e-005	-2,7362e-005	5,1358e-009	-3,6264e-005	-1,2109e-004	2,1895e-004	9,9539e-005	-2,6203e-005	-1,5328e-004	2,5282e-004 
5	0,15208	-4,369e-005	-4,3406e-005	-4,5439e-005	2,7118e-008	-5,5571e-005	-1,9487e-004	3,5099e-004	1,581e-004	-4,3442e-005	-2,4719e-004	4,0529e-004 
6	0,23646	-7,0921e-005	-7,0628e-005	-7,4123e-005	8,7424e-008	-8,3274e-005	-3,0871e-004	5,5382e-004	2,4726e-004	-7,0691e-005	-3,9224e-004	6,395e-004 
7	0,36302	-1,1393e-004	-1,1386e-004	-1,1993e-004	2,3198e-007	-1,2225e-004	-4,8314e-004	8,6321e-004	3,815e-004	-1,1398e-004	-6,1524e-004	9,9674e-004 
8	0,52969	-1,7185e-004	-1,725e-004	-1,8253e-004	5,1632e-007	-1,7008e-004	-7,1558e-004	1,274e-003	5,5845e-004	-1,7269e-004	-9,1263e-004	1,4711e-003 
9	0,69635	-2,3057e-004	-2,3244e-004	-2,4707e-004	8,9586e-007	-2,1382e-004	-9,4876e-004	1,6846e-003	7,3391e-004	-2,3274e-004	-1,2113e-003	1,9452e-003 
10	0,86302	-2,9071e-004	-2,9436e-004	-3,1427e-004	1,3746e-006	-2,5621e-004	-1,1863e-003	2,1022e-003	9,1142e-004	-2,9476e-004	-1,516e-003	2,4274e-003 
11	1,	-3,4277e-004	-3,4834e-004	-3,7323e-004	1,8329e-006	-2,884e-004	-1,3876e-003	2,4549e-003	1,0596e-003	-3,4884e-004	-1,7751e-003	2,8347e-003 
