0	Time [s]	Pressure sensor 44 (NormX) [MPa]	Pressure sensor 44 (NormY) [MPa]	Pressure sensor 44 (NormZ) [MPa]	Pressure sensor 44 (ShearXY) [MPa]	Pressure sensor 44 (ShearYZ) [MPa]	Pressure sensor 44 (ShearXZ) [MPa]	Pressure sensor 44 (Equivalent (von-Mises)) [MPa]	Pressure sensor 44 (Maximum Principal) [MPa]	Pressure sensor 44 (Middle Principal) [MPa]	Pressure sensor 44 (Minimum Principal) [MPa]	Pressure sensor 44 (Intensity) [MPa] 
1	1,6667e-002	-7,2012e-005	-7,2286e-005	-7,4986e-005	1,2136e-007	-8,2663e-005	1,0053e-005	1,4426e-004	9,6345e-006	-7,1987e-005	-1,5693e-004	1,6657e-004 
2	3,3333e-002	-1,4788e-004	-1,4836e-004	-1,5405e-004	2,4085e-007	-1,678e-004	2,2516e-005	2,933e-004	1,8093e-005	-1,4782e-004	-3,2055e-004	3,3865e-004 
3	5,8333e-002	-2,6371e-004	-2,6437e-004	-2,749e-004	4,0272e-007	-2,9571e-004	4,3089e-005	5,177e-004	2,9189e-005	-2,6361e-004	-5,6856e-004	5,9775e-004 
4	9,5833e-002	-4,3097e-004	-4,3164e-004	-4,4969e-004	5,9872e-007	-4,8289e-004	7,1475e-005	8,457e-004	4,7486e-005	-4,3082e-004	-9,2897e-004	9,7646e-004 
5	0,15208	-6,8618e-004	-6,8625e-004	-7,17e-004	8,0398e-007	-7,6569e-004	1,1862e-004	1,3424e-003	7,3229e-005	-6,8594e-004	-1,4767e-003	1,5499e-003 
6	0,23646	-1,0818e-003	-1,0796e-003	-1,1329e-003	8,5042e-007	-1,1967e-003	1,9817e-004	2,1015e-003	1,0684e-004	-1,0815e-003	-2,3196e-003	2,4265e-003 
7	0,36302	-1,6697e-003	-1,6609e-003	-1,7542e-003	3,718e-007	-1,8395e-003	3,1709e-004	3,2342e-003	1,5939e-004	-1,6693e-003	-3,5749e-003	3,7343e-003 
8	0,52969	-2,4429e-003	-2,4201e-003	-2,5776e-003	-1,4095e-006	-2,6817e-003	4,8598e-004	4,7229e-003	2,2759e-004	-2,4426e-003	-5,2255e-003	5,4531e-003 
9	0,69635	-3,2266e-003	-3,1834e-003	-3,4194e-003	-4,6629e-006	-3,5296e-003	6,6825e-004	6,2259e-003	2,9296e-004	-3,2268e-003	-6,8955e-003	7,1885e-003 
10	0,86302	-4,0024e-003	-3,9325e-003	-4,2598e-003	-9,2765e-006	-4,3739e-003	8,5091e-004	7,7236e-003	3,6319e-004	-4,0033e-003	-8,5546e-003	8,9178e-003 
11	1,	-4,6346e-003	-4,5382e-003	-4,9505e-003	-1,4193e-005	-5,0684e-003	1,0061e-003	8,9578e-003	4,2795e-004	-4,6364e-003	-9,9149e-003	1,0343e-002 
