0	Time [s]	Pressure sensor 25 (NormX) [MPa]	Pressure sensor 25 (NormY) [MPa]	Pressure sensor 25 (NormZ) [MPa]	Pressure sensor 25 (ShearXY) [MPa]	Pressure sensor 25 (ShearYZ) [MPa]	Pressure sensor 25 (ShearXZ) [MPa]	Pressure sensor 25 (Equivalent (von-Mises)) [MPa]	Pressure sensor 25 (Maximum Principal) [MPa]	Pressure sensor 25 (Middle Principal) [MPa]	Pressure sensor 25 (Minimum Principal) [MPa]	Pressure sensor 25 (Intensity) [MPa] 
1	1,6667e-002	-5,3757e-005	-5,3747e-005	-5,5706e-005	-1,4436e-007	5,2582e-005	7,3897e-005	1,571e-004	3,5901e-005	-5,3614e-005	-1,455e-004	1,814e-004 
2	3,3333e-002	-1,073e-004	-1,0731e-004	-1,1133e-004	-2,5364e-007	1,0455e-004	1,4787e-004	3,137e-004	7,1673e-005	-1,0707e-004	-2,9054e-004	3,6222e-004 
3	5,8333e-002	-1,8682e-004	-1,8688e-004	-1,9416e-004	-3,5116e-007	1,8195e-004	2,5725e-004	5,458e-004	1,2445e-004	-1,8653e-004	-5,0577e-004	6,3022e-004 
4	9,5833e-002	-3,0498e-004	-3,0525e-004	-3,1777e-004	-3,4924e-007	2,9748e-004	4,2153e-004	8,9371e-004	2,0438e-004	-3,0483e-004	-8,2755e-004	1,0319e-003 
5	0,15208	-4,8061e-004	-4,8143e-004	-5,0269e-004	-2,4169e-008	4,6798e-004	6,6678e-004	1,4111e-003	3,229e-004	-4,8113e-004	-1,3065e-003	1,6294e-003 
6	0,23646	-7,422e-004	-7,4436e-004	-7,8075e-004	1,1766e-006	7,2449e-004	1,0333e-003	2,1861e-003	5,0085e-004	-7,4475e-004	-2,0234e-003	2,5243e-003 
7	0,36302	-1,13e-003	-1,1354e-003	-1,199e-003	4,5993e-006	1,108e-003	1,5842e-003	3,3492e-003	7,704e-004	-1,1379e-003	-3,0968e-003	3,8672e-003 
8	0,52969	-1,6303e-003	-1,6421e-003	-1,7495e-003	1,2005e-005	1,6104e-003	2,3019e-003	4,8672e-003	1,1238e-003	-1,6495e-003	-4,4962e-003	5,62e-003 
9	0,69635	-2,1129e-003	-2,1334e-003	-2,2931e-003	2,2597e-005	2,1078e-003	3,0148e-003	6,3739e-003	1,4841e-003	-2,1479e-003	-5,8756e-003	7,3597e-003 
10	0,86302	-2,5876e-003	-2,6194e-003	-2,8404e-003	3,6424e-005	2,6037e-003	3,7264e-003	7,8776e-003	1,8459e-003	-2,6432e-003	-7,2501e-003	9,096e-003 
11	1,	-2,9693e-003	-3,0121e-003	-3,29e-003	5,0153e-005	3,0087e-003	4,3098e-003	9,1092e-003	2,1459e-003	-3,0452e-003	-8,3722e-003	1,0518e-002 
