0	Time [s]	Pressure sensor 2 (NormX) [MPa]	Pressure sensor 2 (NormY) [MPa]	Pressure sensor 2 (NormZ) [MPa]	Pressure sensor 2 (ShearXY) [MPa]	Pressure sensor 2 (ShearYZ) [MPa]	Pressure sensor 2 (ShearXZ) [MPa]	Pressure sensor 2 (Equivalent (von-Mises)) [MPa]	Pressure sensor 2 (Maximum Principal) [MPa]	Pressure sensor 2 (Middle Principal) [MPa]	Pressure sensor 2 (Minimum Principal) [MPa]	Pressure sensor 2 (Intensity) [MPa] 
1	1,6667e-002	-8,3259e-005	-8,3387e-005	-8,6892e-005	-5,6082e-008	8,0958e-005	-9,8869e-006	1,4131e-004	-3,5538e-006	-8,3275e-005	-1,6671e-004	1,6316e-004 
2	3,3333e-002	-1,6822e-004	-1,684e-004	-1,7561e-004	-1,1896e-007	1,6219e-004	-2,2454e-005	2,837e-004	-8,2054e-006	-1,6825e-004	-3,3576e-004	3,2756e-004 
3	5,8333e-002	-2,9849e-004	-2,9862e-004	-3,1175e-004	-2,3335e-007	2,8429e-004	-4,3793e-005	4,9839e-004	-1,7426e-005	-2,9856e-004	-5,9287e-004	5,7544e-004 
4	9,5833e-002	-5,0733e-004	-5,0714e-004	-5,3035e-004	-4,6469e-007	4,7868e-004	-7,3821e-005	8,3923e-004	-3,419e-005	-5,0746e-004	-1,0032e-003	9,6897e-004 
5	0,15208	-8,137e-004	-8,124e-004	-8,5171e-004	-9,09e-007	7,669e-004	-1,2026e-004	1,3451e-003	-5,5401e-005	-8,1395e-004	-1,6085e-003	1,5531e-003 
6	0,23646	-1,2692e-003	-1,2649e-003	-1,331e-003	-1,8295e-006	1,1929e-003	-1,9656e-004	2,0951e-003	-8,8216e-005	-1,2697e-003	-2,5072e-003	2,419e-003 
7	0,36302	-1,9518e-003	-1,9398e-003	-2,0524e-003	-3,8576e-006	1,8271e-003	-3,2273e-004	3,2154e-003	-1,3941e-004	-1,9528e-003	-3,8519e-003	3,7125e-003 
8	0,52969	-2,8602e-003	-2,8325e-003	-3,019e-003	-7,6748e-006	2,672e-003	-4,8731e-004	4,7076e-003	-2,0718e-004	-2,862e-003	-5,6425e-003	5,4353e-003 
9	0,69635	-3,7775e-003	-3,7277e-003	-4,0022e-003	-1,3113e-005	3,5199e-003	-6,7189e-004	6,2119e-003	-2,7727e-004	-3,7806e-003	-7,4495e-003	7,1723e-003 
10	0,86302	-4,6826e-003	-4,6046e-003	-4,9797e-003	-1,9971e-005	4,3584e-003	-8,5733e-004	7,7014e-003	-3,4383e-004	-4,6872e-003	-9,2358e-003	8,892e-003 
11	1,	-5,4166e-003	-5,3111e-003	-5,7779e-003	-2,6662e-005	5,0412e-003	-1,0098e-003	8,9153e-003	-3,9463e-004	-5,4228e-003	-1,0688e-002	1,0294e-002 
