0	Time [s]	Pressure sensor 15 (NormX) [MPa]	Pressure sensor 15 (NormY) [MPa]	Pressure sensor 15 (NormZ) [MPa]	Pressure sensor 15 (ShearXY) [MPa]	Pressure sensor 15 (ShearYZ) [MPa]	Pressure sensor 15 (ShearXZ) [MPa]	Pressure sensor 15 (Equivalent (von-Mises)) [MPa]	Pressure sensor 15 (Maximum Principal) [MPa]	Pressure sensor 15 (Middle Principal) [MPa]	Pressure sensor 15 (Minimum Principal) [MPa]	Pressure sensor 15 (Intensity) [MPa] 
1	1,6667e-002	-1,4281e-006	-1,4246e-006	-1,4534e-006	-1,0697e-008	1,062e-005	1,1064e-005	2,6564e-005	1,3891e-005	-1,4156e-006	-1,6782e-005	3,0673e-005 
2	3,3333e-002	-2,8166e-006	-2,8097e-006	-2,869e-006	-2,026e-008	2,1186e-005	2,227e-005	5,3239e-005	2,7886e-005	-2,7928e-006	-3,3589e-005	6,1476e-005 
3	5,8333e-002	-4,8836e-006	-4,8723e-006	-4,9836e-006	-3,2212e-008	3,673e-005	3,8914e-005	9,2683e-005	4,8563e-005	-4,8455e-006	-5,8457e-005	1,0702e-004 
4	9,5833e-002	-7,8967e-006	-7,8798e-006	-8,0792e-006	-4,5466e-008	5,9829e-005	6,4044e-005	1,518e-004	7,9636e-005	-7,8423e-006	-9,5649e-005	1,7528e-004 
5	0,15208	-1,2342e-005	-1,2319e-005	-1,2679e-005	-5,4567e-008	9,4162e-005	1,0207e-004	2,4053e-004	1,2634e-004	-1,2275e-005	-1,514e-004	2,7774e-004 
6	0,23646	-1,8563e-005	-1,8537e-005	-1,9191e-005	-4,4263e-008	1,4493e-004	1,5776e-004	3,7105e-004	1,9534e-004	-1,8505e-005	-2,3312e-004	4,2846e-004 
7	0,36302	-2,7455e-005	-2,7436e-005	-2,8666e-005	2,3707e-008	2,2093e-004	2,411e-004	5,6641e-004	2,9897e-004	-2,7468e-005	-3,5506e-004	6,5404e-004 
8	0,52969	-3,8552e-005	-3,8568e-005	-4,0807e-005	2,0695e-007	3,1877e-004	3,5041e-004	8,2049e-004	4,3413e-004	-3,8767e-005	-5,1329e-004	9,4742e-004 
9	0,69635	-4,7785e-005	-4,7859e-005	-5,1314e-005	4,8663e-007	4,1406e-004	4,561e-004	1,067e-003	5,6669e-004	-4,831e-005	-6,6534e-004	1,232e-003 
10	0,86302	-5,6756e-005	-5,692e-005	-6,1877e-005	8,6823e-007	5,0885e-004	5,6278e-004	1,3141e-003	6,998e-004	-5,771e-005	-8,1765e-004	1,5174e-003 
11	1,	-6,3659e-005	-6,3914e-005	-7,0301e-005	1,2543e-006	5,8624e-004	6,4972e-004	1,5158e-003	8,0871e-004	-6,5047e-005	-9,4153e-004	1,7502e-003 
