0	Time [s]	Pressure sensor 34 (NormX) [MPa]	Pressure sensor 34 (NormY) [MPa]	Pressure sensor 34 (NormZ) [MPa]	Pressure sensor 34 (ShearXY) [MPa]	Pressure sensor 34 (ShearYZ) [MPa]	Pressure sensor 34 (ShearXZ) [MPa]	Pressure sensor 34 (Equivalent (von-Mises)) [MPa]	Pressure sensor 34 (Maximum Principal) [MPa]	Pressure sensor 34 (Middle Principal) [MPa]	Pressure sensor 34 (Minimum Principal) [MPa]	Pressure sensor 34 (Intensity) [MPa] 
1	1,6667e-002	-8,1644e-007	-8,1898e-007	-8,0184e-007	1,2188e-008	-1,3179e-005	5,1849e-006	2,4529e-005	1,3347e-005	-8,0847e-007	-1,4976e-005	2,8324e-005 
2	3,3333e-002	-1,5279e-006	-1,5313e-006	-1,4923e-006	2,4787e-008	-2,6784e-005	1,0612e-005	4,9899e-005	2,7289e-005	-1,5114e-006	-3,0329e-005	5,7618e-005 
3	5,8333e-002	-2,5822e-006	-2,5848e-006	-2,5179e-006	4,2715e-008	-4,7144e-005	1,8752e-005	8,7878e-005	4,8171e-005	-2,5532e-006	-5,3302e-005	1,0147e-004 
4	9,5833e-002	-3,7117e-006	-3,7043e-006	-3,5904e-006	6,8093e-008	-7,7391e-005	3,0956e-005	1,4437e-004	7,9681e-005	-3,6637e-006	-8,7024e-005	1,6671e-004 
5	0,15208	-5,5619e-006	-5,5274e-006	-5,3791e-006	1,0043e-007	-1,2394e-004	4,9899e-005	2,3142e-004	1,2812e-004	-5,4875e-006	-1,391e-004	2,6722e-004 
6	0,23646	-7,3543e-006	-7,2419e-006	-7,0827e-006	1,3602e-007	-1,9199e-004	7,7682e-005	3,5872e-004	1,9989e-004	-7,2439e-006	-2,1433e-004	4,1422e-004 
7	0,36302	-9,1248e-006	-8,8229e-006	-8,7798e-006	1,5794e-007	-2,9512e-004	1,2059e-004	5,5219e-004	3,0993e-004	-8,971e-006	-3,2768e-004	6,3761e-004 
8	0,48958	-1,0334e-005	-9,7519e-006	-1,0025e-005	1,3944e-007	-3,9729e-004	1,6342e-004	7,4406e-004	4,196e-004	-1,0151e-005	-4,3956e-004	8,5917e-004 
9	0,65625	-1,1254e-005	-1,0174e-005	-1,1172e-005	5,2063e-008	-5,3131e-004	2,1979e-004	9,9588e-004	5,642e-004	-1,1059e-005	-5,8574e-004	1,1499e-003 
10	0,82292	-1,1118e-005	-9,4064e-006	-1,1439e-005	-1,0321e-007	-6,6275e-004	2,7521e-004	1,243e-003	7,0711e-004	-1,0939e-005	-7,2813e-004	1,4352e-003 
11	0,91146	-1,0555e-005	-8,446e-006	-1,1159e-005	-2,1364e-007	-7,3259e-004	3,0495e-004	1,3744e-003	7,8364e-004	-1,0395e-005	-8,0341e-004	1,587e-003 
12	1,	-9,8443e-006	-7,3047e-006	-1,0785e-005	-3,4272e-007	-8,0163e-004	3,3439e-004	1,5044e-003	8,5947e-004	-9,7115e-006	-8,7769e-004	1,7372e-003 
