0	Time [s]	Pressure sensor 44 (NormX) [MPa]	Pressure sensor 44 (NormY) [MPa]	Pressure sensor 44 (NormZ) [MPa]	Pressure sensor 44 (ShearXY) [MPa]	Pressure sensor 44 (ShearYZ) [MPa]	Pressure sensor 44 (ShearXZ) [MPa]	Pressure sensor 44 (Equivalent (von-Mises)) [MPa]	Pressure sensor 44 (Maximum Principal) [MPa]	Pressure sensor 44 (Middle Principal) [MPa]	Pressure sensor 44 (Minimum Principal) [MPa]	Pressure sensor 44 (Intensity) [MPa] 
1	1,6667e-002	-9,0806e-007	-9,0927e-007	-9,4351e-007	5,5936e-010	-3,755e-006	6,8662e-007	6,6118e-006	2,8908e-006	-9,079e-007	-4,7438e-006	7,6346e-006 
2	3,3333e-002	-1,8376e-006	-1,8399e-006	-1,9095e-006	1,1033e-009	-7,6078e-006	1,3996e-006	1,3398e-005	5,8607e-006	-1,8373e-006	-9,6104e-006	1,5471e-005 
3	5,8333e-002	-3,2187e-006	-3,2224e-006	-3,3451e-006	1,8593e-009	-1,334e-005	2,4576e-006	2,3495e-005	1,0281e-005	-3,2182e-006	-1,6849e-005	2,713e-005 
4	9,5833e-002	-5,2826e-006	-5,2878e-006	-5,4911e-006	2,8634e-009	-2,1881e-005	4,0831e-006	3,8554e-005	1,6869e-005	-5,2818e-006	-2,7649e-005	4,4518e-005 
5	0,15208	-8,4105e-006	-8,4166e-006	-8,7449e-006	4,1272e-009	-3,4883e-005	6,5045e-006	6,1461e-005	2,6903e-005	-8,4093e-006	-4,4066e-005	7,0968e-005 
6	0,23646	-1,3025e-005	-1,3029e-005	-1,3548e-005	5,3703e-009	-5,3995e-005	1,0191e-005	9,5175e-005	4,1659e-005	-1,3023e-005	-6,8239e-005	1,099e-004 
7	0,36302	-1,9946e-005	-1,9941e-005	-2,0761e-005	5,9009e-009	-8,2714e-005	1,5697e-005	1,4582e-004	6,3839e-005	-1,9943e-005	-1,0454e-004	1,6838e-004 
8	0,48958	-2,683e-005	-2,6808e-005	-2,7943e-005	4,801e-009	-1,1126e-004	2,1266e-005	1,962e-004	8,59e-005	-2,6828e-005	-1,4065e-004	2,2655e-004 
9	0,65625	-3,5861e-005	-3,5806e-005	-3,738e-005	9,3693e-010	-1,4871e-004	2,8569e-005	2,6229e-004	1,1484e-004	-3,5859e-005	-1,8802e-004	3,0286e-004 
10	0,82292	-4,4747e-005	-4,4645e-005	-4,6679e-005	-5,5736e-009	-1,8549e-004	3,579e-005	3,2722e-004	1,4326e-004	-4,4746e-005	-2,3458e-004	3,7784e-004 
11	0,91146	-4,9492e-005	-4,9359e-005	-5,165e-005	-1,0229e-008	-2,0511e-004	3,9732e-005	3,6188e-004	1,5843e-004	-4,9491e-005	-2,5944e-004	4,1786e-004 
12	1,	-5,4169e-005	-5,4004e-005	-5,6555e-005	-1,5542e-008	-2,2446e-004	4,3585e-005	3,9605e-004	1,7338e-004	-5,4169e-005	-2,8394e-004	4,5732e-004 
