Node Number	LOC_DEFX ()
1	-1,2663
2	-1,2663
3	-2,2112
4	-2,9029
5	-3,1561
6	-2,9029
7	-2,2112
8	-1,2663
9	-1,2663
10	-1,2663
11	-1,2663
12	-1,2663
13	-2,212
14	-3,1254
15	-3,9756
16	-4,7335
17	-5,3733
18	-5,8733
19	-6,2164
20	-6,3909
21	-6,3909
22	-6,2164
23	-5,8733
24	-5,3733
25	-4,7335
26	-3,9756
27	-3,1254
28	-2,212
29	-1,2663
30	-0,32138
31	0,37035
32	0,62354
33	0,37035
34	-0,32138
35	-1,2663
36	-1,2663
37	-1,2663
38	-1,2663
39	-0,32061
40	0,59286
41	1,443
42	2,2009
43	2,8408
44	3,3407
45	3,6838
46	3,8583
47	3,8583
48	3,6838
49	3,3407
50	2,8408
51	2,2009
52	1,443
53	0,59286
54	-0,32061
55	-1,2663
56	-1,2663
57	-1,2663
58	-1,2663
59	-1,2663
60	-1,2663
61	-1,2663
62	-1,2663
63	-1,2663
64	-1,2663
65	-1,2663
66	-1,2663
67	-1,2663
68	-1,2663
69	-1,2663
70	-1,2663
71	-1,2663
72	-1,2663
73	-1,2663
74	-1,2663
75	-1,2663
76	-1,2663
77	-1,2663
78	-1,2663
79	-1,2663
80	-1,2663
81	-1,2663
82	-1,2663
83	-1,2663
84	-1,2663
85	-1,2663
86	-1,2663
87	-1,2663
88	-1,2663
89	-1,2663
90	-1,2663
91	-1,2663
92	-1,2663
93	-1,2663
94	-1,2663
95	-1,2663
96	-0,87233
97	-0,48067
98	-9,3629e-002
99	0,28653
100	0,65758
101	1,0173
102	1,3637
103	1,6946
104	2,0082
105	2,3025
106	2,5759
107	2,8267
108	3,0536
109	3,255
110	3,43
111	3,5773
112	3,6963
113	3,7861
114	3,8463
115	3,8765
116	3,8765
117	3,8463
118	3,7861
119	3,6963
120	3,5773
121	3,43
122	3,255
123	3,0536
124	2,8267
125	2,5759
126	2,3025
127	2,0082
128	1,6946
129	1,3637
130	1,0173
131	0,65758
132	0,28653
133	-9,3629e-002
134	-0,48067
135	-0,87233
136	-1,2663
137	-1,2663
138	-1,2663
139	-1,2663
140	-1,2663
141	-1,2663
142	-1,2663
143	-1,2663
144	-1,2663
145	-1,2663
146	-1,2663
147	-0,87337
148	-0,49763
149	-0,15548
150	0,13812
151	0,37035
152	0,53104
153	0,61318
154	0,61318
155	0,53104
156	0,37035
157	0,13812
158	-0,15548
159	-0,49763
160	-0,87337
161	-1,6603
162	-2,0519
163	-2,439
164	-2,8191
165	-3,1902
166	-3,5499
167	-3,8963
168	-4,2272
169	-4,5407
170	-4,8351
171	-5,1085
172	-5,3593
173	-5,5861
174	-5,7876
175	-5,9625
176	-6,1099
177	-6,2289
178	-6,3187
179	-6,3789
180	-6,4091
181	-6,4091
182	-6,3789
183	-6,3187
184	-6,2289
185	-6,1099
186	-5,9625
187	-5,7876
188	-5,5861
189	-5,3593
190	-5,1085
191	-4,8351
192	-4,5407
193	-4,2272
194	-3,8963
195	-3,5499
196	-3,1902
197	-2,8191
198	-2,439
199	-2,0519
200	-1,6603
201	-1,6592
202	-2,035
203	-2,3771
204	-2,6707
205	-2,9029
206	-3,0636
207	-3,1458
208	-3,1458
209	-3,0636
210	-2,9029
211	-2,6707
212	-2,3771
213	-2,035
214	-1,6592
215	0,36208
216	-1,2234
217	-1,1045
218	-0,9316
219	-0,72622
220	-0,50489
221	-0,27884
222	-5,5687e-002
223	0,15913
224	5,875e-002
225	-0,23154
226	-0,50156
227	-0,7445
228	-0,95309
229	-1,1182
230	-1,2274
231	-1,2663
232	-0,8771
233	-0,49268
234	-0,11776
235	0,24306
236	0,58535
237	0,90492
238	1,1978
239	1,4605
240	1,6897
241	1,8826
242	2,0369
243	2,1506
244	2,2223
245	2,2513
246	2,237
247	2,1798
248	2,0803
249	1,9396
250	1,7597
251	1,5426
252	1,291
253	1,008
254	0,69708
255	-1,2663
256	-1,2663
257	-1,2663
258	-1,2663
259	-1,2663
260	-1,2663
261	-1,2663
262	-1,2663
263	-1,2663
264	-1,2663
265	-1,2663
266	-1,2663
267	-2,8947
268	-3,2297
269	-3,5406
270	-3,8235
271	-4,0751
272	-4,2923
273	-4,4722
274	-4,6128
275	-4,7124
276	-4,7696
277	-4,7839
278	-4,7549
279	-4,6831
280	-4,5694
281	-4,4152
282	-4,2223
283	-3,9931
284	-3,7304
285	-3,4375
286	-3,1179
287	-2,7756
288	-2,4148
289	-2,0399
290	-1,6555
291	-1,3052
292	-1,4144
293	-1,5795
294	-1,7881
295	-2,031
296	-2,301
297	-2,5913
298	-2,6917
299	-2,4769
300	-2,2537
301	-2,0277
302	-1,8064
303	-1,601
304	-1,428
305	-1,3092
306	-1,6325
307	-1,6158
308	-1,6348
309	-1,6645
310	-1,7227
311	-1,6882
312	-1,7414
313	-1,9712
314	-2,22
315	-2,454
316	-2,6712
317	-2,8709
318	-3,0564
319	-3,2297
320	-3,5766
321	-3,9206
322	-4,1948
323	-4,4557
324	-4,6844
325	-4,8632
326	-4,9924
327	-5,0704
328	-5,1234
329	-5,1153
330	-5,0447
331	-4,9419
332	-4,7954
333	-4,6043
334	-4,3883
335	-4,1179
336	-3,8191
337	-3,5097
338	-3,1616
339	-2,8049
340	-2,4428
341	-2,0067
342	-1,9567
343	-2,2517
344	-3,0088
345	-3,7241
346	-4,0582
347	-4,3718
348	-4,6705
349	-4,9531
350	-5,2136
351	-5,448
352	-5,6579
353	-5,8453
354	-6,0074
355	-6,1397
356	-6,2421
357	-6,3157
358	-6,3595
359	-6,3737
360	-6,3579
361	-6,3117
362	-6,236
363	-6,1312
364	-5,9998
365	-5,8407
366	-5,6547
367	-5,4426
368	-5,2029
369	-4,9374
370	-4,6534
371	-4,3529
372	-4,0356
373	-3,7007
374	-3,3412
375	-2,9743
376	-2,6014
377	-2,1524
378	-1,8035
379	-2,6264
380	-3,373
381	-1,9123
382	-1,9755
383	-1,9374
384	-2,1141
385	-2,0011
386	-2,3663
387	-2,6302
388	-2,8674
389	-3,0758
390	-3,2468
391	-3,4078
392	-3,9834
393	-4,2748
394	-4,5575
395	-4,8843
396	-5,1027
397	-5,2741
398	-5,3803
399	-5,4196
400	-5,4454
401	-5,4144
402	-5,3295
403	-5,2015
404	-5,0127
405	-4,7834
406	-4,5225
407	-4,237
408	-3,9327
409	-3,5799
410	-3,1834
411	-2,8683
412	-2,2733
413	-3,1421
414	-3,856
415	-3,4575
416	-4,1653
417	-4,461
418	-4,749
419	-5,0209
420	-5,257
421	-5,4632
422	-5,651
423	-5,8291
424	-5,9752
425	-6,0847
426	-6,1729
427	-6,228
428	-6,251
429	-6,2512
430	-6,2246
431	-6,1629
432	-6,0712
433	-5,9534
434	-5,8118
435	-5,6503
436	-5,4583
437	-5,2288
438	-4,9683
439	-4,6921
440	-4,4142
441	-4,1164
442	-3,8088
443	-3,4632
444	-3,1008
445	-2,7551
446	-2,4328
447	-3,7238
448	-2,6228
449	-2,807
450	-2,2433
451	-3,0459
452	-3,2701
453	-3,4415
454	-3,604
455	-4,022
456	-4,3323
457	-4,5941
458	-4,8618
459	-5,1711
460	-5,3775
461	-5,6538
462	-5,7783
463	-5,7773
464	-5,7701
465	-5,7556
466	-5,6119
467	-5,4531
468	-5,1762
469	-4,9389
470	-4,6224
471	-4,3713
472	-3,4575
473	-3,2062
474	-2,9089
475	-2,5764
476	-3,9602
477	-3,633
478	-4,2304
479	-4,476
480	-4,794
481	-5,0382
482	-5,2503
483	-5,3745
484	-5,5722
485	-5,7427
486	-5,8483
487	-5,9312
488	-6,055
489	-6,0493
490	-6,0562
491	-6,0435
492	-6,0457
493	-5,9294
494	-5,8142
495	-5,6964
496	-5,5748
497	-5,4513
498	-5,1998
499	-4,958
500	-4,6494
501	-4,4003
502	-4,1823
503	-3,8756
504	-3,59
505	-3,2509
506	-2,8664
507	-2,5039
508	-5,1305
509	-5,3586
510	-5,5542
511	-4,035
512	-3,766
513	-3,7394
514	-4,6121
