0	Time [s]	Pressure sensor 28 (NormX) [MPa]	Pressure sensor 28 (NormY) [MPa]	Pressure sensor 28 (NormZ) [MPa]	Pressure sensor 28 (ShearXY) [MPa]	Pressure sensor 28 (ShearYZ) [MPa]	Pressure sensor 28 (ShearXZ) [MPa]	Pressure sensor 28 (Equivalent (von-Mises)) [MPa]	Pressure sensor 28 (Maximum Principal) [MPa]	Pressure sensor 28 (Middle Principal) [MPa]	Pressure sensor 28 (Minimum Principal) [MPa]	Pressure sensor 28 (Intensity) [MPa] 
1	1,6667e-002	-5,6909e-005	-5,6868e-005	-5,9184e-005	1,1621e-008	-4,3967e-005	-6,0649e-005	1,2977e-004	1,6884e-005	-5,6894e-005	-1,3295e-004	1,4984e-004 
2	3,3333e-002	-1,156e-004	-1,1554e-004	-1,2031e-004	4,8572e-008	-8,8149e-005	-1,2196e-004	2,6069e-004	3,258e-005	-1,156e-004	-2,6843e-004	3,0101e-004 
3	5,8333e-002	-2,1355e-004	-2,1348e-004	-2,2251e-004	1,5482e-007	-1,547e-004	-2,1901e-004	4,6452e-004	5,0236e-005	-2,1365e-004	-4,8612e-004	5,3636e-004 
4	9,5833e-002	-3,6451e-004	-3,6453e-004	-3,8043e-004	4,3033e-007	-2,5485e-004	-3,6645e-004	7,7328e-004	7,4161e-005	-3,6493e-004	-8,187e-004	8,9287e-004 
5	0,15208	-6,0431e-004	-6,0469e-004	-6,3224e-004	1,1124e-006	-4,0509e-004	-5,9332e-004	1,2446e-003	1,0074e-004	-6,0561e-004	-1,3364e-003	1,4371e-003 
6	0,23646	-9,8094e-004	-9,8241e-004	-1,0299e-003	2,7534e-006	-6,297e-004	-9,4159e-004	1,9626e-003	1,2865e-004	-9,845e-004	-2,1374e-003	2,2661e-003 
7	0,36302	-1,5812e-003	-1,5857e-003	-1,6688e-003	6,6613e-006	-9,6831e-004	-1,4787e-003	3,0627e-003	1,4549e-004	-1,5904e-003	-3,3908e-003	3,5363e-003 
8	0,52969	-2,3917e-003	-2,4027e-003	-2,5413e-003	1,439e-005	-1,4076e-003	-2,1943e-003	4,5178e-003	1,4662e-004	-2,4126e-003	-5,0697e-003	5,2164e-003 
9	0,69635	-3,2503e-003	-3,2711e-003	-3,4763e-003	2,5232e-005	-1,8488e-003	-2,9281e-003	6,0021e-003	1,1019e-004	-3,288e-003	-6,82e-003	6,9302e-003 
10	0,86302	-4,1386e-003	-4,1728e-003	-4,4549e-003	3,91e-005	-2,2832e-003	-3,6734e-003	7,4977e-003	4,4576e-005	-4,1983e-003	-8,6125e-003	8,6571e-003 
11	1,	-4,8538e-003	-4,9012e-003	-5,2522e-003	5,2634e-005	-2,6394e-003	-4,2767e-003	8,7132e-003	-5,7711e-006	-4,9352e-003	-1,0066e-002	1,006e-002 
