Node Number	Normal Stress (MPa)
25409	-3,9887e-003
25415	-1,5389e-003
25421	-2,312e-003
25422	-1,5391e-003
25423	-1,3246e-003
25424	-1,7296e-003
25425	-2,4777e-003
25426	-1,1904e-003
25427	-1,9951e-003
25428	-1,2797e-003
25429	-1,0511e-003
25430	-2,5339e-003
25431	-1,7892e-003
25432	-2,0765e-003
25433	-9,3298e-004
25434	-1,6873e-003
25435	-1,1728e-003
25436	-1,8858e-003
25437	-1,373e-003
25438	-1,9546e-003
25439	-1,576e-003
25440	-1,5493e-003
25441	-2,2133e-003
25442	-1,3065e-003
25443	-1,459e-003
25444	-2,1813e-003
25445	-1,5699e-003
25446	-1,5177e-003
25447	-2,1817e-003
25448	-1,533e-003
25449	-2,6081e-003
25450	-1,6887e-003
25451	-2,2261e-003
25452	-1,6451e-003
25453	-1,7797e-003
25454	-3,2908e-003
25455	-1,8177e-003
25456	-2,7155e-003
25457	-1,4767e-003
25458	-3,0406e-003
25459	-2,5941e-003
25460	-2,0519e-003
25461	-3,1431e-003
25462	-1,805e-003
25463	-3,2377e-003
25464	-2,1197e-003
25465	-2,0919e-003
25466	-3,115e-003
25467	-2,0324e-003
25468	-2,8784e-003
25469	-1,5584e-003
25470	-3,062e-003
25471	-2,2981e-003
25472	-3,3051e-003
25473	-2,111e-003
25474	-2,145e-003
25475	-2,9367e-003
25476	-2,4244e-003
25477	-3,4236e-003
25478	-1,9657e-003
25479	-3,5487e-003
25480	-2,2836e-003
25481	-2,155e-003
25482	-3,5969e-003
25483	-2,1372e-003
25484	-4,2224e-003
25485	-2,512e-003
25486	-3,7378e-003
25487	-1,6194e-003
25488	-1,6916e-002
25494	-1,1697e-002
25495	-1,5547e-002
25496	-1,3054e-002
25497	-2,1571e-002
25498	-1,3882e-002
25499	-1,6417e-002
25500	-1,5188e-002
25501	-1,3761e-002
25502	-2,1289e-002
25503	-1,1406e-002
25504	-1,252e-002
25505	-1,9828e-002
25506	-1,5323e-002
25507	-1,3996e-002
25508	-1,939e-002
25509	-1,3928e-002
25510	-2,3597e-002
25511	-1,5387e-002
25512	-2,1687e-002
25513	-1,462e-002
25514	-2,0933e-002
25515	-1,5953e-002
25516	-1,7916e-002
25517	-2,5039e-002
25518	-1,8524e-002
25519	-1,8211e-002
25520	-2,8871e-002
25521	-1,8909e-002
25522	-1,2223e-002
25523	-1,7822e-002
25524	-1,5928e-002
25525	-1,5925e-002
25526	-1,9977e-002
25527	-1,4295e-002
25528	-2,3047e-002
25529	-1,7438e-002
25530	-1,1608e-002
25531	-2,0101e-002
25532	-1,4746e-002
25533	-1,4595e-002
25534	-1,7664e-002
25535	-1,3272e-002
25536	-1,4737e-002
25537	-2,9465e-003
25538	-1,3531e-002
25539	-1,0362e-002
25540	-1,4316e-002
25541	-9,1767e-003
25542	-1,4674e-002
25543	-1,0045e-002
25544	-1,5752e-002
25545	-7,6084e-003
25546	-1,1279e-002
25547	-6,7601e-003
25548	-6,8119e-003
25549	-1,1056e-002
25550	-6,8054e-003
25551	-6,8247e-003
25552	-1,0679e-002
25553	-6,6883e-003
25554	-6,8759e-003
25555	-9,0682e-003
25556	-5,036e-003
25557	-8,7761e-003
25558	-6,0791e-003
25559	-5,4184e-003
25560	-7,2899e-003
25561	-4,1203e-003
25562	-6,3139e-003
25563	-4,1767e-003
25564	-5,3678e-003
25565	-3,4816e-003
25566	-4,8116e-003
25567	-4,4042e-003
25568	-2,8334e-003
25569	-4,7999e-003
25570	-3,2774e-003
25571	-4,7575e-003
25572	-3,1665e-003
25573	-4,6233e-003
25574	-2,5853e-003
25575	-2,6862e-003
25576	-4,2658e-003
25577	-2,2627e-003
25578	-2,9653e-003
25579	-1,8122e-003
25580	-1,8535e-003
25581	-2,863e-003
25582	-2,2088e-003
25583	-2,4537e-003
25584	-2,1911e-003
25585	-1,7652e-003
25586	-2,1274e-003
25587	-1,2342e-003
25588	-1,3089e-003
25589	-1,8866e-003
25590	-1,085e-003
25591	-1,8064e-003
25592	-1,0336e-003
25593	-1,4131e-003
25594	-9,1168e-004
25595	-1,2743e-003
25596	-8,1865e-004
25597	-7,8295e-004
25598	-1,3135e-003
25599	-1,2356e-003
25600	-1,0105e-003
25601	-1,5119e-003
25602	-9,2607e-004
25603	-8,9407e-004
25604	-1,1693e-003
25605	-1,5843e-003
25606	-1,3636e-002
25612	-3,8771e-003
25613	-7,585e-003
25614	-5,1271e-003
25615	-9,4873e-003
25616	-6,6039e-003
25617	-1,1065e-002
25618	-5,5503e-003
25619	-4,9305e-003
25620	-8,9432e-003
25621	-6,1335e-003
25622	-7,5496e-003
25623	-9,0299e-003
25624	-2,3448e-003
25625	-8,9122e-003
25626	-7,3453e-003
25627	-7,4556e-003
25628	-1,2468e-002
25629	-8,5217e-003
25630	-1,3914e-002
25631	-9,5316e-003
25632	-1,5949e-002
25633	-1,0389e-002
25634	-1,962e-002
25635	-1,3737e-002
25636	-2,2615e-002
25637	-1,7722e-002
25638	-3,5948e-002
25639	-2,3204e-002
25640	-3,5517e-002
25641	-2,6929e-002
25642	-4,6067e-002
25643	-3,0721e-002
25644	-3,2422e-002
25645	-5,7557e-002
25646	-4,6547e-002
25647	-5,4486e-002
25648	-7,71e-002
