0	Time [s]	Pressure sensor 13 (NormX) [MPa]	Pressure sensor 13 (NormY) [MPa]	Pressure sensor 13 (NormZ) [MPa]	Pressure sensor 13 (ShearXY) [MPa]	Pressure sensor 13 (ShearYZ) [MPa]	Pressure sensor 13 (ShearXZ) [MPa]	Pressure sensor 13 (Equivalent (von-Mises)) [MPa]	Pressure sensor 13 (Maximum Principal) [MPa]	Pressure sensor 13 (Middle Principal) [MPa]	Pressure sensor 13 (Minimum Principal) [MPa]	Pressure sensor 13 (Intensity) [MPa] 
1	1,6667e-002	-1,8051e-005	-1,8024e-005	-1,8686e-005	-2,7982e-008	4,1984e-005	3,5463e-005	9,5192e-005	3,6584e-005	-1,8012e-005	-7,3333e-005	1,0992e-004 
2	3,3333e-002	-4,0221e-005	-4,0161e-005	-4,1697e-005	-4,3124e-008	8,8323e-005	7,491e-005	2,006e-004	7,4852e-005	-4,0153e-005	-1,5678e-004	2,3163e-004 
3	5,8333e-002	-7,6354e-005	-7,6234e-005	-7,9309e-005	-3,2377e-008	1,5939e-004	1,3584e-004	3,6274e-004	1,3161e-004	-7,6272e-005	-2,8724e-004	4,1885e-004 
4	9,5833e-002	-1,3701e-004	-1,3678e-004	-1,427e-004	6,6859e-008	2,7009e-004	2,3154e-004	6,1622e-004	2,1602e-004	-1,3698e-004	-4,9552e-004	7,1154e-004 
5	0,15208	-2,3773e-004	-2,3727e-004	-2,4853e-004	4,2455e-007	4,4312e-004	3,8191e-004	1,0133e-003	3,4223e-004	-2,3796e-004	-8,278e-004	1,17e-003 
6	0,23646	-4,0811e-004	-4,0719e-004	-4,2894e-004	1,4914e-006	7,1472e-004	6,2007e-004	1,639e-003	5,2876e-004	-4,0919e-004	-1,3638e-003	1,8926e-003 
7	0,36302	-6,856e-004	-6,8368e-004	-7,261e-004	4,3539e-006	1,1344e-003	9,8977e-004	2,6079e-003	8,0248e-004	-6,8908e-004	-2,2088e-003	3,0113e-003 
8	0,52969	-1,0986e-003	-1,0949e-003	-1,1747e-003	1,0695e-005	1,7098e-003	1,5019e-003	3,9427e-003	1,146e-003	-1,1076e-003	-3,4065e-003	4,5525e-003 
9	0,69635	-1,5382e-003	-1,532e-003	-1,6599e-003	2,0102e-005	2,2989e-003	2,0289e-003	5,3123e-003	1,4797e-003	-1,5554e-003	-4,6544e-003	6,1341e-003 
10	0,86302	-2,0111e-003	-2,0019e-003	-2,1899e-003	3,2833e-005	2,9031e-003	2,5727e-003	6,7213e-003	1,7989e-003	-2,0397e-003	-5,9621e-003	7,761e-003 
11	1,	-2,404e-003	-2,3917e-003	-2,6365e-003	4,5565e-005	3,3978e-003	3,0177e-003	7,8751e-003	2,0524e-003	-2,4438e-003	-7,0407e-003	9,0932e-003 
