0	Time [s]	Pressure sensor 21 (NormX) [MPa]	Pressure sensor 21 (NormY) [MPa]	Pressure sensor 21 (NormZ) [MPa]	Pressure sensor 21 (ShearXY) [MPa]	Pressure sensor 21 (ShearYZ) [MPa]	Pressure sensor 21 (ShearXZ) [MPa]	Pressure sensor 21 (Equivalent (von-Mises)) [MPa]	Pressure sensor 21 (Maximum Principal) [MPa]	Pressure sensor 21 (Middle Principal) [MPa]	Pressure sensor 21 (Minimum Principal) [MPa]	Pressure sensor 21 (Intensity) [MPa] 
1	1,6667e-002	-4,1171e-004	-4,1202e-004	-4,2919e-004	-4,1647e-008	4,928e-005	-2,3583e-004	4,1766e-004	-1,7936e-004	-4,1202e-004	-6,6154e-004	4,8217e-004 
2	3,3333e-002	-8,2109e-004	-8,222e-004	-8,5704e-004	-1,9177e-007	9,7447e-005	-4,713e-004	8,3433e-004	-3,5745e-004	-8,2223e-004	-1,3206e-003	9,632e-004 
3	5,8333e-002	-1,415e-003	-1,4181e-003	-1,4796e-003	-5,8927e-007	1,639e-004	-8,1419e-004	1,4399e-003	-6,1609e-004	-1,4182e-003	-2,2784e-003	1,6623e-003 
4	9,5833e-002	-2,2814e-003	-2,2895e-003	-2,3921e-003	-1,576e-006	2,6363e-004	-1,3153e-003	2,3259e-003	-9,9403e-004	-2,2898e-003	-3,6792e-003	2,6851e-003 
5	0,15208	-3,5481e-003	-3,5674e-003	-3,7349e-003	-3,8238e-006	4,0334e-004	-2,0517e-003	3,626e-003	-1,5481e-003	-3,5681e-003	-5,7342e-003	4,1861e-003 
6	0,23646	-5,3837e-003	-5,4283e-003	-5,7e-003	-8,7942e-006	6,0235e-004	-3,1268e-003	5,5234e-003	-2,3528e-003	-5,43e-003	-8,7293e-003	6,3765e-003 
7	0,36302	-8,0377e-003	-8,1376e-003	-8,5818e-003	-1,961e-005	8,8911e-004	-4,6918e-003	8,2864e-003	-3,5247e-003	-8,1413e-003	-1,3091e-002	9,5664e-003 
8	0,52969	-1,1373e-002	-1,1576e-002	-1,2274e-002	-3,9116e-005	1,2405e-003	-6,6777e-003	1,1793e-002	-5,013e-003	-1,1583e-002	-1,8627e-002	1,3614e-002 
9	0,69635	-1,4558e-002	-1,4893e-002	-1,5875e-002	-6,4233e-005	1,5763e-003	-8,6056e-003	1,52e-002	-6,4364e-003	-1,4905e-002	-2,3984e-002	1,7548e-002 
10	0,86302	-1,7596e-002	-1,8094e-002	-1,9386e-002	-9,433e-005	1,8972e-003	-1,0479e-002	1,8516e-002	-7,7946e-003	-1,8112e-002	-2,9171e-002	2,1376e-002 
11	1,	-2,0019e-002	-2,0672e-002	-2,2239e-002	-1,2282e-004	2,1559e-003	-1,199e-002	2,1194e-002	-8,8839e-003	-2,0694e-002	-3,3352e-002	2,4468e-002 
