0	Time [s]	Pressure sensor 14 (NormX) [MPa]	Pressure sensor 14 (NormY) [MPa]	Pressure sensor 14 (NormZ) [MPa]	Pressure sensor 14 (ShearXY) [MPa]	Pressure sensor 14 (ShearYZ) [MPa]	Pressure sensor 14 (ShearXZ) [MPa]	Pressure sensor 14 (Equivalent (von-Mises)) [MPa]	Pressure sensor 14 (Maximum Principal) [MPa]	Pressure sensor 14 (Middle Principal) [MPa]	Pressure sensor 14 (Minimum Principal) [MPa]	Pressure sensor 14 (Intensity) [MPa] 
1	1,6667e-002	-1,3248e-004	-1,3248e-004	-1,3791e-004	6,012e-009	-2,7871e-005	-3,2457e-005	7,4297e-005	-9,2321e-005	-1,3248e-004	-1,7806e-004	8,5734e-005 
2	3,3333e-002	-2,6949e-004	-2,6949e-004	-2,8056e-004	2,0663e-008	-5,8465e-005	-6,4979e-005	1,518e-004	-1,8743e-004	-2,6951e-004	-3,626e-004	1,7517e-004 
3	5,8333e-002	-4,6845e-004	-4,6845e-004	-4,8776e-004	5,7503e-008	-9,8952e-005	-1,142e-004	2,6243e-004	-3,2666e-004	-4,6851e-004	-6,2949e-004	3,0283e-004 
4	9,5833e-002	-7,698e-004	-7,6983e-004	-8,0172e-004	1,4845e-007	-1,6244e-004	-1,8774e-004	4,3118e-004	-5,3692e-004	-7,6997e-004	-1,0345e-003	4,9755e-004 
5	0,15208	-1,219e-003	-1,2191e-003	-1,2699e-003	3,6212e-007	-2,5881e-004	-2,9638e-004	6,8342e-004	-8,4999e-004	-1,2194e-003	-1,6386e-003	7,8863e-004 
6	0,23646	-1,8927e-003	-1,8929e-003	-1,9727e-003	8,5398e-007	-4,0027e-004	-4,5904e-004	1,0579e-003	-1,3219e-003	-1,8936e-003	-2,5427e-003	1,2208e-003 
7	0,36302	-2,9006e-003	-2,9011e-003	-3,0255e-003	1,981e-006	-6,1518e-004	-7,0111e-004	1,6203e-003	-2,0273e-003	-2,9029e-003	-3,897e-003	1,8698e-003 
8	0,52969	-4,2322e-003	-4,2332e-003	-4,4184e-003	4,1489e-006	-8,9281e-004	-1,018e-003	2,3526e-003	-2,9661e-003	-4,2369e-003	-5,6808e-003	2,7148e-003 
9	0,69635	-5,5595e-003	-5,5612e-003	-5,8092e-003	7,0705e-006	-1,1705e-003	-1,3276e-003	3,0756e-003	-3,9067e-003	-5,5675e-003	-7,4557e-003	3,549e-003 
10	0,86302	-6,8882e-003	-6,8908e-003	-7,2039e-003	1,0701e-005	-1,4441e-003	-1,6316e-003	3,787e-003	-4,8564e-003	-6,9003e-003	-9,2262e-003	4,3698e-003 
11	1,	-7,9766e-003	-7,98e-003	-8,3478e-003	1,419e-005	-1,6656e-003	-1,8776e-003	4,363e-003	-5,6387e-003	-7,9926e-003	-1,0673e-002	5,0345e-003 
