0	Time [s]	Pressure sensor 33 (NormX) [MPa]	Pressure sensor 33 (NormY) [MPa]	Pressure sensor 33 (NormZ) [MPa]	Pressure sensor 33 (ShearXY) [MPa]	Pressure sensor 33 (ShearYZ) [MPa]	Pressure sensor 33 (ShearXZ) [MPa]	Pressure sensor 33 (Equivalent (von-Mises)) [MPa]	Pressure sensor 33 (Maximum Principal) [MPa]	Pressure sensor 33 (Middle Principal) [MPa]	Pressure sensor 33 (Minimum Principal) [MPa]	Pressure sensor 33 (Intensity) [MPa] 
1	1,6667e-002	-1,4376e-005	-1,4378e-005	-1,494e-005	-4,4397e-009	-4,5143e-005	6,7166e-007	7,8201e-005	3,049e-005	-1,4376e-005	-5,9807e-005	9,0298e-005 
2	3,3333e-002	-2,8972e-005	-2,8954e-005	-3,0127e-005	-9,2535e-009	-9,1111e-005	1,244e-006	1,5783e-004	6,1581e-005	-2,8972e-005	-1,2066e-004	1,8224e-004 
3	5,8333e-002	-5,0905e-005	-5,082e-005	-5,2989e-005	-1,7003e-008	-1,6009e-004	2,3312e-006	2,7733e-004	1,0821e-004	-5,0906e-005	-2,1202e-004	3,2023e-004 
4	9,5833e-002	-8,3806e-005	-8,3535e-005	-8,7369e-005	-2,9672e-008	-2,6301e-004	3,8097e-006	4,5561e-004	1,7759e-004	-8,3807e-005	-3,485e-004	5,2609e-004 
5	0,15208	-1,3343e-004	-1,3268e-004	-1,3942e-004	-5,1816e-008	-4,182e-004	6,2598e-006	7,2445e-004	2,8221e-004	-1,3343e-004	-5,5431e-004	8,3652e-004 
6	0,23646	-2,0793e-004	-2,0603e-004	-2,18e-004	-9,0601e-008	-6,5111e-004	9,6031e-006	1,1279e-003	4,392e-004	-2,0793e-004	-8,6323e-004	1,3024e-003 
7	0,36302	-3,2058e-004	-3,1595e-004	-3,3782e-004	-1,6454e-007	-1,0013e-003	1,519e-005	1,7346e-003	6,7456e-004	-3,2059e-004	-1,3283e-003	2,0029e-003 
8	0,52969	-4,7046e-004	-4,6038e-004	-4,9904e-004	-2,8343e-007	-1,465e-003	2,1586e-005	2,5379e-003	9,8554e-004	-4,7047e-004	-1,945e-003	2,9305e-003 
9	0,69635	-6,2002e-004	-6,0242e-004	-6,6202e-004	-4,322e-007	-1,9275e-003	2,8393e-005	3,3393e-003	1,2957e-003	-6,2003e-004	-2,5602e-003	3,8559e-003 
10	0,86302	-7,6899e-004	-7,4179e-004	-8,2646e-004	-6,0229e-007	-2,3896e-003	3,4529e-005	4,1401e-003	1,6061e-003	-7,69e-004	-3,1744e-003	4,7805e-003 
11	1,	-8,9371e-004	-8,5699e-004	-9,6562e-004	-7,7726e-007	-2,7723e-003	4,079e-005	4,8033e-003	1,8619e-003	-8,9372e-004	-3,6845e-003	5,5463e-003 
