0	Time [s]	Pressure sensor 22 (NormX) [MPa]	Pressure sensor 22 (NormY) [MPa]	Pressure sensor 22 (NormZ) [MPa]	Pressure sensor 22 (ShearXY) [MPa]	Pressure sensor 22 (ShearYZ) [MPa]	Pressure sensor 22 (ShearXZ) [MPa]	Pressure sensor 22 (Equivalent (von-Mises)) [MPa]	Pressure sensor 22 (Maximum Principal) [MPa]	Pressure sensor 22 (Middle Principal) [MPa]	Pressure sensor 22 (Minimum Principal) [MPa]	Pressure sensor 22 (Intensity) [MPa] 
1	1,6667e-002	-3,4922e-005	-3,4939e-005	-3,6353e-005	-6,3904e-008	-5,7779e-005	-9,8073e-005	1,9716e-004	7,8162e-005	-3,4879e-005	-1,495e-004	2,2766e-004 
2	3,3333e-002	-6,9192e-005	-6,9287e-005	-7,2245e-005	-7,3875e-008	-1,1543e-004	-1,958e-004	3,9369e-004	1,5653e-004	-6,9198e-005	-2,9806e-004	4,5459e-004 
3	5,8333e-002	-1,1888e-004	-1,192e-004	-1,2468e-004	1,0358e-008	-1,985e-004	-3,4046e-004	6,8262e-004	2,7229e-004	-1,1913e-004	-5,1593e-004	7,8822e-004 
4	9,5833e-002	-1,9251e-004	-1,9341e-004	-2,0326e-004	3,4647e-007	-3,2323e-004	-5,5598e-004	1,1139e-003	4,4528e-004	-1,9349e-004	-8,4098e-004	1,2863e-003 
5	0,15208	-2,9831e-004	-3,0062e-004	-3,1814e-004	1,2985e-006	-5,0329e-004	-8,7509e-004	1,7486e-003	7,0159e-004	-3,0117e-004	-1,3175e-003	2,0191e-003 
6	0,23646	-4,5255e-004	-4,5816e-004	-4,8996e-004	3,7277e-006	-7,7426e-004	-1,3494e-003	2,6949e-003	1,0855e-003	-4,5999e-004	-2,0262e-003	3,1117e-003 
7	0,32083	-5,9897e-004	-6,0929e-004	-6,5839e-004	7,2786e-006	-1,0366e-003	-1,8176e-003	3,6246e-003	1,4659e-003	-6,1303e-004	-2,7195e-003	4,1854e-003 
8	0,4474	-8,058e-004	-8,2569e-004	-9,0649e-004	1,4715e-005	-1,4309e-003	-2,5128e-003	5,0094e-003	2,0399e-003	-8,3347e-004	-3,7444e-003	5,7843e-003 
9	0,61406	-1,0781e-003	-1,1155e-003	-1,2494e-003	2,8322e-005	-1,9407e-003	-3,4286e-003	6,8258e-003	2,7847e-003	-1,1307e-003	-5,097e-003	7,8817e-003 
10	0,78073	-1,3297e-003	-1,3898e-003	-1,5883e-003	4,6056e-005	-2,4435e-003	-4,3337e-003	8,6207e-003	3,5306e-003	-1,4147e-003	-6,4237e-003	9,9543e-003 
11	0,89036	-1,4881e-003	-1,5659e-003	-1,8135e-003	6,0024e-005	-2,7748e-003	-4,9262e-003	9,7978e-003	4,0223e-003	-1,5985e-003	-7,2912e-003	1,1313e-002 
12	1,	-1,6476e-003	-1,7458e-003	-2,0485e-003	7,5967e-005	-3,106e-003	-5,5273e-003	1,0988e-002	4,5167e-003	-1,7871e-003	-8,1714e-003	1,2688e-002 
