0	Time [s]	Pressure sensor 18 (NormX) [MPa]	Pressure sensor 18 (NormY) [MPa]	Pressure sensor 18 (NormZ) [MPa]	Pressure sensor 18 (ShearXY) [MPa]	Pressure sensor 18 (ShearYZ) [MPa]	Pressure sensor 18 (ShearXZ) [MPa]	Pressure sensor 18 (Equivalent (von-Mises)) [MPa]	Pressure sensor 18 (Maximum Principal) [MPa]	Pressure sensor 18 (Middle Principal) [MPa]	Pressure sensor 18 (Minimum Principal) [MPa]	Pressure sensor 18 (Intensity) [MPa] 
1	1,6667e-002	-6,5982e-004	-6,6087e-004	-6,9266e-004	1,025e-006	-1,2925e-005	-1,4382e-004	2,522e-004	-5,3081e-004	-6,6104e-004	-8,215e-004	2,9069e-004 
2	3,3333e-002	-1,3148e-003	-1,3171e-003	-1,3807e-003	2,0247e-006	-3,266e-005	-2,8628e-004	5,0326e-004	-1,0575e-003	-1,3176e-003	-1,6376e-003	5,8008e-004 
3	5,8333e-002	-2,2713e-003	-2,2759e-003	-2,386e-003	3,5002e-006	-6,1909e-005	-4,977e-004	8,7595e-004	-1,8234e-003	-2,2767e-003	-2,8331e-003	1,0097e-003 
4	9,5833e-002	-3,6966e-003	-3,7052e-003	-3,8857e-003	5,8484e-006	-1,0769e-004	-8,054e-004	1,4195e-003	-2,9723e-003	-3,7066e-003	-4,6086e-003	1,6363e-003 
5	0,15208	-5,7867e-003	-5,8028e-003	-6,0879e-003	9,4361e-006	-1,8501e-004	-1,269e-003	2,2406e-003	-4,6447e-003	-5,8052e-003	-7,2275e-003	2,5827e-003 
6	0,23646	-8,9031e-003	-8,9338e-003	-9,3792e-003	1,5534e-005	-3,1098e-004	-1,9432e-003	3,4397e-003	-7,1566e-003	-8,9379e-003	-1,1122e-002	3,9651e-003 
7	0,32083	-1,1953e-002	-1,2001e-002	-1,2609e-002	2,2318e-005	-4,3845e-004	-2,6128e-003	4,6323e-003	-9,6077e-003	-1,2007e-002	-1,4948e-002	5,3398e-003 
8	0,4474	-1,6568e-002	-1,6652e-002	-1,7513e-002	3,4536e-005	-6,476e-004	-3,6154e-003	6,4262e-003	-1,3332e-002	-1,6661e-002	-2,074e-002	7,4077e-003 
9	0,61406	-2,2453e-002	-2,2593e-002	-2,3793e-002	5,2571e-005	-8,9523e-004	-4,8898e-003	8,7046e-003	-1,8099e-002	-2,2607e-002	-2,8133e-002	1,0034e-002 
10	0,78073	-2,8295e-002	-2,8505e-002	-3,006e-002	7,4124e-005	-1,164e-003	-6,1683e-003	1,1001e-002	-2,2827e-002	-2,8525e-002	-3,5508e-002	1,2681e-002 
11	0,89036	-3,2129e-002	-3,2392e-002	-3,419e-002	9,0233e-005	-1,34e-003	-7,0008e-003	1,2499e-002	-2,5944e-002	-3,2416e-002	-4,0352e-002	1,4408e-002 
12	1,	-3,593e-002	-3,6251e-002	-3,8298e-002	1,0738e-004	-1,5074e-003	-7,8311e-003	1,3992e-002	-2,9035e-002	-3,628e-002	-4,5164e-002	1,6129e-002 
