0	Time [s]	Pressure sensor 40 (NormX) [MPa]	Pressure sensor 40 (NormY) [MPa]	Pressure sensor 40 (NormZ) [MPa]	Pressure sensor 40 (ShearXY) [MPa]	Pressure sensor 40 (ShearYZ) [MPa]	Pressure sensor 40 (ShearXZ) [MPa]	Pressure sensor 40 (Equivalent (von-Mises)) [MPa]	Pressure sensor 40 (Maximum Principal) [MPa]	Pressure sensor 40 (Middle Principal) [MPa]	Pressure sensor 40 (Minimum Principal) [MPa]	Pressure sensor 40 (Intensity) [MPa] 
1	1,6667e-002	-2,0315e-006	-2,032e-006	-2,106e-006	-7,9542e-009	-1,577e-005	5,353e-006	2,8845e-005	1,4587e-005	-2,0364e-006	-1,872e-005	3,3308e-005 
2	3,3333e-002	-4,0306e-006	-4,0299e-006	-4,1812e-006	-1,6781e-008	-3,1756e-005	1,0844e-005	5,8122e-005	2,9456e-005	-4,0408e-006	-3,7657e-005	6,7114e-005 
3	5,8333e-002	-6,8766e-006	-6,8705e-006	-7,1407e-006	-3,1452e-008	-5,5567e-005	1,9127e-005	1,0179e-004	5,1771e-005	-6,8953e-006	-6,5764e-005	1,1753e-004 
4	9,5833e-002	-1,1034e-005	-1,1012e-005	-1,1476e-005	-5,7425e-008	-9,1911e-005	3,2078e-005	1,6861e-004	8,6121e-005	-1,1067e-005	-1,0858e-004	1,947e-004 
5	0,15208	-1,6839e-005	-1,6774e-005	-1,7561e-005	-1,0393e-007	-1,4481e-004	5,0729e-005	2,6576e-004	1,363e-004	-1,6897e-005	-1,7058e-004	3,0688e-004 
6	0,23646	-2,5213e-005	-2,5039e-005	-2,6409e-005	-1,9391e-007	-2,2523e-004	8,0001e-005	4,1399e-004	2,1335e-004	-2,5315e-005	-2,6469e-004	4,7804e-004 
7	0,32083	-3,3071e-005	-3,2739e-005	-3,4801e-005	-3,0639e-007	-3,0492e-004	1,0925e-004	5,6102e-004	2,9021e-004	-3,3228e-005	-3,576e-004	6,4781e-004 
8	0,4474	-4,3888e-005	-4,3227e-005	-4,6516e-005	-5,1342e-007	-4,2072e-004	1,5209e-004	7,7486e-004	4,0262e-004	-4,414e-005	-4,9211e-004	8,9473e-004 
9	0,61406	-5,7798e-005	-5,6527e-005	-6,1871e-005	-8,6765e-007	-5,7546e-004	2,1e-004	1,061e-003	5,5359e-004	-5,8207e-005	-6,7158e-004	1,2252e-003 
10	0,78073	-7,0166e-005	-6,8113e-005	-7,5889e-005	-1,2981e-006	-7,2505e-004	2,6581e-004	1,3376e-003	7,0054e-004	-7,0762e-005	-8,4395e-004	1,5445e-003 
11	0,89036	-7,7938e-005	-7,5272e-005	-8,4882e-005	-1,6258e-006	-8,2265e-004	3,0251e-004	1,5182e-003	7,9682e-004	-7,8673e-005	-9,5623e-004	1,753e-003 
12	1,	-8,5219e-005	-8,1872e-005	-9,3466e-005	-1,983e-006	-9,1857e-004	3,3823e-004	1,6955e-003	8,9166e-004	-8,6105e-005	-1,0661e-003	1,9578e-003 
