Node Number	Normal Stress (MPa)
10354	-5,262e-003
10360	-2,0617e-003
10366	-2,9973e-003
10367	-2,1963e-003
10368	-1,9651e-003
10369	-2,2468e-003
10370	-2,8761e-003
10371	-1,7299e-003
10372	-2,6933e-003
10373	-1,829e-003
10374	-1,8422e-003
10375	-3,2552e-003
10376	-2,2124e-003
10377	-1,4105e-003
10378	-1,5663e-003
10379	-2,1645e-003
10380	-1,7745e-003
10381	-2,7896e-003
10382	-1,8707e-003
10383	-2,9975e-003
10384	-1,8401e-003
10385	-1,7508e-003
10386	-2,9847e-003
10387	-2,2697e-003
10388	-2,5101e-003
10389	-3,2893e-003
10390	-2,3132e-003
10391	-2,253e-003
10392	-3,0299e-003
10393	-2,2989e-003
10394	-3,5883e-003
10395	-2,2472e-003
10396	-3,4949e-003
10397	-2,5747e-003
10398	-2,7546e-003
10399	-3,7215e-003
10400	-2,329e-003
10401	-3,7175e-003
10402	-2,0664e-003
10403	-4,2657e-003
10404	-3,6461e-003
10405	-2,8042e-003
10406	-3,7559e-003
10407	-2,8323e-003
10408	-4,7039e-003
10409	-3,187e-003
10410	-2,9158e-003
10411	-4,3566e-003
10412	-2,9169e-003
10413	-4,1786e-003
10414	-2,2867e-003
10415	-4,1922e-003
10416	-2,7725e-003
10417	-4,9964e-003
10418	-3,3637e-003
10419	-3,2254e-003
10420	-4,604e-003
10421	-3,3217e-003
10422	-4,4024e-003
10423	-2,9923e-003
10424	-4,5138e-003
10425	-3,3664e-003
10426	-3,5362e-003
10427	-5,7181e-003
10428	-2,6057e-003
10429	-5,9837e-003
10430	-3,8091e-003
10431	-3,2476e-003
10432	-4,081e-003
10433	-8,5105e-003
10439	-5,015e-003
10440	-4,4563e-003
10441	-4,3427e-003
10442	-5,9407e-003
10443	-4,7253e-003
10444	-5,679e-003
10445	-1,5984e-003
10446	-4,0374e-003
10447	-5,5569e-003
10448	-4,314e-003
10449	-4,7452e-003
10450	-3,3464e-003
10451	-4,7392e-003
10452	-3,4706e-003
10453	-5,4013e-003
10454	-3,7528e-003
10455	-7,7102e-003
10456	-4,5976e-003
10457	-6,16e-003
10458	-4,4106e-003
10459	-7,0093e-003
10460	-6,2217e-003
10461	-6,6001e-003
10462	-7,4763e-003
10463	-7,4474e-003
10464	-6,94e-003
10465	-1,1412e-002
10466	-7,9207e-003
10467	-9,2961e-003
10468	-9,3957e-003
10469	-8,1708e-003
10470	-8,1847e-003
10471	-1,3454e-002
10472	-7,9673e-003
10473	-1,5658e-002
10474	-1,3244e-002
10475	-1,0226e-002
10476	-1,8175e-002
10477	-1,1448e-002
10478	-1,2493e-002
10479	-1,3997e-002
10480	-1,0309e-002
