Node Number	Normal Stress (MPa)
33179	-1,5339e-003
33185	-1,1282e-003
33191	-8,5354e-004
33192	-1,0778e-003
33193	-7,5329e-004
33194	-1,0847e-003
33195	-1,4087e-003
33196	-8,8852e-004
33197	-1,4521e-003
33198	-1,0039e-003
33199	-8,493e-004
33200	-1,7713e-003
33201	-1,1841e-003
33202	-1,6549e-003
33203	-7,9691e-004
33204	-1,168e-003
33205	-6,1385e-004
33206	-1,1131e-003
33207	-8,0764e-004
33208	-1,3099e-003
33209	-7,5865e-004
33210	-7,5788e-004
33211	-1,1735e-003
33212	-6,195e-004
33213	-1,1344e-003
33214	-1,0816e-003
33215	-8,1187e-004
33216	-7,99e-004
33217	-1,1733e-003
33218	-8,3305e-004
33219	-1,194e-003
33220	-8,7704e-004
33221	-1,1861e-003
33222	-5,9364e-004
33223	-8,1267e-004
33224	-9,1155e-004
33225	-8,393e-004
33226	-1,1058e-003
33227	-8,3881e-004
33228	-1,6123e-003
33229	-1,0701e-003
33230	-9,5608e-004
33231	-1,3336e-003
33232	-8,349e-004
33233	-1,5057e-003
33234	-9,614e-004
33235	-9,1478e-004
33236	-1,2216e-003
33237	-7,9354e-004
33238	-1,2364e-003
33239	-5,7151e-004
33240	-1,2756e-003
33241	-8,1719e-004
33242	-1,2202e-003
33243	-9,3358e-004
33244	-8,3366e-004
33245	-1,2068e-003
33246	-9,5731e-004
33247	-1,2875e-003
33248	-7,8718e-004
33249	-1,2954e-003
33250	-8,5713e-004
33251	-8,4058e-004
33252	-1,4692e-003
33253	-8,817e-004
33254	-1,726e-003
33255	-1,07e-003
33256	-9,0338e-004
33257	-1,1203e-003
33258	-2,513e-002
33264	-9,8988e-003
33265	-1,8249e-002
33266	-1,4755e-002
33267	-2,0606e-002
33268	-1,3486e-002
33269	-1,4337e-002
33270	-1,5565e-002
33271	-1,5662e-002
33272	-2,4453e-002
33273	-1,5859e-002
33274	-1,6703e-002
33275	-2,088e-002
33276	-1,681e-002
33277	-1,4854e-002
33278	-2,0911e-002
33279	-1,6348e-002
33280	-2,6359e-002
33281	-1,5053e-002
33282	-2,3033e-002
33283	-1,3523e-002
33284	-2,4979e-002
33285	-2,1538e-002
33286	-2,1132e-002
33287	-3,1222e-002
33288	-2,6712e-002
33289	-2,9957e-002
33290	-2,3204e-002
33291	-1,1376e-002
33292	-2,2936e-002
33293	-3,3749e-002
33294	-2,4264e-002
33295	-2,4856e-002
33296	-3,222e-002
33297	-1,9648e-002
33298	-3,0602e-002
33299	-2,6282e-002
33300	-1,8201e-002
33301	-3,5206e-002
33302	-2,2311e-002
33303	-2,1438e-002
33304	-2,2979e-002
33305	-1,3236e-002
33306	-1,3796e-002
33307	-2,0963e-002
33308	-1,5412e-002
33309	-1,3574e-002
33310	-1,8668e-002
33311	-1,1168e-002
33312	-1,6886e-002
33313	-1,1193e-002
33314	-1,8083e-002
33315	-1,0373e-002
33316	-1,2505e-002
33317	-7,9831e-003
33318	-8,2957e-003
33319	-1,1843e-002
33320	-8,7512e-003
33321	-8,9199e-003
33322	-1,1425e-002
33323	-7,1827e-003
33324	-6,9733e-003
33325	-9,1818e-003
33326	-5,8039e-003
33327	-8,7471e-003
33328	-5,6539e-003
33329	-4,693e-003
33330	-6,5935e-003
33331	-3,7661e-003
33332	-5,0395e-003
33333	-3,2372e-003
33334	-5,6764e-003
33335	-2,553e-003
33336	-3,1884e-003
33337	-4,8692e-003
33338	-2,8263e-003
33339	-3,5813e-003
33340	-2,657e-003
33341	-3,7881e-003
33342	-2,0207e-003
33343	-2,7744e-003
33344	-1,8316e-003
33345	-1,9523e-003
33346	-2,775e-003
33347	-1,4228e-003
33348	-2,2134e-003
