0	Time [s]	Pressure sensor 45 (NormX) [MPa]	Pressure sensor 45 (NormY) [MPa]	Pressure sensor 45 (NormZ) [MPa]	Pressure sensor 45 (ShearXY) [MPa]	Pressure sensor 45 (ShearYZ) [MPa]	Pressure sensor 45 (ShearXZ) [MPa]	Pressure sensor 45 (Equivalent (von-Mises)) [MPa]	Pressure sensor 45 (Maximum Principal) [MPa]	Pressure sensor 45 (Middle Principal) [MPa]	Pressure sensor 45 (Minimum Principal) [MPa]	Pressure sensor 45 (Intensity) [MPa] 
1	1,6667e-002	-6,4806e-007	-6,4825e-007	-6,7046e-007	-1,6587e-009	-2,6037e-006	4,8991e-007	4,5889e-006	1,9903e-006	-6,4867e-007	-3,3084e-006	5,2988e-006 
2	3,3333e-002	-1,3119e-006	-1,3122e-006	-1,3573e-006	-3,374e-009	-5,2739e-006	9,8868e-007	9,294e-006	4,0317e-006	-1,3132e-006	-6,7e-006	1,0732e-005 
3	5,8333e-002	-2,2857e-006	-2,2861e-006	-2,365e-006	-5,9113e-009	-9,187e-006	1,7295e-006	1,6192e-005	7,024e-006	-2,2879e-006	-1,1673e-005	1,8697e-005 
4	9,5833e-002	-3,7505e-006	-3,7507e-006	-3,8811e-006	-9,7836e-009	-1,5075e-005	2,8354e-006	2,6569e-005	1,1525e-005	-3,754e-006	-1,9154e-005	3,0679e-005 
5	0,15208	-5,9592e-006	-5,9586e-006	-6,1679e-006	-1,575e-008	-2,3955e-005	4,5037e-006	4,2219e-005	1,8315e-005	-5,9649e-006	-3,0435e-005	4,875e-005 
6	0,23646	-9,2347e-006	-9,2313e-006	-9,5606e-006	-2,4874e-008	-3,712e-005	7,0025e-006	6,5429e-005	2,8384e-005	-9,2436e-006	-4,7167e-005	7,5551e-005 
7	0,36302	-1,4188e-005	-1,4177e-005	-1,4694e-005	-3,9307e-008	-5,7041e-005	1,075e-005	1,0054e-004	4,3617e-005	-1,4202e-005	-7,2474e-005	1,1609e-004 
8	0,52969	-2,0626e-005	-2,0601e-005	-2,1374e-005	-5,9217e-008	-8,2932e-005	1,5682e-005	1,4619e-004	6,3426e-005	-2,0647e-005	-1,0538e-004	1,6881e-004 
9	0,69635	-2,7065e-005	-2,7018e-005	-2,8062e-005	-8,041e-008	-1,0885e-004	2,0555e-005	1,9186e-004	8,3245e-005	-2,7093e-005	-1,383e-004	2,2154e-004 
10	0,86302	-3,3425e-005	-3,335e-005	-3,4675e-005	-1,0262e-007	-1,3443e-004	2,5417e-005	2,3697e-004	1,0282e-004	-3,346e-005	-1,7081e-004	2,7363e-004 
11	1,	-3,864e-005	-3,8538e-005	-4,0102e-005	-1,2175e-007	-1,5543e-004	2,9365e-005	2,7398e-004	1,1888e-004	-3,8681e-005	-1,9748e-004	3,1636e-004 
