0	Time [s]	Pressure sensor 12 (NormX) [MPa]	Pressure sensor 12 (NormY) [MPa]	Pressure sensor 12 (NormZ) [MPa]	Pressure sensor 12 (ShearXY) [MPa]	Pressure sensor 12 (ShearYZ) [MPa]	Pressure sensor 12 (ShearXZ) [MPa]	Pressure sensor 12 (Equivalent (von-Mises)) [MPa]	Pressure sensor 12 (Maximum Principal) [MPa]	Pressure sensor 12 (Middle Principal) [MPa]	Pressure sensor 12 (Minimum Principal) [MPa]	Pressure sensor 12 (Intensity) [MPa] 
1	1,6667e-002	-1,559e-006	-1,558e-006	-1,6196e-006	1,4461e-009	7,9875e-006	-3,5184e-006	1,5118e-005	7,1386e-006	-1,5577e-006	-1,0318e-005	1,7456e-005 
2	3,3333e-002	-3,1076e-006	-3,1052e-006	-3,2292e-006	2,7035e-009	1,6146e-005	-7,144e-006	3,0581e-005	1,4487e-005	-3,1052e-006	-2,0824e-005	3,5312e-005 
3	5,8333e-002	-5,39e-006	-5,3846e-006	-5,6031e-006	4,0697e-009	2,8309e-005	-1,2569e-005	5,3648e-005	2,5478e-005	-5,3861e-006	-3,6469e-005	6,1947e-005 
4	9,5833e-002	-8,7871e-006	-8,7751e-006	-9,1399e-006	5,0701e-009	4,6768e-005	-2,0843e-005	8,8685e-005	4,2242e-005	-8,7814e-006	-6,0163e-005	1,024e-004 
5	0,15208	-1,3781e-005	-1,3755e-005	-1,4348e-005	3,7745e-009	7,4303e-005	-3,3259e-005	1,41e-004	6,7352e-005	-1,3774e-005	-9,5463e-005	1,6281e-004 
6	0,23646	-2,1e-005	-2,0941e-005	-2,1896e-005	-4,244e-009	1,1547e-004	-5,2019e-005	2,1936e-004	1,0522e-004	-2,0993e-005	-1,4807e-004	2,5329e-004 
7	0,32083	-2,801e-005	-2,7905e-005	-2,925e-005	-1,969e-008	1,5628e-004	-7,0732e-005	2,9713e-004	1,4297e-004	-2,8007e-005	-2,0012e-004	3,4309e-004 
8	0,4474	-3,8275e-005	-3,8079e-005	-4,0063e-005	-5,6497e-008	2,1656e-004	-9,8408e-005	4,1201e-004	1,9881e-004	-3,8284e-005	-2,7694e-004	4,7574e-004 
9	0,61406	-5,1304e-005	-5,0946e-005	-5,3871e-005	-1,2994e-007	2,9587e-004	-1,3518e-004	5,6342e-004	2,729e-004	-5,1341e-005	-3,7768e-004	6,5058e-004 
10	0,78073	-6,4077e-005	-6,3511e-005	-6,7496e-005	-2,3065e-007	3,7389e-004	-1,7138e-004	7,1239e-004	3,4583e-004	-6,4154e-005	-4,7676e-004	8,2259e-004 
11	0,89036	-7,2056e-005	-7,1331e-005	-7,6063e-005	-3,1118e-007	4,2462e-004	-1,9505e-004	8,0936e-004	3,9364e-004	-7,2166e-005	-5,4092e-004	9,3456e-004 
12	1,	-8,0093e-005	-7,9188e-005	-8,4725e-005	-4,0353e-007	4,7525e-004	-2,1876e-004	9,0619e-004	4,4131e-004	-8,0241e-005	-6,0507e-004	1,0464e-003 
