0	Time [s]	Pressure sensor 31 (NormX) [MPa]	Pressure sensor 31 (NormY) [MPa]	Pressure sensor 31 (NormZ) [MPa]	Pressure sensor 31 (ShearXY) [MPa]	Pressure sensor 31 (ShearYZ) [MPa]	Pressure sensor 31 (ShearXZ) [MPa]	Pressure sensor 31 (Equivalent (von-Mises)) [MPa]	Pressure sensor 31 (Maximum Principal) [MPa]	Pressure sensor 31 (Middle Principal) [MPa]	Pressure sensor 31 (Minimum Principal) [MPa]	Pressure sensor 31 (Intensity) [MPa] 
1	1,6667e-002	-3,8369e-006	-3,8345e-006	-3,9893e-006	8,8667e-010	-8,8197e-006	-5,1914e-005	9,1207e-005	4,8745e-005	-3,8348e-006	-5,6571e-005	1,0532e-004 
2	3,3333e-002	-7,519e-006	-7,5402e-006	-7,8729e-006	6,0116e-009	-1,77e-005	-1,0386e-004	1,8249e-004	9,7667e-005	-7,5416e-006	-1,1306e-004	2,1073e-004 
3	5,8333e-002	-1,307e-005	-1,3175e-005	-1,3829e-005	2,1603e-008	-3,0982e-005	-1,815e-004	3,1892e-004	1,7068e-004	-1,3179e-005	-1,9758e-004	3,6826e-004 
4	9,5833e-002	-2,1311e-005	-2,1648e-005	-2,2903e-005	6,2882e-008	-5,1087e-005	-2,9724e-004	5,2239e-004	2,795e-004	-2,166e-005	-3,237e-004	6,032e-004 
5	0,15208	-3,2026e-005	-3,2939e-005	-3,5281e-005	1,6149e-007	-8,0204e-005	-4,6739e-004	8,2139e-004	4,4059e-004	-3,2967e-005	-5,0787e-004	9,4846e-004 
6	0,23646	-4,712e-005	-4,9407e-005	-5,3917e-005	3,968e-007	-1,2468e-004	-7,2084e-004	1,2671e-003	6,8106e-004	-4,9474e-005	-7,8204e-004	1,4631e-003 
7	0,32083	-6,0461e-005	-6,47e-005	-7,1957e-005	7,27e-007	-1,6788e-004	-9,6992e-004	1,705e-003	9,1821e-004	-6,4821e-005	-1,0505e-003	1,9687e-003 
8	0,4474	-7,8339e-005	-8,6619e-005	-9,9164e-005	1,4104e-006	-2,331e-004	-1,3431e-003	2,3611e-003	1,2745e-003	-8,6852e-005	-1,4518e-003	2,7264e-003 
9	0,61406	-9,7568e-005	-1,1307e-004	-1,3455e-004	2,6328e-006	-3,18e-004	-1,8264e-003	3,2112e-003	1,7381e-003	-1,1351e-004	-1,9698e-003	3,708e-003 
10	0,78073	-1,1115e-004	-1,3603e-004	-1,6864e-004	4,2043e-006	-4,01e-004	-2,3056e-003	4,0537e-003	2,2009e-003	-1,3672e-004	-2,48e-003	4,6808e-003 
11	0,89036	-1,2008e-004	-1,5228e-004	-1,935e-004	5,4454e-006	-4,5654e-004	-2,6186e-003	4,6044e-003	2,502e-003	-1,5317e-004	-2,8147e-003	5,3167e-003 
12	1,	-1,2647e-004	-1,6686e-004	-2,1758e-004	6,823e-006	-5,1082e-004	-2,929e-003	5,1504e-003	2,8021e-003	-1,6798e-004	-3,145e-003	5,9472e-003 
