0	Time [s]	Pressure sensor 7 (NormX) [MPa]	Pressure sensor 7 (NormY) [MPa]	Pressure sensor 7 (NormZ) [MPa]	Pressure sensor 7 (ShearXY) [MPa]	Pressure sensor 7 (ShearYZ) [MPa]	Pressure sensor 7 (ShearXZ) [MPa]	Pressure sensor 7 (Equivalent (von-Mises)) [MPa]	Pressure sensor 7 (Maximum Principal) [MPa]	Pressure sensor 7 (Middle Principal) [MPa]	Pressure sensor 7 (Minimum Principal) [MPa]	Pressure sensor 7 (Intensity) [MPa] 
1	1,6667e-002	-1,0903e-006	-1,0902e-006	-1,1349e-006	-3,047e-011	4,4476e-006	-1,4007e-006	8,0765e-006	3,5504e-006	-1,0903e-006	-5,7755e-006	9,3259e-006 
2	3,3333e-002	-2,1979e-006	-2,1975e-006	-2,288e-006	-1,2497e-010	8,9881e-006	-2,8425e-006	1,6328e-005	7,1842e-006	-2,1979e-006	-1,167e-005	1,8854e-005 
3	5,8333e-002	-3,8487e-006	-3,8476e-006	-4,0073e-006	-3,8518e-010	1,5758e-005	-4,9971e-006	2,8633e-005	1,2604e-005	-3,8488e-006	-2,0459e-005	3,3063e-005 
4	9,5833e-002	-6,3394e-006	-6,3364e-006	-6,6021e-006	-1,0521e-009	2,6008e-005	-8,2696e-006	4,727e-005	2,0822e-005	-6,3397e-006	-3,3761e-005	5,4583e-005 
5	0,15208	-1,0062e-005	-1,0054e-005	-1,0482e-005	-2,6689e-009	4,1326e-005	-1,3202e-005	7,5144e-005	3,3116e-005	-1,0063e-005	-5,3652e-005	8,6768e-005 
6	0,23646	-1,5616e-005	-1,5598e-005	-1,6278e-005	-6,4827e-009	6,4233e-005	-2,0629e-005	1,1685e-004	5,1529e-005	-1,5618e-005	-8,3402e-005	1,3493e-004 
7	0,32083	-2,1128e-005	-2,1094e-005	-2,2035e-005	-1,1939e-008	8,6981e-005	-2,8056e-005	1,583e-004	6,9832e-005	-2,1132e-005	-1,1296e-004	1,8279e-004 
8	0,4474	-2,9304e-005	-2,924e-005	-3,0587e-005	-2,3059e-008	1,2067e-004	-3,9058e-005	2,1968e-004	9,6922e-005	-2,9311e-005	-1,5674e-004	2,5366e-004 
9	0,61406	-4,0047e-005	-3,9928e-005	-4,1844e-005	-4,3352e-008	1,6503e-004	-5,369e-005	3,0059e-004	1,3267e-004	-4,0061e-005	-2,1442e-004	3,4709e-004 
10	0,78073	-5,0669e-005	-5,0478e-005	-5,2997e-005	-6,962e-008	2,0879e-004	-6,8148e-005	3,8041e-004	1,6791e-004	-5,0692e-005	-2,7136e-004	4,3926e-004 
11	0,89036	-5,7582e-005	-5,7336e-005	-6,0269e-005	-9,0117e-008	2,3729e-004	-7,7613e-005	4,3244e-004	1,9088e-004	-5,7612e-005	-3,0845e-004	4,9933e-004 
12	1,	-6,4484e-005	-6,4175e-005	-6,7538e-005	-1,1326e-007	2,6576e-004	-8,7093e-005	4,844e-004	2,1383e-004	-6,4521e-005	-3,4551e-004	5,5934e-004 
