0	Time [s]	Pressure sensor 38 (NormX) [MPa]	Pressure sensor 38 (NormY) [MPa]	Pressure sensor 38 (NormZ) [MPa]	Pressure sensor 38 (ShearXY) [MPa]	Pressure sensor 38 (ShearYZ) [MPa]	Pressure sensor 38 (ShearXZ) [MPa]	Pressure sensor 38 (Equivalent (von-Mises)) [MPa]	Pressure sensor 38 (Maximum Principal) [MPa]	Pressure sensor 38 (Middle Principal) [MPa]	Pressure sensor 38 (Minimum Principal) [MPa]	Pressure sensor 38 (Intensity) [MPa] 
1	1,6667e-002	-1,7955e-004	-1,7966e-004	-1,863e-004	-1,8195e-007	-1,4914e-004	-1,4176e-004	3,5646e-004	2,2743e-005	-1,7942e-004	-3,8883e-004	4,1158e-004 
2	3,3333e-002	-3,5987e-004	-3,6007e-004	-3,7395e-004	-1,7264e-007	-2,971e-004	-2,8469e-004	7,1285e-004	4,4491e-005	-3,5979e-004	-7,7859e-004	8,2308e-004 
3	5,8333e-002	-6,2603e-004	-6,2636e-004	-6,5195e-004	1,8572e-007	-5,1477e-004	-4,9351e-004	1,2354e-003	7,4254e-005	-6,2637e-004	-1,3522e-003	1,4265e-003 
4	9,5833e-002	-1,019e-003	-1,0196e-003	-1,0647e-003	1,4646e-006	-8,3138e-004	-8,0589e-004	2,006e-003	1,1684e-004	-1,0208e-003	-2,1994e-003	2,3162e-003 
5	0,15208	-1,6056e-003	-1,6064e-003	-1,6855e-003	4,9899e-006	-1,2987e-003	-1,2717e-003	3,1494e-003	1,7494e-004	-1,611e-003	-3,4614e-003	3,6364e-003 
6	0,23646	-2,4653e-003	-2,4666e-003	-2,6063e-003	1,3726e-005	-1,9842e-003	-1,9606e-003	4,8336e-003	2,613e-004	-2,4796e-003	-5,3197e-003	5,581e-003 
7	0,32083	-3,3151e-003	-3,3174e-003	-3,5289e-003	2,6417e-005	-2,6481e-003	-2,6461e-003	6,4877e-003	3,3613e-004	-3,3427e-003	-7,1549e-003	7,491e-003 
8	0,4474	-4,5623e-003	-4,566e-003	-4,9071e-003	5,2973e-005	-3,6483e-003	-3,6663e-003	8,9657e-003	4,6694e-004	-4,6171e-003	-9,8852e-003	1,0352e-002 
9	0,61406	-6,1758e-003	-6,1829e-003	-6,7306e-003	1,0044e-004	-4,9206e-003	-4,987e-003	1,2148e-002	6,0873e-004	-6,2798e-003	-1,3418e-002	1,4027e-002 
10	0,78073	-7,755e-003	-7,7665e-003	-8,5632e-003	1,6251e-004	-6,1855e-003	-6,3014e-003	1,5318e-002	7,6245e-004	-7,9234e-003	-1,6924e-002	1,7686e-002 
11	0,89036	-8,7768e-003	-8,7917e-003	-9,7735e-003	2,1058e-004	-7,0012e-003	-7,1525e-003	1,7368e-002	8,5317e-004	-8,995e-003	-1,92e-002	2,0053e-002 
12	1,	-9,7869e-003	-9,807e-003	-1,0992e-002	2,6492e-004	-7,8089e-003	-8,0135e-003	1,9422e-002	9,5111e-004	-1,0062e-002	-2,1474e-002	2,2426e-002 
