0	Time [s]	Pressure sensor 42 (NormX) [MPa]	Pressure sensor 42 (NormY) [MPa]	Pressure sensor 42 (NormZ) [MPa]	Pressure sensor 42 (ShearXY) [MPa]	Pressure sensor 42 (ShearYZ) [MPa]	Pressure sensor 42 (ShearXZ) [MPa]	Pressure sensor 42 (Equivalent (von-Mises)) [MPa]	Pressure sensor 42 (Maximum Principal) [MPa]	Pressure sensor 42 (Middle Principal) [MPa]	Pressure sensor 42 (Minimum Principal) [MPa]	Pressure sensor 42 (Intensity) [MPa] 
1	1,6667e-002	5,4858e-006	5,4038e-006	5,9472e-006	-6,4535e-008	-3,1126e-005	-3,1945e-005	7,7254e-005	5,0267e-005	5,5083e-006	-3,8938e-005	8,9205e-005 
2	3,3333e-002	1,1005e-005	1,0848e-005	1,1908e-005	-1,1831e-007	-6,2339e-005	-6,4601e-005	1,555e-004	1,0114e-004	1,1042e-005	-7,8416e-005	1,7955e-004 
3	5,8333e-002	1,9104e-005	1,8844e-005	2,0612e-005	-1,7731e-007	-1,0875e-004	-1,1358e-004	2,7236e-004	1,7696e-004	1,9146e-005	-1,3754e-004	3,145e-004 
4	9,5833e-002	3,1278e-005	3,0879e-005	3,3578e-005	-2,1932e-007	-1,7723e-004	-1,8753e-004	4,4692e-004	2,9025e-004	3,1286e-005	-2,2581e-004	5,1606e-004 
5	0,15208	4,9196e-005	4,8601e-005	5,24e-005	-1,8332e-007	-2,79e-004	-3,0049e-004	7,1022e-004	4,6061e-004	4,9059e-005	-3,5947e-004	8,2008e-004 
6	0,23646	7,7424e-005	7,6535e-005	8,1425e-005	8,2608e-008	-4,2897e-004	-4,6754e-004	1,099e-003	7,1378e-004	7,6859e-005	-5,5526e-004	1,269e-003 
7	0,32083	1,0535e-004	1,0416e-004	1,0938e-004	6,136e-007	-5,771e-004	-6,3892e-004	1,4912e-003	9,6837e-004	1,0408e-004	-7,5356e-004	1,7219e-003 
8	0,4474	1,4899e-004	1,4724e-004	1,5171e-004	1,8624e-006	-7,9712e-004	-8,925e-004	2,0727e-003	1,3475e-003	1,4617e-004	-1,0458e-003	2,3933e-003 
9	0,61406	2,07e-004	2,0434e-004	2,054e-004	4,3645e-006	-1,0834e-003	-1,2305e-003	2,8396e-003	1,8472e-003	2,0117e-004	-1,4317e-003	3,2789e-003 
10	0,78073	2,686e-004	2,6474e-004	2,5985e-004	7,797e-006	-1,3658e-003	-1,5684e-003	3,6023e-003	2,347e-003	2,5868e-004	-1,8125e-003	4,1595e-003 
11	0,89036	3,087e-004	3,0397e-004	2,9368e-004	1,053e-005	-1,5525e-003	-1,7862e-003	4,099e-003	2,672e-003	2,9557e-004	-2,0612e-003	4,7331e-003 
12	1,	3,4891e-004	3,4309e-004	3,2617e-004	1,3722e-005	-1,7369e-003	-2,0115e-003	4,6032e-003	3,0007e-003	3,32e-004	-2,3146e-003	5,3153e-003 
