0	Time [s]	Pressure sensor 32 (NormX) [MPa]	Pressure sensor 32 (NormY) [MPa]	Pressure sensor 32 (NormZ) [MPa]	Pressure sensor 32 (ShearXY) [MPa]	Pressure sensor 32 (ShearYZ) [MPa]	Pressure sensor 32 (ShearXZ) [MPa]	Pressure sensor 32 (Equivalent (von-Mises)) [MPa]	Pressure sensor 32 (Maximum Principal) [MPa]	Pressure sensor 32 (Middle Principal) [MPa]	Pressure sensor 32 (Minimum Principal) [MPa]	Pressure sensor 32 (Intensity) [MPa] 
1	1,6667e-002	-1,0447e-004	-1,0391e-004	-1,073e-004	-2,2466e-007	-4,9091e-005	-1,7225e-004	3,1024e-004	7,3191e-005	-1,0383e-004	-2,8504e-004	3,5823e-004 
2	3,3333e-002	-2,0766e-004	-2,068e-004	-2,1386e-004	-3,7194e-007	-9,8359e-005	-3,4458e-004	6,2071e-004	1,4753e-004	-2,0667e-004	-5,6919e-004	7,1672e-004 
3	5,8333e-002	-3,6261e-004	-3,6176e-004	-3,7496e-004	-4,5095e-007	-1,7216e-004	-6,0168e-004	1,084e-003	2,5698e-004	-3,6159e-004	-9,9472e-004	1,2517e-003 
4	9,5833e-002	-5,9047e-004	-5,9065e-004	-6,1423e-004	-2,4937e-007	-2,8291e-004	-9,8187e-004	1,77e-003	4,1946e-004	-5,9051e-004	-1,6243e-003	2,0438e-003 
5	0,15208	-9,2294e-004	-9,2688e-004	-9,6855e-004	7,516e-007	-4,4602e-004	-1,5475e-003	2,7898e-003	6,6496e-004	-9,2698e-004	-2,5564e-003	3,2213e-003 
6	0,23646	-1,4117e-003	-1,4261e-003	-1,5011e-003	3,8286e-006	-6,931e-004	-2,3872e-003	4,3063e-003	1,0303e-003	-1,427e-003	-3,9421e-003	4,9724e-003 
7	0,32083	-1,8814e-003	-1,9119e-003	-2,0268e-003	8,7021e-006	-9,3473e-004	-3,2151e-003	5,8008e-003	1,396e-003	-1,9142e-003	-5,302e-003	6,698e-003 
8	0,4474	-2,5723e-003	-2,6376e-003	-2,8264e-003	1,9529e-005	-1,3005e-003	-4,4579e-003	8,0465e-003	1,9489e-003	-2,643e-003	-7,3422e-003	9,2911e-003 
9	0,61406	-3,441e-003	-3,5705e-003	-3,8795e-003	3,9797e-005	-1,7764e-003	-6,0689e-003	1,096e-002	2,673e-003	-3,5817e-003	-9,9822e-003	1,2655e-002 
10	0,78073	-4,2782e-003	-4,4938e-003	-4,9509e-003	6,7009e-005	-2,2476e-003	-7,6852e-003	1,3882e-002	3,4096e-003	-4,513e-003	-1,262e-002	1,6029e-002 
11	0,89036	-4,8028e-003	-5,085e-003	-5,6521e-003	8,8366e-005	-2,5556e-003	-8,7217e-003	1,576e-002	3,8841e-003	-5,1104e-003	-1,4314e-002	1,8198e-002 
12	1,	-5,3079e-003	-5,6656e-003	-6,3538e-003	1,1253e-004	-2,8602e-003	-9,7572e-003	1,7636e-002	4,3675e-003	-5,6981e-003	-1,5997e-002	2,0364e-002 
