0	Time [s]	Pressure sensor 41 (NormX) [MPa]	Pressure sensor 41 (NormY) [MPa]	Pressure sensor 41 (NormZ) [MPa]	Pressure sensor 41 (ShearXY) [MPa]	Pressure sensor 41 (ShearYZ) [MPa]	Pressure sensor 41 (ShearXZ) [MPa]	Pressure sensor 41 (Equivalent (von-Mises)) [MPa]	Pressure sensor 41 (Maximum Principal) [MPa]	Pressure sensor 41 (Middle Principal) [MPa]	Pressure sensor 41 (Minimum Principal) [MPa]	Pressure sensor 41 (Intensity) [MPa] 
1	1,6667e-002	-4,6948e-007	-4,9096e-007	-4,3086e-007	-2,427e-008	-1,1841e-005	-1,7456e-005	3,6535e-005	2,0629e-005	-4,6164e-007	-2,1558e-005	4,2187e-005 
2	3,3333e-002	-9,321e-007	-9,7705e-007	-8,6174e-007	-4,6705e-008	-2,3691e-005	-3,5107e-005	7,3358e-005	4,1428e-005	-9,1967e-007	-4,3279e-005	8,4706e-005 
3	5,8333e-002	-1,5644e-006	-1,6475e-006	-1,4581e-006	-7,6573e-008	-4,1343e-005	-6,1411e-005	1,2823e-004	7,2471e-005	-1,5506e-006	-7,559e-005	1,4806e-004 
4	9,5833e-002	-2,4707e-006	-2,6185e-006	-2,3413e-006	-1,1248e-007	-6,7418e-005	-1,0068e-004	2,0988e-004	1,1869e-004	-2,4688e-006	-1,2365e-004	2,4234e-004 
5	0,15208	-3,7084e-006	-3,9701e-006	-3,6125e-006	-1,4773e-007	-1,057e-004	-1,5975e-004	3,3178e-004	1,8779e-004	-3,7544e-006	-1,9532e-004	3,8311e-004 
6	0,23646	-5,0496e-006	-5,5167e-006	-5,1401e-006	-1,5797e-007	-1,624e-004	-2,4637e-004	5,1109e-004	2,8984e-004	-5,23e-006	-3,0031e-004	5,9015e-004 
7	0,32083	-6,1609e-006	-6,8812e-006	-6,6157e-006	-1,2108e-007	-2,1785e-004	-3,3346e-004	6,899e-004	3,9176e-004	-6,5548e-006	-4,0486e-004	7,9663e-004 
8	0,4474	-7,306e-006	-8,4858e-006	-8,6275e-006	2,539e-008	-3,0055e-004	-4,6252e-004	9,5538e-004	5,4346e-004	-8,1587e-006	-5,5972e-004	1,1032e-003 
9	0,61406	-7,7349e-006	-9,672e-006	-1,0763e-005	3,7225e-007	-4,0721e-004	-6,3137e-004	1,3013e-003	7,4193e-004	-9,4421e-006	-7,6066e-004	1,5026e-003 
10	0,78073	-7,0053e-006	-9,872e-006	-1,2375e-005	8,9331e-007	-5,1195e-004	-7,9883e-004	1,6434e-003	9,391e-004	-9,849e-006	-9,5851e-004	1,8976e-003 
11	0,89036	-6,2597e-006	-9,8069e-006	-1,3505e-005	1,3282e-006	-5,8147e-004	-9,0701e-004	1,8661e-003	1,0676e-003	-9,9806e-006	-1,0872e-003	2,1548e-003 
12	1,	-5,3774e-006	-9,709e-006	-1,4814e-005	1,8378e-006	-6,4942e-004	-1,0174e-003	2,0905e-003	1,1971e-003	-1,0122e-005	-1,2169e-003	2,4139e-003 
