Node Number	Normal Stress (MPa)
47328	-5,6246e-003
47334	-7,7802e-002
47335	-8,3994e-003
47336	-3,3049e-003
47337	-3,542e-003
47338	-6,7472e-003
47339	-4,3587e-003
47340	-5,0831e-003
47341	-7,4422e-003
47342	-4,1676e-003
47343	-4,4391e-003
47344	-6,8395e-003
47345	-3,7685e-003
47346	-5,347e-003
47347	-4,0699e-003
47348	-5,9283e-003
47349	-4,075e-003
47350	-5,8986e-003
47351	-3,4683e-003
47352	-6,4079e-003
47353	-7,0631e-003
47354	-5,0803e-003
47355	-4,1196e-003
47356	-5,091e-003
47357	-5,1601e-003
47358	-3,9403e-003
47359	-7,132e-003
47360	-3,9096e-003
47361	-5,2917e-003
47362	-9,7562e-003
47363	-6,3236e-003
47364	-5,6832e-003
47365	-8,2778e-003
47366	-6,1694e-003
47367	-9,3512e-003
47368	-7,9817e-003
47369	-8,3429e-003
47370	-1,3495e-002
47371	-1,2535e-002
47372	-1,4108e-002
47373	-1,1479e-002
47374	-1,8145e-002
47375	-1,6172e-002
47376	-1,5798e-002
47377	-2,66e-002
47378	-1,8095e-002
47379	-3,4626e-002
47380	-2,9969e-002
47381	-5,0499e-002
47382	-3,7209e-002
47383	-3,9876e-002
47384	-7,0552e-002
47385	-4,0769e-002
47386	-5,4274e-002
47387	-5,6675e-002
47388	-4,3898e-002
47389	-7,8044e-002
47390	-4,6958e-002
47391	-6,5698e-002
47392	-3,0477e-002
47393	-7,2539e-002
47394	-4,6462e-002
47395	-7,1102e-002
47396	-4,8615e-002
47397	-4,2609e-002
47398	-5,8879e-002
47399	-3,6493e-002
47400	-3,3733e-002
47401	-3,162e-002
47407	-1,1817e-002
47413	-2,6165e-003
47419	-1,6566e-003
47420	-1,4494e-003
47421	-1,4131e-003
47422	-1,7129e-003
47423	-2,1486e-003
47424	-1,3605e-003
47425	-2,0229e-003
47426	-1,5771e-003
47427	-1,3459e-003
47428	-2,901e-003
47429	-2,0407e-003
47430	-1,3125e-003
47431	-1,4304e-003
47432	-2,5416e-003
47433	-1,4375e-003
47434	-2,621e-003
47435	-2,0236e-003
47436	-3,3989e-003
47437	-2,2799e-003
47438	-2,1868e-003
47439	-3,5049e-003
47440	-2,3358e-003
47441	-2,738e-003
47442	-4,4342e-003
47443	-2,8803e-003
47444	-3,3264e-003
47445	-4,187e-003
47446	-3,9675e-003
47447	-5,8404e-003
47448	-3,8199e-003
47449	-4,9786e-003
47450	-3,6315e-003
47451	-4,0143e-003
47452	-5,458e-003
47453	-4,5139e-003
47454	-6,7189e-003
47455	-3,7928e-003
47456	-7,5578e-003
47457	-7,3719e-003
47458	-6,4105e-003
47459	-1,0231e-002
47460	-4,9632e-003
47461	-8,4716e-003
47462	-6,0886e-003
47463	-6,2771e-003
47464	-9,25e-003
47465	-6,5056e-003
47466	-8,1344e-003
47467	-5,4454e-003
47468	-9,0789e-003
47469	-5,9396e-003
47470	-8,7678e-003
47471	-6,3897e-003
47472	-5,5231e-003
47473	-8,588e-003
47474	-6,3855e-003
47475	-9,8651e-003
47476	-6,9798e-003
47477	-9,5129e-003
47478	-6,532e-003
47479	-6,5051e-003
47480	-9,663e-003
47481	-6,1876e-003
47482	-1,0784e-002
47483	-6,9568e-003
47484	-6,4193e-003
47485	-8,861e-003
47486	-1,3734e-002
47487	-6,0762e-002
47488	-3,4014e-002
47489	-6,3705e-002
47490	-4,6228e-002
47491	-5,9023e-002
47492	-3,8984e-002
47493	-3,9545e-002
47494	-5,7671e-002
47495	-3,9591e-002
47496	-4,3213e-002
47497	-3,9688e-002
47498	-5,247e-002
47499	-4,5623e-002
47500	-4,4786e-002
47501	-5,0538e-002
47502	-4,1603e-002
47503	-5,6746e-002
47504	-4,8397e-002
47505	-4,3515e-002
47506	-5,9768e-002
47507	-3,5787e-002
47508	-3,2859e-002
47509	-4,1695e-002
47510	-2,6471e-002
47511	-4,3859e-002
47512	-3,1371e-002
47513	-3,1935e-002
47514	-3,9952e-002
47515	-3,1644e-002
47516	-3,0347e-002
47517	-3,1697e-002
47518	-2,3653e-002
47519	-3,2089e-002
47520	-1,5247e-002
47521	-2,5096e-002
47522	-1,7651e-002
47523	-1,6741e-002
47524	-2,2505e-002
47525	-1,6906e-002
47526	-1,8948e-002
47527	-1,3211e-002
47528	-1,7456e-002
47529	-4,2392e-003
47530	-1,2498e-002
47531	-1,0933e-002
47532	-1,3058e-002
47533	-6,9479e-003
47534	-1,1155e-002
47535	-7,6555e-003
47536	-1,1649e-002
47537	-6,4056e-003
47538	-9,1643e-003
47539	-5,1707e-003
47540	-5,2572e-003
47541	-8,287e-003
47542	-4,3554e-003
47543	-5,3743e-003
47544	-5,1617e-003
47545	-4,8445e-003
47546	-4,8342e-003
47547	-7,3002e-003
47548	-4,4018e-003
47549	-6,7942e-003
47550	-4,21e-003
47551	-4,3016e-003
47552	-5,6588e-003
47553	-3,03e-003
47554	-4,5477e-003
47555	-3,0413e-003
47556	-4,4615e-003
47557	-2,603e-003
47558	-3,8757e-003
47559	-3,3867e-003
47560	-2,3224e-003
47561	-4,2176e-003
47562	-2,9452e-003
47563	-3,9527e-003
47564	-2,6754e-003
47565	-3,9836e-003
47566	-2,4021e-003
47567	-2,3435e-003
47568	-3,8743e-003
47569	-2,0546e-003
47570	-3,1711e-003
47571	-2,1004e-003
47572	-1,9664e-003
47573	-3,1475e-003
47574	-2,4486e-003
47575	-3,905e-003
47576	-2,4185e-003
47577	-2,4616e-003
47578	-2,8401e-003
47579	-1,7906e-003
47580	-1,7879e-003
47581	-2,8143e-003
47582	-1,9866e-003
47583	-2,5323e-003
47584	-1,6551e-003
47585	-2,5063e-003
47586	-1,5873e-003
47587	-2,2848e-003
47588	-1,5362e-003
47589	-1,424e-003
47590	-2,4026e-003
47591	-2,3135e-003
47592	-1,6665e-003
47593	-2,7456e-003
47594	-1,813e-003
47595	-1,81e-003
47596	-2,1307e-003
47597	-1,7382e-003
47598	-2,3498e-003
47599	-4,8536e-003
47600	-3,7568e-003
47601	-3,8318e-003
47602	-2,9534e-003
47603	-3,5882e-003
47604	-4,9494e-003
47605	-3,4478e-003
47606	-5,3541e-003
47607	-4,1929e-003
47608	-4,5722e-003
47609	-7,0474e-003
47610	-5,1271e-003
47611	-5,508e-003
47612	-9,7525e-003
47613	-7,1553e-003
47614	-7,697e-003
47615	-1,3647e-002
47616	-9,8251e-003
47617	-1,5838e-002
47618	-1,3389e-002
47619	-1,4293e-002
47620	-1,9531e-002
47621	-1,6332e-002
47622	-2,307e-002
47623	-1,9518e-002
47624	-3,0314e-002
47625	-2,5631e-002
47626	-2,2319e-002
47627	-3,7723e-002
47628	-3,2857e-002
47629	-4,3779e-002
47630	-3,0221e-002
47631	-4,8323e-002
47632	-3,4102e-002
47633	-3,3961e-002
47634	-5,9174e-002
47635	-4,1607e-002
47636	-4,016e-002
47637	-6,718e-002
47638	-4,9784e-002
47639	-9,0019e-002
47640	-5,615e-002
47641	-7,6762e-002
47642	-5,1106e-002
47643	-9,1435e-002
47644	-4,7521e-002
47645	-7,6401e-002
