0	Time [s]	Pressure sensor 16 (NormX) [MPa]	Pressure sensor 16 (NormY) [MPa]	Pressure sensor 16 (NormZ) [MPa]	Pressure sensor 16 (ShearXY) [MPa]	Pressure sensor 16 (ShearYZ) [MPa]	Pressure sensor 16 (ShearXZ) [MPa]	Pressure sensor 16 (Equivalent (von-Mises)) [MPa]	Pressure sensor 16 (Maximum Principal) [MPa]	Pressure sensor 16 (Middle Principal) [MPa]	Pressure sensor 16 (Minimum Principal) [MPa]	Pressure sensor 16 (Intensity) [MPa] 
1	1,6667e-002	-1,6337e-005	-1,6382e-005	-1,681e-005	-1,9816e-008	-3,5804e-005	-3,8446e-005	9,0997e-005	3,5943e-005	-1,6342e-005	-6,9131e-005	1,0507e-004 
2	3,3333e-002	-3,3241e-005	-3,3337e-005	-3,4248e-005	-2,5977e-008	-7,3111e-005	-7,8008e-005	1,8518e-004	7,3135e-005	-3,3266e-005	-1,4069e-004	2,1383e-004 
3	5,8333e-002	-5,7934e-005	-5,8107e-005	-5,9795e-005	-9,8411e-009	-1,2794e-004	-1,3667e-004	3,2426e-004	1,283e-004	-5,8016e-005	-2,4612e-004	3,7443e-004 
4	9,5833e-002	-9,6464e-005	-9,676e-005	-9,9849e-005	7,1735e-008	-2,1221e-004	-2,2642e-004	5,375e-004	2,1213e-004	-9,6693e-005	-4,0851e-004	6,2064e-004 
5	0,15208	-1,53e-004	-1,5351e-004	-1,5903e-004	3,252e-007	-3,3793e-004	-3,6006e-004	8,5531e-004	3,3784e-004	-1,536e-004	-6,4978e-004	9,8762e-004 
6	0,23646	-2,3854e-004	-2,394e-004	-2,495e-004	1,0046e-006	-5,2754e-004	-5,611e-004	1,334e-003	5,2645e-004	-2,4e-004	-1,0139e-003	1,5403e-003 
7	0,36302	-3,6519e-004	-3,6668e-004	-3,8559e-004	2,6977e-006	-8,1253e-004	-8,6397e-004	2,0543e-003	8,1168e-004	-3,6867e-004	-1,5605e-003	2,3721e-003 
8	0,52969	-5,3203e-004	-5,345e-004	-5,6873e-004	6,1571e-006	-1,1884e-003	-1,2624e-003	3,0032e-003	1,186e-003	-5,3949e-004	-2,2818e-003	3,4677e-003 
9	0,69635	-6,9653e-004	-7,0021e-004	-7,5385e-004	1,1027e-005	-1,5647e-003	-1,6623e-003	3,9544e-003	1,5625e-003	-7,0949e-004	-3,0036e-003	4,5661e-003 
10	0,86302	-8,571e-004	-8,6216e-004	-9,3918e-004	1,7275e-005	-1,9397e-003	-2,0599e-003	4,9014e-003	1,9391e-003	-8,7703e-004	-3,7205e-003	5,6597e-003 
11	1,	-9,8953e-004	-9,9585e-004	-1,0953e-003	2,3481e-005	-2,2501e-003	-2,3874e-003	5,6833e-003	2,249e-003	-1,0163e-003	-4,3134e-003	6,5625e-003 
