0	Time [s]	Pressure sensor 26 (NormX) [MPa]	Pressure sensor 26 (NormY) [MPa]	Pressure sensor 26 (NormZ) [MPa]	Pressure sensor 26 (ShearXY) [MPa]	Pressure sensor 26 (ShearYZ) [MPa]	Pressure sensor 26 (ShearXZ) [MPa]	Pressure sensor 26 (Equivalent (von-Mises)) [MPa]	Pressure sensor 26 (Maximum Principal) [MPa]	Pressure sensor 26 (Middle Principal) [MPa]	Pressure sensor 26 (Minimum Principal) [MPa]	Pressure sensor 26 (Intensity) [MPa] 
1	1,6667e-002	-1,905e-006	-1,9018e-006	-1,9714e-006	1,6337e-009	-5,4119e-006	-6,4906e-006	1,4637e-005	6,5142e-006	-1,9047e-006	-1,0388e-005	1,6902e-005 
2	3,3333e-002	-3,8918e-006	-3,8854e-006	-4,0287e-006	3,7114e-009	-1,1043e-005	-1,3234e-005	2,9855e-005	1,3279e-005	-3,8917e-006	-2,1194e-005	3,4473e-005 
3	5,8333e-002	-6,8488e-006	-6,8378e-006	-7,0925e-006	7,508e-009	-1,9333e-005	-2,3437e-005	5,2624e-005	2,3418e-005	-6,8496e-006	-3,7347e-005	6,0765e-005 
4	9,5833e-002	-1,1284e-005	-1,1267e-005	-1,1693e-005	1,4889e-008	-3,1942e-005	-3,8687e-005	8,6897e-005	3,8693e-005	-1,1288e-005	-6,1648e-005	1,0034e-004 
5	0,15208	-1,7882e-005	-1,7858e-005	-1,8549e-005	2,9448e-008	-5,0629e-005	-6,1603e-005	1,3811e-004	6,1544e-005	-1,7896e-005	-9,7936e-005	1,5948e-004 
6	0,23646	-2,7857e-005	-2,7826e-005	-2,8941e-005	5,9672e-008	-7,8605e-005	-9,6608e-005	2,1572e-004	9,6184e-005	-2,7897e-005	-1,5291e-004	2,4909e-004 
7	0,36302	-4,2766e-005	-4,2734e-005	-4,4535e-005	1,2352e-007	-1,2063e-004	-1,4929e-004	3,3245e-004	1,4835e-004	-4,2867e-005	-2,3552e-004	3,8387e-004 
8	0,52969	-6,2233e-005	-6,2219e-005	-6,501e-005	2,414e-007	-1,7509e-004	-2,1969e-004	4,8658e-004	2,1743e-004	-6,2459e-005	-3,4443e-004	5,6186e-004 
9	0,69635	-8,1307e-005	-8,1331e-005	-8,5209e-005	3,9722e-007	-2,2984e-004	-2,8957e-004	6,4036e-004	2,8664e-004	-8,1709e-005	-4,5278e-004	7,3942e-004 
10	0,86302	-1,0015e-004	-1,0024e-004	-1,0529e-004	5,8978e-007	-2,8345e-004	-3,5982e-004	7,9339e-004	3,5561e-004	-1,0078e-004	-5,6052e-004	9,1613e-004 
11	1,	-1,1524e-004	-1,1539e-004	-1,2148e-004	7,7449e-007	-3,2763e-004	-4,1638e-004	9,177e-004	4,1182e-004	-1,1609e-004	-6,4785e-004	1,0597e-003 
