Node Number	Normal Stress (MPa)
7385	-8,1939e-004
7391	-1,0355e-003
7397	-7,9217e-004
7398	-9,842e-004
7399	-7,9848e-004
7400	-1,0429e-003
7401	-1,5559e-003
7402	-7,0152e-004
7403	-1,2355e-003
7404	-7,6523e-004
7405	-6,74e-004
7406	-1,5694e-003
7407	-9,1788e-004
7408	-1,0721e-003
7409	-5,4921e-004
7410	-9,7781e-004
7411	-7,0561e-004
7412	-9,501e-004
7413	-6,8334e-004
7414	-1,0656e-003
7415	-6,0596e-004
7416	-6,0936e-004
7417	-9,5224e-004
7418	-5,3196e-004
7419	-5,676e-004
7420	-1,0682e-003
7421	-5,5948e-004
7422	-5,909e-004
7423	-7,5896e-004
7424	-5,2152e-004
7425	-8,1913e-004
7426	-5,7471e-004
7427	-7,8214e-004
7428	-4,2418e-004
7429	-5,2396e-004
7430	-9,0364e-004
7431	-4,999e-004
7432	-6,5508e-004
7433	-3,4895e-004
7434	-7,415e-004
7435	-6,9907e-004
7436	-5,5047e-004
7437	-7,6246e-004
7438	-4,801e-004
7439	-7,4495e-004
7440	-4,8886e-004
7441	-4,4927e-004
7442	-6,577e-004
7443	-4,4242e-004
7444	-6,4342e-004
7445	-3,7229e-004
7446	-6,8647e-004
7447	-4,9438e-004
7448	-6,3338e-004
7449	-4,3214e-004
7450	-3,7679e-004
7451	-6,3981e-004
7452	-4,2482e-004
7453	-7,2923e-004
7454	-4,2486e-004
7455	-6,2047e-004
7456	-3,9851e-004
7457	-3,8149e-004
7458	-6,6107e-004
7459	-4,0549e-004
7460	-7,4106e-004
7461	-4,1786e-004
7462	-4,1097e-004
7463	-5,8423e-004
7464	-3,3901e-002
7470	-2,252e-002
7471	-2,0792e-002
7472	-2,0434e-002
7473	-2,7223e-002
7474	-2,205e-002
7475	-2,7992e-002
7476	-4,2058e-003
7477	-1,9806e-002
7478	-2,5107e-002
7479	-2,1696e-002
7480	-2,1845e-002
7481	-3,3931e-002
7482	-2,478e-002
7483	-2,3557e-002
7484	-3,3876e-002
7485	-2,1919e-002
7486	-4,3534e-002
7487	-2,9311e-002
7488	-4,4619e-002
7489	-2,6629e-002
7490	-4,3717e-002
7491	-4,0304e-002
7492	-4,2308e-002
7493	-5,9644e-002
7494	-5,0784e-002
7495	-5,0536e-002
7496	-6,1108e-002
7497	-5,0104e-002
7498	-5,1295e-002
7499	-6,4166e-002
7500	-4,2603e-002
7501	-4,4825e-002
7502	-5,6834e-002
7503	-3,6372e-002
7504	-5,4801e-002
7505	-5,0009e-002
7506	-3,1286e-002
7507	-5,7006e-002
7508	-3,3931e-002
7509	-3,2717e-002
7510	-4,2079e-002
7511	-2,7429e-002
7512	-2,5466e-002
7513	-1,2481e-002
7514	-2,4103e-002
7515	-1,8755e-002
7516	-2,4726e-002
7517	-1,4916e-002
7518	-2,1233e-002
7519	-1,2224e-002
7520	-2,1347e-002
7521	-1,1633e-002
7522	-1,4379e-002
7523	-8,6002e-003
7524	-8,292e-003
7525	-1,2365e-002
7526	-7,5897e-003
7527	-7,4026e-003
7528	-1,0459e-002
7529	-6,7643e-003
7530	-6,5334e-003
7531	-9,4977e-003
7532	-5,8743e-003
7533	-8,0921e-003
7534	-4,3217e-003
7535	-3,5495e-003
7536	-5,6695e-003
7537	-3,2376e-003
7538	-4,4866e-003
7539	-3,1767e-003
7540	-4,4366e-003
7541	-2,6913e-003
7542	-3,0797e-003
7543	-2,4166e-003
7544	-1,9054e-003
7545	-2,8715e-003
7546	-1,7638e-003
7547	-2,6799e-003
7548	-1,6568e-003
7549	-2,3035e-003
7550	-1,4778e-003
7551	-1,4366e-003
7552	-1,9262e-003
7553	-9,8883e-004
7554	-1,3518e-003
7555	-8,4852e-004
7556	-9,566e-004
7557	-1,2363e-003
7558	-8,7231e-004
7559	-1,1226e-003
7560	-8,8402e-004
7561	-8,4007e-004
7562	-9,5416e-004
7563	-5,9282e-004
7564	-5,5759e-004
7565	-6,9889e-004
7566	-5,0899e-004
7567	-5,7968e-004
7568	-3,3803e-004
7569	-4,8896e-004
7570	-3,3661e-004
7571	-4,66e-004
7572	-2,8171e-004
7573	-2,5673e-004
7574	-3,6099e-004
7575	-3,7419e-004
7576	-2,8742e-004
7577	-4,1747e-004
7578	-3,4627e-004
7579	-3,7229e-004
7580	-3,2971e-004
7581	-4,346e-004
7582	-1,2084e-002
7588	-7,2687e-003
7589	-4,9931e-003
7590	-5,0657e-003
7591	-8,002e-003
7592	-5,2585e-003
7593	-9,0914e-003
7594	-5,5007e-003
7595	-5,0304e-003
7596	-7,1743e-003
7597	-5,0081e-003
7598	-7,8328e-003
7599	-6,7663e-003
7600	-7,1022e-003
7601	-9,7413e-003
7602	-9,9187e-003
7603	-9,2378e-003
7604	-1,3374e-002
7605	-1,1131e-002
7606	-1,7936e-002
7607	-1,036e-002
7608	-1,8595e-002
7609	-1,2657e-002
7610	-2,0037e-002
7611	-1,4841e-002
7612	-2,691e-002
7613	-1,6941e-002
7614	-3,203e-002
7615	-2,4135e-002
7616	-3,6299e-002
7617	-2,8994e-002
7618	-3,7503e-002
7619	-3,5884e-002
7620	-3,3145e-002
7621	-3,7067e-002
7622	-2,3623e-002
7623	-5,6266e-002
7624	-3,8184e-002
7625	-5,0573e-002
7626	-2,5818e-002
7627	-4,529e-002
7628	-3,7499e-002
7629	-4,1316e-002
7630	-3,0832e-002
7631	-5,3419e-002
7632	-3,6499e-002
7633	-3,5748e-002
7634	-4,4379e-002
7635	-2,7185e-002
7636	-3,13e-002
7637	-3,6579e-002
7638	-2,2376e-002
7639	-3,2504e-002
7640	-1,9449e-002
7641	-2,1046e-002
7642	-3,0474e-002
7643	-1,8551e-002
7644	-3,0895e-002
7645	-2,0518e-002
7646	-3,1977e-002
7647	-1,7214e-002
7648	-2,6695e-002
7649	-1,8259e-002
