0	Time [s]	Pressure sensor 44 (NormX) [MPa]	Pressure sensor 44 (NormY) [MPa]	Pressure sensor 44 (NormZ) [MPa]	Pressure sensor 44 (ShearXY) [MPa]	Pressure sensor 44 (ShearYZ) [MPa]	Pressure sensor 44 (ShearXZ) [MPa]	Pressure sensor 44 (Equivalent (von-Mises)) [MPa]	Pressure sensor 44 (Maximum Principal) [MPa]	Pressure sensor 44 (Middle Principal) [MPa]	Pressure sensor 44 (Minimum Principal) [MPa]	Pressure sensor 44 (Intensity) [MPa] 
1	5,8333e-003	-1,1682e-007	-1,1693e-007	-1,2135e-007	4,3779e-011	-4,4253e-007	1,357e-007	8,0173e-007	3,4373e-007	-1,168e-007	-5,8202e-007	9,2575e-007 
2	1,1667e-002	-2,5747e-007	-2,5772e-007	-2,6745e-007	9,6097e-011	-9,792e-007	3,0022e-007	1,774e-006	7,616e-007	-2,5744e-007	-1,2868e-006	2,0484e-006 
3	2,0417e-002	-4,4757e-007	-4,4801e-007	-4,6492e-007	1,6559e-010	-1,7019e-006	5,2457e-007	3,0847e-006	1,3244e-006	-4,4751e-007	-2,2374e-006	3,5619e-006 
4	3,3542e-002	-7,3349e-007	-7,342e-007	-7,6195e-007	2,6692e-010	-2,7878e-006	8,605e-007	5,0535e-006	2,1695e-006	-7,3341e-007	-3,6657e-006	5,8352e-006 
5	5,3229e-002	-1,1617e-006	-1,1628e-006	-1,2068e-006	4,1245e-010	-4,4116e-006	1,3679e-006	8,0001e-006	3,434e-006	-1,1616e-006	-5,8037e-006	9,2377e-006 
6	8,276e-002	-1,7959e-006	-1,7975e-006	-1,8658e-006	6,1355e-010	-6,8148e-006	2,1249e-006	1,2364e-005	5,3067e-006	-1,7957e-006	-8,9702e-006	1,4277e-005 
7	0,12706	-2,7422e-006	-2,7444e-006	-2,849e-006	8,8004e-010	-1,0401e-005	3,25e-006	1,8874e-005	8,1e-006	-2,7419e-006	-1,3694e-005	2,1794e-005 
8	0,17135	-3,6739e-006	-3,6768e-006	-3,8174e-006	1,104e-009	-1,3927e-005	4,3661e-006	2,528e-005	1,0848e-005	-3,6736e-006	-1,8343e-005	2,9191e-005 
9	0,2378	-5,0839e-006	-5,0874e-006	-5,283e-006	1,3691e-009	-1,9262e-005	6,0492e-006	3,497e-005	1,5004e-005	-5,0834e-006	-2,5375e-005	4,038e-005 
10	0,33747	-7,1628e-006	-7,1667e-006	-7,4446e-006	1,5962e-009	-2,7119e-005	8,5655e-006	4,9259e-005	2,1134e-005	-7,1622e-006	-3,5746e-005	5,688e-005 
11	0,48697	-1,0241e-005	-1,0244e-005	-1,0646e-005	1,5723e-009	-3,8745e-005	1,2299e-005	7,0409e-005	3,0205e-005	-1,024e-005	-5,1096e-005	8,1301e-005 
12	0,65364	-1,364e-005	-1,3642e-005	-1,4185e-005	1,0481e-009	-5,1612e-005	1,6384e-005	9,3793e-005	4,0238e-005	-1,364e-005	-6,8065e-005	1,083e-004 
13	0,8203	-1,6952e-005	-1,695e-005	-1,7633e-005	4,2289e-011	-6,4143e-005	2,0341e-005	1,1655e-004	5,e-005	-1,6952e-005	-8,4584e-005	1,3458e-004 
14	0,91015	-1,8756e-005	-1,8753e-005	-1,9513e-005	-7,1715e-010	-7,0981e-005	2,2503e-005	1,2897e-004	5,5331e-005	-1,8756e-005	-9,3596e-005	1,4893e-004 
15	1,	-2,0538e-005	-2,0532e-005	-2,137e-005	-1,6185e-009	-7,7715e-005	2,4674e-005	1,4123e-004	6,0588e-005	-2,0539e-005	-1,0249e-004	1,6308e-004 
