Node Number	LOC_DEFY (mm)
1	7,8471
2	11,636
3	8,7372
4	9,5534
5	10,266
6	10,849
7	11,281
8	11,547
9	16,196
10	12,548
11	13,46
12	14,372
13	15,284
14	8,9068
15	9,8429
16	10,746
17	11,606
18	12,414
19	13,162
20	13,842
21	14,447
22	14,969
23	15,405
24	15,748
25	15,996
26	16,146
27	8,059
28	8,271
29	8,4829
30	8,6949
31	11,636
32	11,636
33	11,636
34	11,636
35	11,636
36	16,196
37	12,016
38	12,396
39	12,776
40	13,156
41	13,536
42	13,916
43	14,296
44	14,676
45	15,056
46	15,436
47	15,816
48	16,196
49	16,196
50	16,196
51	16,196
52	8,9068
53	8,9068
54	8,9068
55	8,9068
56	8,9068
57	7,8471
58	8,8185
59	8,7302
60	8,6419
61	8,5536
62	8,4653
63	8,3769
64	8,2886
65	8,2003
66	8,112
67	8,0237
68	7,9354
69	7,8471
70	7,8471
71	7,8471
72	7,8471
73	16,188
74	16,163
75	16,122
76	16,064
77	15,99
78	15,9
79	15,793
80	15,671
81	15,533
82	15,38
83	15,212
84	15,029
85	14,831
86	14,619
87	14,393
88	14,154
89	13,902
90	13,638
91	13,361
92	13,072
93	12,773
94	12,463
95	12,143
96	11,813
97	11,475
98	11,128
99	10,773
100	10,412
101	10,044
102	9,6696
103	9,2905
104	8,2206
105	8,5846
106	8,9371
107	9,2757
108	9,5984
109	9,9033
110	10,188
111	10,452
112	10,692
113	10,908
114	11,098
115	11,26
116	11,394
117	11,5
118	11,576
119	11,621
120	10,509
121	7,8838
122	7,9895
123	8,1532
124	8,363
125	8,609
126	8,8834
127	9,1804
128	9,4955
129	9,8244
130	10,163
131	10,358
132	10,202
133	10,04
134	9,8744
135	9,7074
136	9,5421
137	9,3824
138	9,2336
139	9,1027
140	8,9985
141	8,9305
142	13,547
143	13,415
144	13,265
145	13,096
146	12,909
147	12,704
148	12,482
149	12,243
150	11,989
151	11,72
152	11,436
153	11,139
154	10,83
155	11,667
156	11,754
157	11,885
158	12,051
159	12,239
160	12,443
161	12,658
162	12,878
163	13,102
164	13,325
165	13,856
166	14,16
167	14,456
168	14,743
169	15,019
170	15,28
171	15,522
172	15,74
173	15,926
174	16,071
175	16,164
176	9,4034
177	9,37
178	16,044
179	9,6004
180	15,888
181	9,7287
182	15,712
183	9,8414
184	15,547
185	9,9721
186	15,322
187	10,122
188	15,066
189	10,282
190	14,793
191	10,444
192	14,502
193	10,586
194	14,188
195	10,72
196	13,834
197	13,775
198	13,517
199	13,305
200	13,102
201	12,878
202	12,637
203	12,378
204	12,104
205	11,814
206	11,545
207	11,281
208	16,151
209	16,096
210	16,046
211	15,984
212	15,908
213	15,809
214	15,693
215	15,565
216	15,422
217	15,263
218	15,09
219	14,901
220	14,698
221	14,479
222	14,247
223	14,002
224	13,744
225	13,474
226	13,191
227	12,898
228	12,593
229	12,278
230	11,951
231	11,616
232	11,273
233	10,922
234	10,557
235	10,126
236	9,7926
237	11,061
238	9,7192
239	15,974
240	10,059
241	10,183
242	15,796
243	10,196
244	15,578
245	10,361
246	15,347
247	10,513
248	15,093
249	10,678
250	14,825
251	10,891
252	14,531
253	10,889
254	14,197
255	13,942
256	13,701
257	13,485
258	13,268
259	13,025
260	12,764
261	12,486
262	12,206
263	11,934
264	11,677
265	11,428
266	15,953
267	15,892
268	15,874
269	15,774
270	15,644
271	15,536
