0	Time [s]	Pressure sensor 45 (NormX) [MPa]	Pressure sensor 45 (NormY) [MPa]	Pressure sensor 45 (NormZ) [MPa]	Pressure sensor 45 (ShearXY) [MPa]	Pressure sensor 45 (ShearYZ) [MPa]	Pressure sensor 45 (ShearXZ) [MPa]	Pressure sensor 45 (Equivalent (von-Mises)) [MPa]	Pressure sensor 45 (Maximum Principal) [MPa]	Pressure sensor 45 (Middle Principal) [MPa]	Pressure sensor 45 (Minimum Principal) [MPa]	Pressure sensor 45 (Intensity) [MPa] 
1	5,8333e-003	-1,293e-007	-1,2934e-007	-1,3434e-007	-9,0549e-011	-4,0113e-007	1,4014e-007	7,3598e-007	2,931e-007	-1,2936e-007	-5,5673e-007	8,4983e-007 
2	1,1667e-002	-2,8559e-007	-2,8568e-007	-2,9673e-007	-2,0084e-010	-8,8857e-007	3,0993e-007	1,63e-006	6,4995e-007	-2,8573e-007	-1,2322e-006	1,8822e-006 
3	2,0417e-002	-4,9609e-007	-4,9624e-007	-5,1544e-007	-3,5115e-010	-1,5428e-006	5,4029e-007	2,8314e-006	1,129e-006	-4,9632e-007	-2,1404e-006	3,2694e-006 
4	3,3542e-002	-8,1268e-007	-8,1291e-007	-8,4439e-007	-5,7948e-010	-2,5264e-006	8,8554e-007	4,6371e-006	1,8487e-006	-8,1306e-007	-3,5056e-006	5,3544e-006 
5	5,3229e-002	-1,2858e-006	-1,2862e-006	-1,336e-006	-9,2772e-010	-3,9942e-006	1,4047e-006	7,3336e-006	2,9232e-006	-1,2864e-006	-5,5448e-006	8,4681e-006 
6	8,276e-002	-1,9856e-006	-1,9861e-006	-2,0632e-006	-1,4582e-009	-6,1624e-006	2,1767e-006	1,132e-005	4,5115e-006	-1,9866e-006	-8,5599e-006	1,3071e-005 
7	0,12706	-3,0303e-006	-3,0309e-006	-3,149e-006	-2,2798e-009	-9,4015e-006	3,3254e-006	1,7273e-005	6,8832e-006	-3,0318e-006	-1,3062e-005	1,9945e-005 
8	0,17135	-4,0571e-006	-4,0577e-006	-4,2162e-006	-3,1248e-009	-1,258e-005	4,4601e-006	2,3119e-005	9,2116e-006	-4,0591e-006	-1,7483e-005	2,6695e-005 
9	0,2378	-5,6117e-006	-5,6121e-006	-5,8323e-006	-4,4701e-009	-1,7395e-005	6,1727e-006	3,197e-005	1,2737e-005	-5,6146e-006	-2,4179e-005	3,6916e-005 
10	0,33747	-7,8968e-006	-7,8967e-006	-8,2084e-006	-6,6113e-009	-2,4457e-005	8,7193e-006	4,4973e-005	1,7915e-005	-7,901e-006	-3,4016e-005	5,1931e-005 
11	0,48697	-1,1278e-005	-1,1276e-005	-1,1725e-005	-1,0111e-008	-3,4902e-005	1,2492e-005	6,4209e-005	2,5574e-005	-1,1284e-005	-4,8568e-005	7,4142e-005 
12	0,65364	-1,5022e-005	-1,5017e-005	-1,5621e-005	-1,4439e-008	-4,6496e-005	1,664e-005	8,5537e-005	3,407e-005	-1,5031e-005	-6,4699e-005	9,8769e-005 
13	0,8203	-1,8673e-005	-1,8664e-005	-1,9422e-005	-1,9108e-008	-5,7811e-005	2,0662e-005	1,0634e-004	4,2356e-005	-1,8684e-005	-8,0431e-005	1,2279e-004 
14	0,91015	-2,0662e-005	-2,0651e-005	-2,1494e-005	-2,1853e-008	-6,3979e-005	2,2862e-005	1,1768e-004	4,6876e-005	-2,0675e-005	-8,9008e-005	1,3588e-004 
15	1,	-2,2618e-005	-2,2604e-005	-2,3531e-005	-2,4699e-008	-7,0024e-005	2,5052e-005	1,2882e-004	5,1311e-005	-2,2632e-005	-9,7432e-005	1,4874e-004 
