0	Time [s]	Pressure sensor 27 (NormX) [MPa]	Pressure sensor 27 (NormY) [MPa]	Pressure sensor 27 (NormZ) [MPa]	Pressure sensor 27 (ShearXY) [MPa]	Pressure sensor 27 (ShearYZ) [MPa]	Pressure sensor 27 (ShearXZ) [MPa]	Pressure sensor 27 (Equivalent (von-Mises)) [MPa]	Pressure sensor 27 (Maximum Principal) [MPa]	Pressure sensor 27 (Middle Principal) [MPa]	Pressure sensor 27 (Minimum Principal) [MPa]	Pressure sensor 27 (Intensity) [MPa] 
1	5,8333e-003	-7,7509e-007	-7,7488e-007	-8,0721e-007	-3,9702e-010	-3,5305e-006	-4,5295e-007	6,1652e-006	2,7684e-006	-7,7499e-007	-4,3505e-006	7,1189e-006 
2	1,1667e-002	-1,6849e-006	-1,6843e-006	-1,7549e-006	-8,4871e-010	-7,7796e-006	-9,9711e-007	1,3585e-005	6,1236e-006	-1,6847e-006	-9,563e-006	1,5687e-005 
3	2,0417e-002	-2,8994e-006	-2,898e-006	-3,0203e-006	-1,4189e-009	-1,354e-005	-1,7032e-006	2,3637e-005	1,0687e-005	-2,8991e-006	-1,6606e-005	2,7294e-005 
4	3,3542e-002	-4,722e-006	-4,7187e-006	-4,9199e-006	-2,1997e-009	-2,2199e-005	-2,7654e-006	3,8747e-005	1,7551e-005	-4,7214e-006	-2,719e-005	4,4741e-005 
5	5,3229e-002	-7,4007e-006	-7,3932e-006	-7,7133e-006	-3,1627e-009	-3,5179e-005	-4,3159e-006	6,139e-005	2,789e-005	-7,3998e-006	-4,2997e-005	7,0887e-005 
6	8,276e-002	-1,1326e-005	-1,1309e-005	-1,181e-005	-4,2646e-009	-5,4464e-005	-6,5203e-006	9,501e-005	4,3293e-005	-1,1325e-005	-6,6414e-005	1,0971e-004 
7	0,12706	-1,7027e-005	-1,699e-005	-1,7767e-005	-5,0919e-009	-8,3065e-005	-9,8179e-006	1,4488e-004	6,6264e-005	-1,7025e-005	-1,0102e-004	1,6729e-004 
8	0,17135	-2,2586e-005	-2,2521e-005	-2,3585e-005	-4,9408e-009	-1,1126e-004	-1,2985e-005	1,9402e-004	8,8964e-005	-2,2584e-005	-1,3507e-004	2,2404e-004 
9	0,2378	-3,0818e-005	-3,0696e-005	-3,2216e-005	-3,1008e-009	-1,5383e-004	-1,7742e-005	2,6821e-004	1,2339e-004	-3,0816e-005	-1,8631e-004	3,097e-004 
10	0,33747	-4,2817e-005	-4,2578e-005	-4,4833e-005	3,0771e-009	-2,1691e-004	-2,4517e-005	3,7811e-004	1,7459e-004	-4,2815e-005	-2,6201e-004	4,366e-004 
11	0,48697	-6,0099e-005	-5,9614e-005	-6,3082e-005	1,9835e-008	-3,1005e-004	-3,4432e-005	5,4034e-004	2,5062e-004	-6,0097e-005	-3,7331e-004	6,2393e-004 
12	0,65364	-7,8732e-005	-7,7879e-005	-8,2868e-005	4,8621e-008	-4,1255e-004	-4,5679e-005	7,1894e-004	3,3471e-004	-7,8733e-005	-4,9545e-004	8,3016e-004 
13	0,8203	-9,6237e-005	-9,4929e-005	-1,0157e-004	8,81e-008	-5,113e-004	-5,6762e-005	8,9105e-004	4,162e-004	-9,624e-005	-6,1269e-004	1,0289e-003 
14	0,91015	-1,059e-004	-1,043e-004	-1,1193e-004	1,1376e-007	-5,6544e-004	-6,2791e-005	9,8541e-004	4,6081e-004	-1,059e-004	-6,7704e-004	1,1379e-003 
15	1,	-1,1524e-004	-1,1332e-004	-1,2198e-004	1,421e-007	-6,1914e-004	-6,8548e-005	1,079e-003	5,0529e-004	-1,1525e-004	-7,4059e-004	1,2459e-003 
