0	Time [s]	Pressure sensor 20 (NormX) [MPa]	Pressure sensor 20 (NormY) [MPa]	Pressure sensor 20 (NormZ) [MPa]	Pressure sensor 20 (ShearXY) [MPa]	Pressure sensor 20 (ShearYZ) [MPa]	Pressure sensor 20 (ShearXZ) [MPa]	Pressure sensor 20 (Equivalent (von-Mises)) [MPa]	Pressure sensor 20 (Maximum Principal) [MPa]	Pressure sensor 20 (Middle Principal) [MPa]	Pressure sensor 20 (Minimum Principal) [MPa]	Pressure sensor 20 (Intensity) [MPa] 
1	1,6667e-002	-3,9208e-006	-3,9232e-006	-4,0828e-006	1,3922e-009	1,965e-005	1,7771e-005	4,5889e-005	2,2492e-005	-3,9233e-006	-3,0496e-005	5,2989e-005 
2	3,3333e-002	-7,8387e-006	-7,843e-006	-8,1728e-006	6,2383e-009	3,9306e-005	3,5567e-005	9,1815e-005	4,5006e-005	-7,8469e-006	-6,1013e-005	1,0602e-004 
3	5,8333e-002	-1,3661e-005	-1,3667e-005	-1,427e-005	1,9852e-008	6,8668e-005	6,2133e-005	1,604e-004	7,8648e-005	-1,3684e-005	-1,0656e-004	1,8521e-004 
4	9,5833e-002	-2,2311e-005	-2,2317e-005	-2,3371e-005	5,4526e-008	1,1245e-004	1,0197e-004	2,6292e-004	1,2898e-004	-2,2368e-005	-1,7461e-004	3,036e-004 
5	0,15208	-3,508e-005	-3,5079e-005	-3,6901e-005	1,3826e-007	1,7793e-004	1,6135e-004	4,1603e-004	2,0427e-004	-3,5217e-005	-2,7612e-004	4,8039e-004 
6	0,23646	-5,3692e-005	-5,367e-005	-5,6842e-005	3,3392e-007	2,7511e-004	2,5021e-004	6,4412e-004	3,1679e-004	-5,4015e-005	-4,2698e-004	7,4376e-004 
7	0,36302	-8,1435e-005	-8,1354e-005	-8,7048e-005	7,8868e-007	4,2133e-004	3,8406e-004	9,8747e-004	4,8629e-004	-8,2184e-005	-6,5394e-004	1,1402e-003 
8	0,52969	-1,1578e-004	-1,1558e-004	-1,2536e-004	1,661e-006	6,1024e-004	5,5694e-004	1,431e-003	7,0651e-004	-1,1734e-004	-9,4589e-004	1,6524e-003 
9	0,69635	-1,4882e-004	-1,4845e-004	-1,6327e-004	2,8552e-006	7,9858e-004	7,3056e-004	1,8747e-003	9,2785e-004	-1,515e-004	-1,2369e-003	2,1647e-003 
10	0,86302	-1,8048e-004	-1,7987e-004	-2,0066e-004	4,3607e-006	9,8648e-004	9,0245e-004	2,3158e-003	1,1488e-003	-1,8455e-004	-1,5253e-003	2,6741e-003 
11	1,	-2,0475e-004	-2,0391e-004	-2,302e-004	5,8102e-006	1,1389e-003	1,0409e-003	2,6726e-003	1,3287e-003	-2,1015e-004	-1,7574e-003	3,086e-003 
