0	Time [s]	Pressure sensor 8 (NormX) [MPa]	Pressure sensor 8 (NormY) [MPa]	Pressure sensor 8 (NormZ) [MPa]	Pressure sensor 8 (ShearXY) [MPa]	Pressure sensor 8 (ShearYZ) [MPa]	Pressure sensor 8 (ShearXZ) [MPa]	Pressure sensor 8 (Equivalent (von-Mises)) [MPa]	Pressure sensor 8 (Maximum Principal) [MPa]	Pressure sensor 8 (Middle Principal) [MPa]	Pressure sensor 8 (Minimum Principal) [MPa]	Pressure sensor 8 (Intensity) [MPa] 
1	1,6667e-002	-3,5582e-005	-3,5557e-005	-3,706e-005	3,1675e-008	-9,9666e-006	4,1525e-005	7,3981e-005	6,3835e-006	-3,5544e-005	-7,9038e-005	8,5422e-005 
2	3,3333e-002	-7,4915e-005	-7,488e-005	-7,8064e-005	6,1696e-008	-2,2437e-005	8,5444e-005	1,5304e-004	1,1852e-005	-7,4851e-005	-1,6486e-004	1,7671e-004 
3	5,8333e-002	-1,3452e-004	-1,345e-004	-1,4027e-004	9,7126e-008	-4,2166e-005	1,4995e-004	2,6986e-004	1,8374e-005	-1,3445e-004	-2,9322e-004	3,1159e-004 
4	9,5833e-002	-2,2319e-004	-2,2326e-004	-2,3296e-004	1,2881e-007	-7,1781e-005	2,4658e-004	4,4492e-004	2,8746e-005	-2,2319e-004	-4,8498e-004	5,1372e-004 
5	0,15208	-3,6114e-004	-3,6149e-004	-3,7751e-004	1,2266e-007	-1,2046e-004	3,9264e-004	7,1154e-004	4,1409e-005	-3,6139e-004	-7,8015e-004	8,2156e-004 
6	0,23646	-5,7388e-004	-5,7498e-004	-6,012e-004	-1,8531e-008	-1,9871e-004	6,1152e-004	1,114e-003	5,5555e-005	-5,7489e-004	-1,2307e-003	1,2863e-003 
7	0,36302	-8,9283e-004	-8,9579e-004	-9,3837e-004	-5,2403e-007	-3,1864e-004	9,3865e-004	1,7175e-003	7,5927e-005	-8,9581e-004	-1,9071e-003	1,983e-003 
8	0,52969	-1,3291e-003	-1,3358e-003	-1,4028e-003	-1,838e-006	-4,9287e-004	1,3728e-003	2,5274e-003	9,3333e-005	-1,3362e-003	-2,8248e-003	2,9182e-003 
9	0,69635	-1,7685e-003	-1,7805e-003	-1,8744e-003	-3,8631e-006	-6,7113e-004	1,8069e-003	3,34e-003	1,0731e-004	-1,7816e-003	-3,7492e-003	3,8565e-003 
10	0,86302	-2,2076e-003	-2,2262e-003	-2,3495e-003	-6,6372e-006	-8,5603e-004	2,2364e-003	4,1498e-003	1,182e-004	-2,2283e-003	-4,6732e-003	4,7914e-003 
11	1,	-2,5778e-003	-2,6028e-003	-2,7526e-003	-9,6092e-006	-1,0214e-003	2,5902e-003	4,8253e-003	1,2207e-004	-2,606e-003	-5,4493e-003	5,5714e-003 
