0	Time [s]	Pressure sensor 7 (NormX) [MPa]	Pressure sensor 7 (NormY) [MPa]	Pressure sensor 7 (NormZ) [MPa]	Pressure sensor 7 (ShearXY) [MPa]	Pressure sensor 7 (ShearYZ) [MPa]	Pressure sensor 7 (ShearXZ) [MPa]	Pressure sensor 7 (Equivalent (von-Mises)) [MPa]	Pressure sensor 7 (Maximum Principal) [MPa]	Pressure sensor 7 (Middle Principal) [MPa]	Pressure sensor 7 (Minimum Principal) [MPa]	Pressure sensor 7 (Intensity) [MPa] 
1	1,6667e-002	-1,5469e-004	-1,5476e-004	-1,6135e-004	-7,8544e-008	-1,3383e-005	4,2623e-005	7,7662e-005	-1,132e-004	-1,548e-004	-2,028e-004	8,9601e-005 
2	3,3333e-002	-3,1607e-004	-3,1625e-004	-3,2973e-004	-1,6629e-007	-2,9334e-005	8,3915e-005	1,5457e-004	-2,337e-004	-3,1633e-004	-4,1202e-004	1,7832e-004 
3	5,8333e-002	-5,5265e-004	-5,5299e-004	-5,7662e-004	-3,0759e-007	-5,313e-005	1,4441e-004	2,6757e-004	-4,1021e-004	-5,5315e-004	-7,189e-004	3,0869e-004 
4	9,5833e-002	-9,0703e-004	-9,0766e-004	-9,4657e-004	-5,4368e-007	-8,9909e-005	2,3582e-004	4,3889e-004	-6,735e-004	-9,0794e-004	-1,1798e-003	5,0632e-004 
5	0,15208	-1,4386e-003	-1,4397e-003	-1,5018e-003	-9,6002e-007	-1,4751e-004	3,6879e-004	6,9081e-004	-1,0714e-003	-1,4402e-003	-1,8684e-003	7,9695e-004 
6	0,23646	-2,2331e-003	-2,2353e-003	-2,3323e-003	-1,7159e-006	-2,3352e-004	5,6307e-004	1,0604e-003	-1,6706e-003	-2,2362e-003	-2,8939e-003	1,2232e-003 
7	0,36302	-3,4255e-003	-3,4296e-003	-3,58e-003	-3,1472e-006	-3,6634e-004	8,5419e-004	1,617e-003	-2,5692e-003	-3,4313e-003	-4,4346e-003	1,8654e-003 
8	0,52969	-4,9933e-003	-5,001e-003	-5,2233e-003	-5,6101e-006	-5,4884e-004	1,2312e-003	2,3457e-003	-3,7539e-003	-5,0039e-003	-6,4599e-003	2,706e-003 
9	0,69635	-6,5636e-003	-6,5755e-003	-6,8718e-003	-8,6941e-006	-7,327e-004	1,5984e-003	3,0605e-003	-4,9502e-003	-6,5801e-003	-8,4807e-003	3,5305e-003 
10	0,86302	-8,1257e-003	-8,1428e-003	-8,5145e-003	-1,2415e-005	-9,193e-004	1,9641e-003	3,7754e-003	-6,1393e-003	-8,1493e-003	-1,0494e-002	4,3551e-003 
11	1,	-9,4083e-003	-9,43e-003	-9,8652e-003	-1,6008e-005	-1,0808e-003	2,2578e-003	4,3586e-003	-7,1186e-003	-9,4384e-003	-1,2146e-002	5,0278e-003 
