0	Time [s]	Pressure sensor 45 (NormX) [MPa]	Pressure sensor 45 (NormY) [MPa]	Pressure sensor 45 (NormZ) [MPa]	Pressure sensor 45 (ShearXY) [MPa]	Pressure sensor 45 (ShearYZ) [MPa]	Pressure sensor 45 (ShearXZ) [MPa]	Pressure sensor 45 (Equivalent (von-Mises)) [MPa]	Pressure sensor 45 (Maximum Principal) [MPa]	Pressure sensor 45 (Middle Principal) [MPa]	Pressure sensor 45 (Minimum Principal) [MPa]	Pressure sensor 45 (Intensity) [MPa] 
1	1,6667e-002	-1,0323e-004	-1,0321e-004	-1,0743e-004	5,4245e-010	-6,7051e-005	6,4147e-005	1,6078e-004	-1,2509e-005	-1,0322e-004	-1,9814e-004	1,8564e-004 
2	3,3333e-002	-2,0392e-004	-2,0388e-004	-2,1234e-004	-3,7885e-008	-1,3344e-004	1,2812e-004	3,2052e-004	-2,3069e-005	-2,0394e-004	-3,9314e-004	3,7007e-004 
3	5,8333e-002	-3,5649e-004	-3,5642e-004	-3,7154e-004	-1,7077e-007	-2,3361e-004	2,2315e-004	5,5976e-004	-4,0758e-005	-3,5663e-004	-6,8706e-004	6,463e-004 
4	9,5833e-002	-5,8494e-004	-5,848e-004	-6,104e-004	-5,3382e-007	-3,8298e-004	3,6568e-004	9,1752e-004	-6,7683e-005	-5,8541e-004	-1,127e-003	1,0594e-003 
5	0,15208	-9,2245e-004	-9,2217e-004	-9,6438e-004	-1,4398e-006	-6,0449e-004	5,7942e-004	1,4509e-003	-1,05e-004	-9,2376e-004	-1,7802e-003	1,6752e-003 
6	0,23646	-1,4254e-003	-1,4249e-003	-1,4944e-003	-3,6168e-006	-9,361e-004	8,9896e-004	2,249e-003	-1,5962e-004	-1,4288e-003	-2,7563e-003	2,5967e-003 
7	0,36302	-2,1665e-003	-2,1654e-003	-2,2808e-003	-8,6463e-006	-1,4261e-003	1,3736e-003	3,4315e-003	-2,3804e-004	-2,1746e-003	-4,2001e-003	3,962e-003 
8	0,52969	-3,1316e-003	-3,1297e-003	-3,3151e-003	-1,8539e-005	-2,0682e-003	1,9992e-003	4,9858e-003	-3,353e-004	-3,1492e-003	-6,0919e-003	5,7566e-003 
9	0,69635	-4,0799e-003	-4,0768e-003	-4,3427e-003	-3,2038e-005	-2,7048e-003	2,6203e-003	6,5283e-003	-4,2568e-004	-4,1104e-003	-7,9633e-003	7,5376e-003 
10	0,86302	-5,0135e-003	-5,0092e-003	-5,3659e-003	-4,9124e-005	-3,3386e-003	3,2388e-003	8,0649e-003	-5,0817e-004	-5,0605e-003	-9,8199e-003	9,3117e-003 
11	1,	-5,7715e-003	-5,766e-003	-6,2054e-003	-6,5882e-005	-3,8585e-003	3,747e-003	9,3268e-003	-5,6973e-004	-5,8347e-003	-1,1338e-002	1,0769e-002 
