0	Time [s]	Pressure sensor 9 (NormX) [MPa]	Pressure sensor 9 (NormY) [MPa]	Pressure sensor 9 (NormZ) [MPa]	Pressure sensor 9 (ShearXY) [MPa]	Pressure sensor 9 (ShearYZ) [MPa]	Pressure sensor 9 (ShearXZ) [MPa]	Pressure sensor 9 (Equivalent (von-Mises)) [MPa]	Pressure sensor 9 (Maximum Principal) [MPa]	Pressure sensor 9 (Middle Principal) [MPa]	Pressure sensor 9 (Minimum Principal) [MPa]	Pressure sensor 9 (Intensity) [MPa] 
1	1,6667e-002	-1,2578e-006	-1,2681e-006	-1,3119e-006	-1,0534e-010	4,127e-006	1,3685e-005	2,4758e-005	1,3009e-005	-1,2672e-006	-1,5579e-005	2,8588e-005 
2	3,3333e-002	-2,6993e-006	-2,7233e-006	-2,8201e-006	4,2932e-010	7,8558e-006	2,8468e-005	5,1152e-005	2,6772e-005	-2,7218e-006	-3,2293e-005	5,9065e-005 
3	5,8333e-002	-5,1498e-006	-5,1989e-006	-5,3915e-006	2,3499e-009	1,3067e-005	5,0798e-005	9,0849e-005	4,718e-005	-5,197e-006	-5,7723e-005	1,049e-004 
4	9,5833e-002	-8,7274e-006	-8,8228e-006	-9,1653e-006	7,3596e-009	2,087e-005	8,4189e-005	1,5023e-004	7,779e-005	-8,8207e-006	-9,5685e-005	1,7347e-004 
5	0,15208	-1,4683e-005	-1,4872e-005	-1,5488e-005	1,9676e-008	3,1517e-005	1,3581e-004	2,4148e-004	1,2433e-004	-1,4871e-005	-1,545e-004	2,7884e-004 
6	0,23646	-2,4601e-005	-2,4986e-005	-2,6107e-005	4,7917e-008	4,5864e-005	2,1515e-004	3,8102e-004	1,9463e-004	-2,4989e-005	-2,4533e-004	4,3996e-004 
7	0,36302	-3,9151e-005	-3,9943e-005	-4,1934e-005	1,1151e-007	6,7104e-005	3,3441e-004	5,9077e-004	3,0055e-004	-3,9955e-005	-3,8162e-004	6,8216e-004 
8	0,52969	-6,147e-005	-6,3047e-005	-6,6568e-005	2,2596e-007	8,9186e-005	4,9767e-004	8,7573e-004	4,416e-004	-6,3077e-005	-5,6961e-004	1,0112e-003 
9	0,69635	-8,2423e-005	-8,504e-005	-9,0311e-005	3,7752e-007	1,1137e-004	6,607e-004	1,1605e-003	5,8369e-004	-8,5092e-005	-7,5638e-004	1,3401e-003 
10	0,86302	-1,0402e-004	-1,0795e-004	-1,1527e-004	5,5598e-007	1,3052e-004	8,2429e-004	1,4455e-003	7,2497e-004	-1,0802e-004	-9,4419e-004	1,6692e-003 
11	1,	-1,2164e-004	-1,2686e-004	-1,3608e-004	7,1445e-007	1,4298e-004	9,6074e-004	1,6824e-003	8,4253e-004	-1,2696e-004	-1,1002e-003	1,9427e-003 
