0	Time [s]	Pressure sensor 16 (NormX) [MPa]	Pressure sensor 16 (NormY) [MPa]	Pressure sensor 16 (NormZ) [MPa]	Pressure sensor 16 (ShearXY) [MPa]	Pressure sensor 16 (ShearYZ) [MPa]	Pressure sensor 16 (ShearXZ) [MPa]	Pressure sensor 16 (Equivalent (von-Mises)) [MPa]	Pressure sensor 16 (Maximum Principal) [MPa]	Pressure sensor 16 (Middle Principal) [MPa]	Pressure sensor 16 (Minimum Principal) [MPa]	Pressure sensor 16 (Intensity) [MPa] 
1	5,8333e-003	-2,2742e-006	-2,2485e-006	-2,2993e-006	2,4795e-009	1,779e-005	-1,5988e-005	4,1428e-005	2,1637e-005	-2,2602e-006	-2,6199e-005	4,7836e-005 
2	1,1667e-002	-4,717e-006	-4,6611e-006	-4,7746e-006	1,8896e-009	3,786e-005	-3,4038e-005	8,8181e-005	4,618e-005	-4,6901e-006	-5,5643e-005	1,0182e-004 
3	2,0417e-002	-8,2359e-006	-8,1371e-006	-8,361e-006	-4,7379e-009	6,6012e-005	-5,9327e-005	1,5373e-004	8,0486e-005	-8,1965e-006	-9,7023e-005	1,7751e-004 
4	3,3542e-002	-1,3698e-005	-1,3533e-005	-1,3972e-005	-2,7648e-008	1,0849e-004	-9,7474e-005	2,5261e-004	1,3207e-004	-1,3652e-005	-1,5962e-004	2,9169e-004 
5	5,3229e-002	-2,1402e-005	-2,1131e-005	-2,1963e-005	-9,0955e-008	1,7146e-004	-1,5406e-004	3,9926e-004	2,0895e-004	-2,1372e-005	-2,5207e-004	4,6102e-004 
6	8,276e-002	-3,3068e-005	-3,2623e-005	-3,4258e-005	-2,5166e-007	2,6652e-004	-2,3952e-004	6,2065e-004	3,2492e-004	-3,3119e-005	-3,9175e-004	7,1667e-004 
7	0,12706	-5,0879e-005	-5,0147e-005	-5,3474e-005	-6,4165e-007	4,0947e-004	-3,6805e-004	9,5363e-004	4,9892e-004	-5,119e-005	-6,0223e-004	1,1012e-003 
8	0,1935	-7,5366e-005	-7,4136e-005	-8,0909e-005	-1,5444e-006	6,2058e-004	-5,5732e-004	1,4447e-003	7,5708e-004	-7,6352e-005	-9,1114e-004	1,6682e-003 
9	0,29317	-1,1219e-004	-1,1007e-004	-1,2439e-004	-3,6457e-006	9,3944e-004	-8,4455e-004	2,1881e-003	1,1474e-003	-1,1487e-004	-1,3792e-003	2,5266e-003 
10	0,44267	-1,5845e-004	-1,5466e-004	-1,8479e-004	-8,3403e-006	1,4078e-003	-1,2646e-003	3,2779e-003	1,7261e-003	-1,6505e-004	-2,0589e-003	3,785e-003 
11	0,59217	-2,0432e-004	-1,9848e-004	-2,5047e-004	-1,4947e-005	1,8757e-003	-1,6857e-003	4,3683e-003	2,3037e-003	-2,1657e-004	-2,7404e-003	5,0441e-003 
12	0,75884	-2,478e-004	-2,3927e-004	-3,2205e-004	-2,4447e-005	2,391e-003	-2,1502e-003	5,5704e-003	2,9457e-003	-2,683e-004	-3,4865e-003	6,4321e-003 
13	0,92551	-2,8664e-004	-2,7496e-004	-3,9528e-004	-3,6143e-005	2,9015e-003	-2,6095e-003	6,7603e-003	3,5833e-003	-3,1736e-004	-4,2228e-003	7,8061e-003 
14	1,	-3,0318e-004	-2,8995e-004	-4,2932e-004	-4,2098e-005	3,1293e-003	-2,8145e-003	7,2915e-003	3,8681e-003	-3,3913e-004	-4,5514e-003	8,4195e-003 
