Node Number	Normal Stress (MPa)
10700	-7,825e-003
10706	-9,8096e-003
10712	-1,0918e-002
10713	-8,5476e-003
10714	-8,8436e-003
10715	-9,8603e-003
10716	-1,2534e-002
10717	-7,2164e-003
10718	-1,1869e-002
10719	-6,4018e-003
10720	-6,9543e-003
10721	-8,5961e-003
10722	-9,7342e-003
10723	-6,0209e-003
10724	-6,8171e-003
10725	-8,5035e-003
10726	-5,9513e-003
10727	-9,2495e-003
10728	-6,9244e-003
10729	-1,1635e-002
10730	-7,431e-003
10731	-6,7316e-003
10732	-1,0155e-002
10733	-6,0418e-003
10734	-9,3355e-003
10735	-8,1091e-003
10736	-5,4859e-003
10737	-6,8116e-003
10738	-7,6452e-003
10739	-7,2409e-003
10740	-1,0584e-002
10741	-6,1177e-003
10742	-8,9437e-003
10743	-5,6499e-003
10744	-6,6845e-003
10745	-1,3057e-002
10746	-5,5481e-003
10747	-8,7403e-003
10748	-5,3416e-003
10749	-1,0008e-002
10750	-8,4698e-003
10751	-6,5823e-003
10752	-8,7272e-003
10753	-5,4963e-003
10754	-1,022e-002
10755	-6,0219e-003
10756	-5,7057e-003
10757	-7,5819e-003
10758	-5,341e-003
10759	-7,3725e-003
10760	-4,327e-003
10761	-6,6316e-003
10762	-5,0569e-003
10763	-6,4011e-003
10764	-4,4925e-003
10765	-4,329e-003
10766	-5,7999e-003
10767	-4,3489e-003
10768	-5,7108e-003
10769	-3,5632e-003
10770	-5,4425e-003
10771	-4,2804e-003
10772	-3,8077e-003
10773	-5,7377e-003
10774	-3,6915e-003
10775	-7,0984e-003
10776	-4,7058e-003
10777	-3,8832e-003
10778	-4,8516e-003
10779	-4,7271e-003
10785	-7,0546e-004
10786	-2,007e-003
10787	-1,6292e-003
10788	-1,6378e-003
10789	-1,521e-003
10790	-1,6382e-003
10791	-7,3935e-004
10792	-1,4272e-003
10793	-1,8417e-003
10794	-1,2954e-003
10795	-1,7254e-003
10796	-1,543e-003
10797	-1,6497e-003
10798	-1,4441e-003
10799	-2,265e-003
10800	-1,63e-003
10801	-2,8593e-003
10802	-2,0709e-003
10803	-3,0886e-003
10804	-2,7126e-003
10805	-3,7747e-003
10806	-2,6508e-003
10807	-2,8852e-003
10808	-5,3812e-003
10809	-4,0087e-003
10810	-3,9448e-003
10811	-6,9031e-003
10812	-4,5877e-003
10813	-5,8273e-003
10814	-5,7026e-003
10815	-6,3391e-003
10816	-6,4442e-003
10817	-8,9187e-003
10818	-5,8947e-003
10819	-1,066e-002
10820	-1,0128e-002
10821	-7,4822e-003
10822	-1,4497e-002
10823	-1,0449e-002
10824	-1,2113e-002
10825	-1,4839e-002
10826	-1,1016e-002
10827	-1,3952e-002
10828	-1,0098e-002
10829	-1,4989e-002
10830	-1,4841e-002
10831	-2,0962e-002
10832	-1,8342e-002
10833	-2,8019e-002
10834	-1,9851e-002
10835	-3,3624e-002
10836	-2,2626e-002
10837	-3,2246e-002
10838	-2,2144e-002
10839	-2,3955e-002
10840	-4,325e-002
10841	-3,0905e-002
10842	-3,164e-002
10843	-4,4521e-002
10844	-3,2727e-002
10845	-3,5742e-002
10846	-6,1358e-002
10847	-3,8782e-002
10848	-5,7999e-002
10849	-4,0078e-002
10850	-3,6529e-002
10851	-5,7854e-002
10852	-4,0126e-002
10853	-4,8855e-002
10854	-3,2525e-002
10855	-4,7329e-002
10856	-3,3293e-002
10857	-3,813e-002
10858	-3,2582e-002
10859	-3,1909e-002
10860	-3,9283e-002
10861	-2,8913e-002
10862	-4,1877e-002
10863	-2,2338e-002
10864	-3,0994e-002
10865	-2,0458e-002
10866	-2,2554e-002
10867	-3,0853e-002
10868	-1,607e-002
10869	-2,3561e-002
10870	-1,555e-002
10871	-1,5742e-002
10872	-1,9964e-002
10873	-1,3533e-002
10874	-2,2595e-002
10875	-1,3064e-002
10876	-1,2502e-002
10877	-1,3913e-002
10878	-7,5577e-003
10879	-7,5592e-003
10880	-1,1023e-002
10881	-8,0557e-003
10882	-9,3361e-003
10883	-5,2872e-003
10884	-8,6754e-003
10885	-5,1355e-003
10886	-6,551e-003
10887	-4,6363e-003
10888	-4,1392e-003
10889	-6,3587e-003
10890	-6,0684e-003
10891	-4,4558e-003
10892	-6,7376e-003
10893	-4,1379e-003
10894	-3,7366e-003
10895	-4,095e-003
10896	-7,1997e-003
10897	-2,6669e-003
10903	-9,9958e-004
10904	-2,2591e-003
10905	-1,6894e-003
10906	-2,641e-003
10907	-1,5567e-003
10908	-3,0837e-003
10909	-1,5636e-003
10910	-1,337e-003
10911	-2,3487e-003
10912	-1,1611e-003
10913	-2,136e-003
10914	-1,4825e-003
10915	-2,5744e-003
10916	-2,4909e-003
10917	-1,6259e-003
10918	-1,5989e-003
10919	-2,4621e-003
10920	-1,5321e-003
10921	-2,4549e-003
10922	-1,4168e-003
10923	-2,4521e-003
10924	-1,5151e-003
10925	-2,6831e-003
10926	-2,1596e-003
10927	-2,418e-003
10928	-1,6758e-003
10929	-2,7654e-003
10930	-2,2185e-003
10931	-3,2901e-003
10932	-2,0397e-003
10933	-3,1933e-003
10934	-1,9536e-003
10935	-1,9358e-003
10936	-3,0212e-003
10937	-1,8555e-003
10938	-3,6514e-003
10939	-2,2745e-003
10940	-2,9566e-003
10941	-1,8068e-003
10942	-3,0482e-003
10943	-2,5956e-003
10944	-2,8556e-003
10945	-2,0833e-003
10946	-4,3109e-003
10947	-2,6385e-003
10948	-2,8764e-003
10949	-3,0535e-003
10950	-1,9187e-003
10951	-2,2368e-003
10952	-3,696e-003
10953	-2,0553e-003
10954	-3,0909e-003
10955	-2,1271e-003
10956	-2,234e-003
10957	-3,3996e-003
10958	-2,4839e-003
10959	-4,487e-003
10960	-2,8711e-003
10961	-3,9326e-003
10962	-2,788e-003
10963	-3,4536e-003
10964	-2,9013e-003
10965	-2,7601e-003
10966	-4,0048e-003
10967	-2,5309e-003
10968	-2,4353e-003
10969	-3,0396e-003
10970	-1,7952e-003
10971	-4,6003e-003
10972	-3,751e-003
10973	-5,5006e-003
10974	-3,0726e-003
10975	-3,5039e-003
10976	-6,4951e-003
10977	-3,682e-003
10978	-6,1681e-003
10979	-3,9218e-003
10980	-4,137e-003
10981	-6,3282e-003
10982	-4,3145e-003
10983	-4,1473e-003
10984	-6,243e-003
10985	-4,0457e-003
10986	-7,0835e-003
10987	-5,3676e-003
10988	-7,6923e-003
10989	-5,437e-003
10990	-8,2924e-003
10991	-5,7658e-003
10992	-5,5842e-003
10993	-8,8483e-003
10994	-6,8453e-003
10995	-6,8436e-003
10996	-1,021e-002
10997	-7,4217e-003
10998	-7,923e-003
10999	-1,2072e-002
11000	-1,0068e-002
11001	-9,5436e-003
11002	-1,5602e-002
11003	-9,4158e-003
11004	-1,1478e-002
11005	-8,5804e-003
11006	-1,0451e-002
11007	-1,6898e-002
11008	-9,3337e-003
11009	-1,1912e-002
11010	-9,1285e-003
11011	-1,8162e-002
11012	-1,1915e-002
11013	-1,8397e-002
11014	-1,4457e-002
11015	-1,707e-002
11016	-1,2328e-002
11017	-1,7548e-002
11018	-1,3246e-002
11019	-1,143e-002
11020	-1,9189e-002
11021	-8,4541e-003
11022	-1,4643e-002
11023	-1,0327e-002
11024	-9,489e-003
11025	-1,3156e-002
11026	-1,0175e-002
11027	-1,2199e-002
11028	-9,22e-003
11029	-1,0209e-002
11030	-1,6973e-002
11031	-9,8263e-003
11032	-9,0379e-003
11033	-1,2195e-002
11034	-8,5611e-003
11035	-7,5388e-003
11036	-9,0114e-003
11037	-7,4835e-003
11038	-1,0377e-002
11039	-6,1719e-003
11040	-5,9727e-003
11041	-7,8695e-003
11042	-8,7633e-003
11043	-6,3266e-003
11044	-6,0664e-003
11045	-7,2232e-003
11046	-7,8821e-003
11047	-6,9093e-003
11048	-4,346e-003
11049	-5,6085e-003
11050	-3,267e-003
11051	-3,0624e-003
11052	-4,7802e-003
11053	-3,1975e-003
11054	-4,5623e-003
11055	-3,0103e-003
11056	-3,0818e-003
11057	-3,7109e-003
11058	-2,3835e-003
11059	-3,293e-003
11060	-2,102e-003
11061	-2,2243e-003
11062	-2,7437e-003
11063	-1,4754e-003
11064	-1,7934e-003
11065	-2,4714e-003
11066	-1,3574e-003
11067	-2,016e-003
11068	-1,2995e-003
11069	-1,7388e-003
11070	-1,4652e-003
11071	-1,7313e-003
11072	-1,055e-003
11073	-1,0573e-003
11074	-1,6137e-003
11075	-1,232e-003
11076	-1,2125e-003
11077	-9,429e-004
11078	-1,1424e-003
11079	-9,956e-004
11080	-8,2972e-004
11081	-1,4611e-003
11319	-4,1372e-002
11320	-3,6551e-003
11321	-3,4184e-004
11322	1,3278e-004
11323	-1,0015e-003
11324	-1,0836e-004
11325	-1,1594e-004
11326	-1,4936e-003
11327	-3,7495e-002
11328	-2,6031e-003
11329	3,9533e-006
11330	2,1269e-004
11331	-1,2225e-004
11332	-9,5225e-005
11333	-7,7627e-005
11334	-2,629e-002
11335	-6,1829e-003
11336	-2,7828e-002
11337	-4,9521e-005
11338	-5,0731e-005
11339	-1,3698e-004
11340	-4,5369e-005
11341	-2,1851e-002
11342	-6,8617e-005
11343	-4,2495e-003
11344	-1,0936e-003
11345	-1,2984e-004
11346	-6,284e-005
11347	7,7576e-005
11348	-9,0875e-003
11349	-1,4167e-004
11350	-4,9647e-003
11351	-3,1789e-004
11352	-1,6585e-005
11353	-9,1508e-005
11354	-1,6623e-004
11355	-3,4972e-003
11356	-2,5096e-004
11357	-9,942e-004
11358	-2,0426e-004
11359	1,2477e-005
11360	-3,9082e-005
11361	-9,4793e-005
11362	-1,7422e-004
11363	-1,5814e-004
11364	-1,3094e-002
11365	-4,7249e-002
11366	-8,4872e-005
11367	-6,9517e-003
11368	-1,9113e-002
11369	-2,1838e-004
11370	-1,0155e-003
11371	-5,654e-003
11372	-8,2382e-004
11373	-3,1241e-004
11374	-1,0744e-004
11375	-8,0073e-005
11376	-1,8875e-004
11377	-2,0107e-004
