0	Time [s]	Pressure sensor 3 (NormX) [MPa]	Pressure sensor 3 (NormY) [MPa]	Pressure sensor 3 (NormZ) [MPa]	Pressure sensor 3 (ShearXY) [MPa]	Pressure sensor 3 (ShearYZ) [MPa]	Pressure sensor 3 (ShearXZ) [MPa]	Pressure sensor 3 (Equivalent (von-Mises)) [MPa]	Pressure sensor 3 (Maximum Principal) [MPa]	Pressure sensor 3 (Middle Principal) [MPa]	Pressure sensor 3 (Minimum Principal) [MPa]	Pressure sensor 3 (Intensity) [MPa] 
1	5,8333e-003	-5,7149e-007	-5,7129e-007	-5,9425e-007	-1,4911e-010	2,1095e-006	2,574e-007	3,6809e-006	1,5424e-006	-5,7145e-007	-2,708e-006	4,2504e-006 
2	1,1667e-002	-1,2176e-006	-1,2171e-006	-1,2661e-006	-3,1234e-010	4,5134e-006	5,5091e-007	7,8756e-006	3,3053e-006	-1,2175e-006	-5,7886e-006	9,0939e-006 
3	2,0417e-002	-2,1174e-006	-2,1165e-006	-2,202e-006	-5,2705e-010	7,8519e-006	9,622e-007	1,3702e-005	5,7515e-006	-2,1173e-006	-1,007e-005	1,5822e-005 
4	3,3542e-002	-3,4689e-006	-3,467e-006	-3,6077e-006	-8,2334e-010	1,2861e-005	1,5804e-006	2,2443e-005	9,4201e-006	-3,4686e-006	-1,6495e-005	2,5915e-005 
5	5,3229e-002	-5,494e-006	-5,4903e-006	-5,7146e-006	-1,2142e-009	2,037e-005	2,4917e-006	3,5546e-005	1,492e-005	-5,4936e-006	-2,6125e-005	4,1045e-005 
6	8,276e-002	-8,5154e-006	-8,5079e-006	-8,8593e-006	-1,6649e-009	3,1565e-005	3,8681e-006	5,5081e-005	2,3117e-005	-8,5149e-006	-4,0485e-005	6,3602e-005 
7	0,12706	-1,3058e-005	-1,3042e-005	-1,3589e-005	-2,0617e-009	4,8405e-005	5,9341e-006	8,4469e-005	3,5452e-005	-1,3057e-005	-6,2084e-005	9,7536e-005 
8	0,1935	-1,976e-005	-1,9728e-005	-2,0574e-005	-2,0299e-009	7,3226e-005	8,9506e-006	1,2778e-004	5,3621e-005	-1,9759e-005	-9,3924e-005	1,4754e-004 
9	0,29317	-2,9934e-005	-2,9864e-005	-3,1188e-005	-5,9454e-010	1,1098e-004	1,3533e-005	1,9366e-004	8,1282e-005	-2,9933e-005	-1,4234e-004	2,2362e-004 
10	0,44267	-4,4557e-005	-4,441e-005	-4,647e-005	4,5141e-009	1,6501e-004	2,0142e-005	2,8793e-004	1,208e-004	-4,4556e-005	-2,1168e-004	3,3248e-004 
11	0,59217	-5,9238e-005	-5,8984e-005	-6,1842e-005	1,3144e-008	2,1936e-004	2,6775e-005	3,8278e-004	1,6058e-004	-5,9237e-005	-2,8141e-004	4,42e-004 
12	0,75884	-7,5417e-005	-7,5012e-005	-7,8818e-005	2,6655e-008	2,7926e-004	3,4017e-005	4,8727e-004	2,0441e-004	-7,5418e-005	-3,5824e-004	5,6265e-004 
13	0,92551	-9,1402e-005	-9,0813e-005	-9,5627e-005	4,4161e-008	3,384e-004	4,116e-005	5,9046e-004	2,4768e-004	-9,1404e-005	-4,3412e-004	6,818e-004 
14	1,	-9,8559e-005	-9,7876e-005	-1,0316e-004	5,3326e-008	3,6489e-004	4,4352e-005	6,3668e-004	2,6707e-004	-9,8562e-005	-4,681e-004	7,3517e-004 
