0	Time [s]	Pressure sensor 34 (NormX) [MPa]	Pressure sensor 34 (NormY) [MPa]	Pressure sensor 34 (NormZ) [MPa]	Pressure sensor 34 (ShearXY) [MPa]	Pressure sensor 34 (ShearYZ) [MPa]	Pressure sensor 34 (ShearXZ) [MPa]	Pressure sensor 34 (Equivalent (von-Mises)) [MPa]	Pressure sensor 34 (Maximum Principal) [MPa]	Pressure sensor 34 (Middle Principal) [MPa]	Pressure sensor 34 (Minimum Principal) [MPa]	Pressure sensor 34 (Intensity) [MPa] 
1	5,8333e-003	-2,1491e-005	-2,1239e-005	-2,196e-005	6,0371e-008	-1,139e-005	6,0585e-005	1,0678e-004	3,9915e-005	-2,1226e-005	-8,3379e-005	1,2329e-004 
2	1,1667e-002	-4,8087e-005	-4,7581e-005	-4,9248e-005	1,2539e-007	-2,6112e-005	1,3401e-004	2,3648e-004	8,7846e-005	-4,7553e-005	-1,8521e-004	2,7306e-004 
3	2,0417e-002	-8,3486e-005	-8,2716e-005	-8,573e-005	1,9698e-007	-4,6002e-005	2,3194e-004	4,0957e-004	1,5183e-004	-8,267e-005	-3,2109e-004	4,7292e-004 
4	3,3542e-002	-1,3859e-004	-1,376e-004	-1,4291e-004	2,6854e-007	-7,7944e-005	3,8001e-004	6,7191e-004	2,4714e-004	-1,3753e-004	-5,287e-004	7,7584e-004 
5	5,3229e-002	-2,2012e-004	-2,1917e-004	-2,2829e-004	2,9487e-007	-1,2623e-004	6,0029e-004	1,0625e-003	3,8918e-004	-2,1909e-004	-8,3768e-004	1,2269e-003 
6	8,276e-002	-3,4257e-004	-3,4248e-004	-3,583e-004	1,379e-007	-2,0264e-004	9,2886e-004	1,6467e-003	6,0028e-004	-3,4243e-004	-1,3012e-003	1,9015e-003 
7	0,11229	-4,6597e-004	-4,677e-004	-4,9144e-004	-2,6472e-007	-2,8219e-004	1,258e-003	2,2332e-003	8,1062e-004	-4,6773e-004	-1,768e-003	2,5786e-003 
8	0,15659	-6,4212e-004	-6,4826e-004	-6,8558e-004	-1,2997e-006	-4,0025e-004	1,7442e-003	3,0998e-003	1,1259e-003	-6,4852e-004	-2,4533e-003	3,5792e-003 
9	0,22303	-9,1284e-004	-9,2956e-004	-9,924e-004	-3,9385e-006	-5,8499e-004	2,4726e-003	4,4015e-003	1,589e-003	-9,3044e-004	-3,4934e-003	5,0823e-003 
10	0,3227	-1,3059e-003	-1,3468e-003	-1,4579e-003	-1,0182e-005	-8,6159e-004	3,5514e-003	6,3312e-003	2,2746e-003	-1,3492e-003	-5,0359e-003	7,3105e-003 
11	0,4722	-1,8788e-003	-1,9746e-003	-2,181e-003	-2,4849e-005	-1,2834e-003	5,1595e-003	9,2129e-003	3,2921e-003	-1,9807e-003	-7,3459e-003	1,0638e-002 
12	0,63887	-2,4903e-003	-2,6727e-003	-3,0172e-003	-4,8643e-005	-1,7586e-003	6,9365e-003	1,2403e-002	4,4133e-003	-2,6849e-003	-9,9087e-003	1,4322e-002 
13	0,80554	-3,0555e-003	-3,3503e-003	-3,8636e-003	-7,9689e-005	-2,2258e-003	8,69e-003	1,5554e-002	5,5306e-003	-3,3704e-003	-1,243e-002	1,796e-002 
14	0,90277	-3,3766e-003	-3,7499e-003	-4,3782e-003	-1,0156e-004	-2,5015e-003	9,7209e-003	1,7409e-002	6,1863e-003	-3,7758e-003	-1,3915e-002	2,0102e-002 
15	1,	-3,6799e-003	-4,14e-003	-4,8932e-003	-1,2586e-004	-2,7757e-003	1,0742e-002	1,9247e-002	6,8419e-003	-4,1722e-003	-1,5383e-002	2,2225e-002 
