0	Time [s]	Pressure sensor 40 (NormX) [MPa]	Pressure sensor 40 (NormY) [MPa]	Pressure sensor 40 (NormZ) [MPa]	Pressure sensor 40 (ShearXY) [MPa]	Pressure sensor 40 (ShearYZ) [MPa]	Pressure sensor 40 (ShearXZ) [MPa]	Pressure sensor 40 (Equivalent (von-Mises)) [MPa]	Pressure sensor 40 (Maximum Principal) [MPa]	Pressure sensor 40 (Middle Principal) [MPa]	Pressure sensor 40 (Minimum Principal) [MPa]	Pressure sensor 40 (Intensity) [MPa] 
1	5,8333e-003	5,0385e-007	5,0627e-007	5,2569e-007	-1,227e-009	-4,6891e-006	8,9267e-006	1,7465e-005	1,0599e-005	5,0474e-007	-9,5678e-006	2,0167e-005 
2	1,1667e-002	1,1635e-006	1,1682e-006	1,2115e-006	-3,2498e-009	-1,0395e-005	1,9692e-005	3,8568e-005	2,3457e-005	1,1645e-006	-2,1078e-005	4,4535e-005 
3	2,0417e-002	2,0914e-006	2,0976e-006	2,1718e-006	-6,9175e-009	-1,7962e-005	3,3985e-005	6,658e-005	4,0575e-005	2,0905e-006	-3,6305e-005	7,6879e-005 
4	3,3542e-002	3,4741e-006	3,48e-006	3,5941e-006	-1,4428e-008	-2,9469e-005	5,5497e-005	1,0883e-004	6,6376e-005	3,4668e-006	-5,9295e-005	1,2567e-004 
5	5,3229e-002	5,7438e-006	5,7431e-006	5,9114e-006	-3,0144e-008	-4,6382e-005	8,7241e-005	1,7113e-004	1,0464e-004	5,7183e-006	-9,2964e-005	1,9761e-004 
6	8,276e-002	9,3357e-006	9,312e-006	9,5399e-006	-6,3453e-008	-7,1656e-005	1,3413e-004	2,6339e-004	1,6153e-004	9,2645e-006	-1,4261e-004	3,0413e-004 
7	0,11229	1,3157e-005	1,3095e-005	1,3357e-005	-1,0831e-007	-9,6808e-005	1,8054e-004	3,5482e-004	2,1815e-004	1,3019e-005	-1,9156e-004	4,0971e-004 
8	0,15659	1,9356e-005	1,921e-005	1,9483e-005	-1,952e-007	-1,335e-004	2,4811e-004	4,8799e-004	3,0123e-004	1,908e-005	-2,6226e-004	5,6349e-004 
9	0,22303	2,8648e-005	2,8317e-005	2,8465e-005	-3,7217e-007	-1,8874e-004	3,496e-004	6,8813e-004	4,2597e-004	2,8081e-005	-3,6862e-004	7,9459e-004 
10	0,3227	4,3724e-005	4,2988e-005	4,2707e-005	-7,3368e-007	-2,6978e-004	4,9804e-004	9,8107e-004	6,0986e-004	4,2541e-005	-5,2298e-004	1,1328e-003 
11	0,4722	6,6947e-005	6,5316e-005	6,3743e-005	-1,4991e-006	-3,9101e-004	7,1966e-004	1,4186e-003	8,8481e-004	6,443e-005	-7,5323e-004	1,638e-003 
12	0,63887	9,3744e-005	9,0722e-005	8,6828e-005	-2,6582e-006	-5,2516e-004	9,6393e-004	1,9013e-003	1,1888e-003	8,918e-005	-1,0067e-003	2,1954e-003 
13	0,80554	1,2161e-004	1,1679e-004	1,0972e-004	-4,1173e-006	-6,5645e-004	1,2045e-003	2,376e-003	1,4886e-003	1,1444e-004	-1,2549e-003	2,7435e-003 
14	0,90277	1,3656e-004	1,3046e-004	1,2091e-004	-5,1539e-006	-7,3584e-004	1,3503e-003	2,6636e-003	1,6681e-003	1,2752e-004	-1,4077e-003	3,0757e-003 
15	1,	1,5187e-004	1,4434e-004	1,3204e-004	-6,29e-006	-8,1397e-004	1,4944e-003	2,9475e-003	1,8455e-003	1,4078e-004	-1,558e-003	3,4035e-003 
